ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
64A-nif,http://wals.info/languoid/lect/wals_code_nif,64A,64,Identity,"Early-2002[854, 863]",
64A-mrq,http://wals.info/languoid/lect/wals_code_mrq,64A,64,Differentiation,"Lynch-2002a[870, 876]",
64A-tmm,http://wals.info/languoid/lect/wals_code_tmm,64A,64,Differentiation,"Jauncey-2002[614, 624]",
64A-tst,http://wals.info/languoid/lect/wals_code_tst,64A,64,Differentiation,,
64A-dug,http://wals.info/languoid/lect/wals_code_dug,64A,64,Identity,Amborn-et-al-1980[122],
64A-hoa,http://wals.info/languoid/lect/wals_code_hoa,64A,64,Differentiation,"Davis-2003[108-9, 259-62]",
64A-ski,http://wals.info/languoid/lect/wals_code_ski,64A,64,Identity,Kert-1971[266-7],
64A-tis,http://wals.info/languoid/lect/wals_code_tis,64A,64,Identity,,
64A-cyg,http://wals.info/languoid/lect/wals_code_cyg,64A,64,Differentiation,Mithun-1988a[341-2],
64A-uku,http://wals.info/languoid/lect/wals_code_uku,64A,64,Differentiation,Kibrik-2004,
64A-zaq,http://wals.info/languoid/lect/wals_code_zaq,64A,64,Identity,"Black-2000[28-9, 56, 258]",
64A-boz,http://wals.info/languoid/lect/wals_code_boz,64A,64,Identity,Blecke-1996[168-9],
64A-mbo,http://wals.info/languoid/lect/wals_code_mbo,64A,64,Identity,Vormann-and-Scharfenberger-1914[42-3],
64A-nmi,http://wals.info/languoid/lect/wals_code_nmi,64A,64,Identity,Wolgemuth-2002,
64A-pop,http://wals.info/languoid/lect/wals_code_pop,64A,64,Identity,"Veerman-Leichsenring-1991[76, 78, 93, 300]",
64A-mid,http://wals.info/languoid/lect/wals_code_mid,64A,64,Differentiation,Werner-1993[62-3],
64A-uli,http://wals.info/languoid/lect/wals_code_uli,64A,64,Identity,"Lynch-2002b[797, 802]",
64A-cch,http://wals.info/languoid/lect/wals_code_cch,64A,64,Differentiation,Veerman-Leichsenring-2000[77],
64A-nel,http://wals.info/languoid/lect/wals_code_nel,64A,64,Identity,Bril-2004,
64A-sea,http://wals.info/languoid/lect/wals_code_sea,64A,64,Differentiation,Crowley-2002b,
64A-mdr,http://wals.info/languoid/lect/wals_code_mdr,64A,64,Identity,"Davies-1999[23, 37, 39, 43]",
64A-tho,http://wals.info/languoid/lect/wals_code_tho,64A,64,Identity,Thompson-et-al-1996[636],
64A-dhi,http://wals.info/languoid/lect/wals_code_dhi,64A,64,Differentiation,Cain-and-Gair-2000[34-5],
64A-kuk,http://wals.info/languoid/lect/wals_code_kuk,64A,64,Identity,Cohen-2000,
64A-bkt,http://wals.info/languoid/lect/wals_code_bkt,64A,64,Differentiation,Sharma-1998[118],
64A-coa,http://wals.info/languoid/lect/wals_code_coa,64A,64,Identity,Troike-1996[663],
64A-gol,http://wals.info/languoid/lect/wals_code_gol,64A,64,Identity,"Koroma-1994[64-5, 77, 87, 191, 193]",
64A-laz,http://wals.info/languoid/lect/wals_code_laz,64A,64,Identity,"Kutscher-2001[38, 205]",
64A-fon,http://wals.info/languoid/lect/wals_code_fon,64A,64,Differentiation,"Lefebvre-and-Brousseau-2002[56, 113-4]",
64A-itz,http://wals.info/languoid/lect/wals_code_itz,64A,64,Identity,Hofling-2000[448],
64A-mus,http://wals.info/languoid/lect/wals_code_mus,64A,64,Identity,"Ross-2002b[156, 165]",
64A-nse,http://wals.info/languoid/lect/wals_code_nse,64A,64,Differentiation,Miti-2001[153-5],
64A-tik,http://wals.info/languoid/lect/wals_code_tik,64A,64,Identity,"Stanley-1991[235, 481-3]",
64A-ywr,http://wals.info/languoid/lect/wals_code_ywr,64A,64,Identity,"Hosokawa-1991[468, 470]",
64A-deg,http://wals.info/languoid/lect/wals_code_deg,64A,64,Differentiation,Kari-1997[52-3],
64A-grg,http://wals.info/languoid/lect/wals_code_grg,64A,64,Identity,"Green-1995[79, 293]",
64A-mle,http://wals.info/languoid/lect/wals_code_mle,64A,64,Differentiation,Amha-2001[62],
64A-taf,http://wals.info/languoid/lect/wals_code_taf,64A,64,Identity,"Ross-2002g[430, 438]",
64A-vaf,http://wals.info/languoid/lect/wals_code_vaf,64A,64,Identity,Stilo-2004,
64A-dja,http://wals.info/languoid/lect/wals_code_dja,64A,64,Differentiation,"Patz-1991[270, 280, 305, 307]",
64A-kpw,http://wals.info/languoid/lect/wals_code_kpw,64A,64,Identity,"Kato-2003[635, 637]",
64A-kat,http://wals.info/languoid/lect/wals_code_kat,64A,64,Identity,"Pilhofer-1933[130-1, 181]",
64A-myr,http://wals.info/languoid/lect/wals_code_myr,64A,64,Both expressed by juxtaposition,"Fleck-2003[802, 805]",
64A-sgu,http://wals.info/languoid/lect/wals_code_sgu,64A,64,Differentiation,"Idiata-1998[75-6, 83]",
64A-sir,http://wals.info/languoid/lect/wals_code_sir,64A,64,Identity,"Ross-2002f[418, 424]",
64A-sud,http://wals.info/languoid/lect/wals_code_sud,64A,64,Identity,"Anderson-and-Ross-2002[330, 345]",
64A-tao,http://wals.info/languoid/lect/wals_code_tao,64A,64,Differentiation,Singh-2002[84-5],
64A-tig,http://wals.info/languoid/lect/wals_code_tig,64A,64,Differentiation,Kogan-1997[442-3],
64A-tgn,http://wals.info/languoid/lect/wals_code_tgn,64A,64,Identity,Hinton-1991[129-31],
64A-bus,http://wals.info/languoid/lect/wals_code_bus,64A,64,Differentiation,Jones-1998b[296f.],
64A-dha,http://wals.info/languoid/lect/wals_code_dha,64A,64,Differentiation,Tosco-2001[295-7],
64A-gnb,http://wals.info/languoid/lect/wals_code_gnb,64A,64,Identity,Harris-1969b[23],
64A-bvi,http://wals.info/languoid/lect/wals_code_bvi,64A,64,Differentiation,Ross-2002c[370],
64A-gap,http://wals.info/languoid/lect/wals_code_gap,64A,64,Identity,"McGuckin-2002[303, 318]",
64A-mbi,http://wals.info/languoid/lect/wals_code_mbi,64A,64,Differentiation,"Ayuninjam-1998[330, 377-8]",
64A-nag,http://wals.info/languoid/lect/wals_code_nag,64A,64,Differentiation,"Campbell-and-Campbell-1987[31, 64]",
64A-aml,http://wals.info/languoid/lect/wals_code_aml,64A,64,Identity,"Hyslop-2001[425-6, 431-2]",
64A-bnn,http://wals.info/languoid/lect/wals_code_bnn,64A,64,Differentiation,Lynch-and-Ross-2002[445],
64A-qia,http://wals.info/languoid/lect/wals_code_qia,64A,64,Identity,,
64A-sho,http://wals.info/languoid/lect/wals_code_sho,64A,64,Differentiation,Miller-1996b[717],
64A-alk,http://wals.info/languoid/lect/wals_code_alk,64A,64,Identity,DJernes-2002,
64A-aga,http://wals.info/languoid/lect/wals_code_aga,64A,64,Differentiation,"Goddard-1980[54-5, 68ff.]",
64A-bdm,http://wals.info/languoid/lect/wals_code_bdm,64A,64,Differentiation,"Dunn-1988[75-6, 122-3]",
64A-bum,http://wals.info/languoid/lect/wals_code_bum,64A,64,Identity,Tryon-2002[576],
64A-drg,http://wals.info/languoid/lect/wals_code_drg,64A,64,Identity,van-den-Berg-2004,
64A-jam,http://wals.info/languoid/lect/wals_code_jam,64A,64,Both expressed by juxtaposition,Schultze-Berndt-2000[52],
64A-nha,http://wals.info/languoid/lect/wals_code_nha,64A,64,Both expressed by juxtaposition,Blevins-2001,
64A-tlo,http://wals.info/languoid/lect/wals_code_tlo,64A,64,Identity,"Holton-2003[24, 30, 50, 62]",
64A-nwd,http://wals.info/languoid/lect/wals_code_nwd,64A,64,Differentiation,"Genetti-1994[46, 50, 90]",
