ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
118A-dab,http://wals.info/languoid/lect/wals_code_dab,118A,118,Mixed,Mouchet-1966,
118A-ndi,http://wals.info/languoid/lect/wals_code_ndi,118A,118,Mixed,Lekens-1923,
118A-otr,http://wals.info/languoid/lect/wals_code_otr,118A,118,Verbal encoding,Tucker-and-Bryan-1966,
118A-brj,http://wals.info/languoid/lect/wals_code_brj,118A,118,Mixed,Hudson-1976c,
118A-ksm,http://wals.info/languoid/lect/wals_code_ksm,118A,118,Mixed,Cremer-1924,
118A-kko,http://wals.info/languoid/lect/wals_code_kko,118A,118,Verbal encoding,Kastenholz-1987,
118A-ptp,http://wals.info/languoid/lect/wals_code_ptp,118A,118,Verbal encoding,Peekel-1909,
118A-sey,http://wals.info/languoid/lect/wals_code_sey,118A,118,Verbal encoding,Bollee-1977,
118A-wrp,http://wals.info/languoid/lect/wals_code_wrp,118A,118,Mixed,Held-1942,
118A-lnw,http://wals.info/languoid/lect/wals_code_lnw,118A,118,Verbal encoding,Paton-1973,
118A-nbh,http://wals.info/languoid/lect/wals_code_nbh,118A,118,Mixed,Kauczor-1920,
118A-plr,http://wals.info/languoid/lect/wals_code_plr,118A,118,Verbal encoding,DAlton-1983,
118A-prd,http://wals.info/languoid/lect/wals_code_prd,118A,118,Nonverbal encoding,Burrow-and-Bhattacharya-1953,
118A-bik,http://wals.info/languoid/lect/wals_code_bik,118A,118,Verbal encoding,Van-Hasselt-1905,
118A-grn,http://wals.info/languoid/lect/wals_code_grn,118A,118,Mixed,Rapp-1966,
118A-ojs,http://wals.info/languoid/lect/wals_code_ojs,118A,118,Verbal encoding,Todd-1970,
118A-pap,http://wals.info/languoid/lect/wals_code_pap,118A,118,Verbal encoding,,
118A-pop,http://wals.info/languoid/lect/wals_code_pop,118A,118,Mixed,Veerman-Leichsenring-1991,
118A-abz,http://wals.info/languoid/lect/wals_code_abz,118A,118,Verbal encoding,Lomtatidze-and-Klychev-1989,
118A-frd,http://wals.info/languoid/lect/wals_code_frd,118A,118,Mixed,Drabbe-1926a,
118A-kic,http://wals.info/languoid/lect/wals_code_kic,118A,118,Verbal encoding,Voorhis-1974,
118A-hcr,http://wals.info/languoid/lect/wals_code_hcr,118A,118,Verbal encoding,Hall-1953,
118A-pna,http://wals.info/languoid/lect/wals_code_pna,118A,118,Verbal encoding,Adriani-1931,
118A-qcu,http://wals.info/languoid/lect/wals_code_qcu,118A,118,Nonverbal encoding,von-Tschudi-1884,
118A-rti,http://wals.info/languoid/lect/wals_code_rti,118A,118,Mixed,Jonker-1915,
118A-sra,http://wals.info/languoid/lect/wals_code_sra,118A,118,Verbal encoding,Arends-1989,
118A-yav,http://wals.info/languoid/lect/wals_code_yav,118A,118,Verbal encoding,Kendall-1976,
118A-ahu,http://wals.info/languoid/lect/wals_code_ahu,118A,118,Nonverbal encoding,Drabbe-1957,
118A-blc,http://wals.info/languoid/lect/wals_code_blc,118A,118,Nonverbal encoding,Gilbertson-1923,
118A-gdi,http://wals.info/languoid/lect/wals_code_gdi,118A,118,Verbal encoding,Marchese-1986a,
118A-nbb,http://wals.info/languoid/lect/wals_code_nbb,118A,118,Verbal encoding,Fox-1979,
118A-tup,http://wals.info/languoid/lect/wals_code_tup,118A,118,Mixed,Platzmann-1874,
118A-moj,http://wals.info/languoid/lect/wals_code_moj,118A,118,Verbal encoding,Munro-1976b,
118A-bui,http://wals.info/languoid/lect/wals_code_bui,118A,118,Mixed,Maan-1951,
118A-smt,http://wals.info/languoid/lect/wals_code_smt,118A,118,Nonverbal encoding,Rude-1988b,
118A-gll,http://wals.info/languoid/lect/wals_code_gll,118A,118,Verbal encoding,van-Baarda-1908,
118A-tiv,http://wals.info/languoid/lect/wals_code_tiv,118A,118,Verbal encoding,Abraham-1933,
118A-gol,http://wals.info/languoid/lect/wals_code_gol,118A,118,Mixed,Westermann-1921a,
118A-laz,http://wals.info/languoid/lect/wals_code_laz,118A,118,Nonverbal encoding,Holisky-1991b,
118A-rka,http://wals.info/languoid/lect/wals_code_rka,118A,118,Nonverbal encoding,Boretzky-1994,
118A-zaz,http://wals.info/languoid/lect/wals_code_zaz,118A,118,Nonverbal encoding,Todd-1985,
118A-wau,http://wals.info/languoid/lect/wals_code_wau,118A,118,Nonverbal encoding,Sanchez-et-al-1977,
