ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
52A-arr,http://wals.info/languoid/lect/wals_code_arr,52A,52,Differentiation,Stolz-1996[197],
52A-auy,http://wals.info/languoid/lect/wals_code_auy,52A,52,Differentiation,McKaughan-and-Marks-1973[183],
52A-bah,http://wals.info/languoid/lect/wals_code_bah,52A,52,Differentiation,Stolz-1996[192],
52A-bou,http://wals.info/languoid/lect/wals_code_bou,52A,52,Differentiation,Quitout-1997[125],
52A-lga,http://wals.info/languoid/lect/wals_code_lga,52A,52,Identity,Stolz-1996[186],
52A-rbu,http://wals.info/languoid/lect/wals_code_rbu,52A,52,Identity,Boretzky-1993[27],
52A-com,http://wals.info/languoid/lect/wals_code_com,52A,52,Differentiation,Saleh-1989[77],
52A-ldn,http://wals.info/languoid/lect/wals_code_ldn,52A,52,Identity,Alton-1968,
52A-les,http://wals.info/languoid/lect/wals_code_les,52A,52,Differentiation,Vorbichler-1965[91f],
52A-mjk,http://wals.info/languoid/lect/wals_code_mjk,52A,52,Differentiation,Buis-1990,
52A-pen,http://wals.info/languoid/lect/wals_code_pen,52A,52,Mixed,Stolz-1996[188],
52A-srl,http://wals.info/languoid/lect/wals_code_srl,52A,52,Identity,Janas-1976,
52A-tbs,http://wals.info/languoid/lect/wals_code_tbs,52A,52,Differentiation,Stolz-1996[189],
52A-ktt,http://wals.info/languoid/lect/wals_code_ktt,52A,52,Differentiation,Werner-1997b,
52A-myo,http://wals.info/languoid/lect/wals_code_myo,52A,52,Differentiation,Stolz-1996[193];Freeze-1989,
52A-ots,http://wals.info/languoid/lect/wals_code_ots,52A,52,Differentiation,Voigtlander-and-Echegoyen-1985,
52A-rmc,http://wals.info/languoid/lect/wals_code_rmc,52A,52,Identity,Lausberg-1972,
52A-bnm,http://wals.info/languoid/lect/wals_code_bnm,52A,52,Differentiation,Oatridge-et-al-1973[557],
52A-cog,http://wals.info/languoid/lect/wals_code_cog,52A,52,Differentiation,Preuss-1926,
52A-dug,http://wals.info/languoid/lect/wals_code_dug,52A,52,Differentiation,Stolz-1996[190],
52A-ena,http://wals.info/languoid/lect/wals_code_ena,52A,52,Differentiation,Stolz-1996[198],
52A-nkr,http://wals.info/languoid/lect/wals_code_nkr,52A,52,Differentiation,Stolz-1996[199],
52A-ssh,http://wals.info/languoid/lect/wals_code_ssh,52A,52,Differentiation,Lamberti-1993a[65],
52A-col,http://wals.info/languoid/lect/wals_code_col,52A,52,Identity,Warkentin-and-Scott-1980[26f],
52A-iga,http://wals.info/languoid/lect/wals_code_iga,52A,52,Identity,Stolz-1996[185],
52A-kwe,http://wals.info/languoid/lect/wals_code_kwe,52A,52,Differentiation,Stolz-1996[191],
52A-kwr,http://wals.info/languoid/lect/wals_code_kwr,52A,52,Identity,Lindstrom-and-Lynch-1994[18],
52A-owc,http://wals.info/languoid/lect/wals_code_owc,52A,52,Mixed,Griefenow-Mewis-and-Bitima-1994[163f 374],
