ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
71A-nnn,http://wals.info/languoid/lect/wals_code_nnn,71A,71,Normal imperative + special negative,"Prost-1999[64, 67]",
71A-yrm,http://wals.info/languoid/lect/wals_code_yrm,71A,71,Normal imperative + normal negative,Rivet-1942[36],
71A-abb,http://wals.info/languoid/lect/wals_code_abb,71A,71,Special imperative + normal negative,Abu-Absi-1995[33],
71A-brz,http://wals.info/languoid/lect/wals_code_brz,71A,71,Normal imperative + normal negative,Santandrea-1966[208],
71A-cte,http://wals.info/languoid/lect/wals_code_cte,71A,71,Special imperative + normal negative,"Westley-1991[17, 90]",
71A-kyg,http://wals.info/languoid/lect/wals_code_kyg,71A,71,Special imperative + special negative,"Ittmann-1935[185, 198]",
71A-lob,http://wals.info/languoid/lect/wals_code_lob,71A,71,Special imperative + special negative,Kambou-2000[78-79];Becuwe-1982[306-307],
71A-npn,http://wals.info/languoid/lect/wals_code_npn,71A,71,Normal imperative + normal negative,Sreedhar-1985[150-152],
71A-ntn,http://wals.info/languoid/lect/wals_code_ntn,71A,71,Normal imperative + special negative,"Neukom-1995[79-82, ]",
71A-ndg,http://wals.info/languoid/lect/wals_code_ndg,71A,71,Normal imperative + normal negative,"Santandrea-1961[101, 117]",
71A-anu,http://wals.info/languoid/lect/wals_code_anu,71A,71,Normal imperative + special negative,Stanford-and-Stanford-1970[32],
71A-anl,http://wals.info/languoid/lect/wals_code_anl,71A,71,Special imperative + normal negative,Mitchell-and-Al-Hassan-1994[33],
71A-ark,http://wals.info/languoid/lect/wals_code_ark,71A,71,Normal imperative + special negative,Francois-2002,
71A-buk,http://wals.info/languoid/lect/wals_code_buk,71A,71,Special imperative + special negative,"Austen-1974[181, 183]",
71A-glc,http://wals.info/languoid/lect/wals_code_glc,71A,71,Special imperative + normal negative,Perez-Bouza-1996[passim],
71A-goj,http://wals.info/languoid/lect/wals_code_goj,71A,71,Normal imperative + special negative,Sharma-1982b[207-208],
71A-kow,http://wals.info/languoid/lect/wals_code_kow,71A,71,Special imperative + special negative,,
71A-nub,http://wals.info/languoid/lect/wals_code_nub,71A,71,Normal imperative + special negative,Heine-1982[43],
71A-nng,http://wals.info/languoid/lect/wals_code_nng,71A,71,Special imperative + normal negative,Kadima-1965[109],
71A-qta,http://wals.info/languoid/lect/wals_code_qta,71A,71,Special imperative + special negative,"Adelaar-1977[77-78, 293, 296]",
71A-wll,http://wals.info/languoid/lect/wals_code_wll,71A,71,Normal imperative + special negative,Nguyen-1998[320],
71A-ykm,http://wals.info/languoid/lect/wals_code_ykm,71A,71,Normal imperative + special negative,Boyeldieu-1995[131-132],
71A-ago,http://wals.info/languoid/lect/wals_code_ago,71A,71,Normal imperative + normal negative,Maurer-1995[140];Lorenzino-1998[181],
71A-ars,http://wals.info/languoid/lect/wals_code_ars,71A,71,Special imperative + special negative,Watson-1993[76],
71A-coi,http://wals.info/languoid/lect/wals_code_coi,71A,71,Special imperative + special negative,Lubeck-and-Cowie-1989[passim],
71A-dbd,http://wals.info/languoid/lect/wals_code_dbd,71A,71,Special imperative + special negative,Rjabova-2000[passim],
71A-htt,http://wals.info/languoid/lect/wals_code_htt,71A,71,Normal imperative + special negative,Minor-et-al-1982[70],
71A-krt,http://wals.info/languoid/lect/wals_code_krt,71A,71,Special imperative + special negative,"Magomedbekova-1971[147, 150]",
71A-lno,http://wals.info/languoid/lect/wals_code_lno,71A,71,Special imperative + normal negative,,
71A-mbg,http://wals.info/languoid/lect/wals_code_mbg,71A,71,Special imperative + special negative,,
71A-rav,http://wals.info/languoid/lect/wals_code_rav,71A,71,Normal imperative + special negative,"Igla-1989[65, 66-67, 136]",
71A-sva,http://wals.info/languoid/lect/wals_code_sva,71A,71,Special imperative + normal negative,Tuite-1997[42],
71A-wwr,http://wals.info/languoid/lect/wals_code_wwr,71A,71,Special imperative + special negative,Blake-1991[75],
71A-bdk,http://wals.info/languoid/lect/wals_code_bdk,71A,71,Special imperative + special negative,Alekseev-1994a[279],
71A-her,http://wals.info/languoid/lect/wals_code_her,71A,71,Special imperative + special negative,Viehe-1897[34],
71A-krq,http://wals.info/languoid/lect/wals_code_krq,71A,71,Special imperative + special negative,Volodin-2001[153-154],
71A-kwr,http://wals.info/languoid/lect/wals_code_kwr,71A,71,Normal imperative + special negative,Lindstrom-and-Lynch-1994[28-29],
71A-oka,http://wals.info/languoid/lect/wals_code_oka,71A,71,Special imperative + special negative,Mattina-1980[217],
71A-pta,http://wals.info/languoid/lect/wals_code_pta,71A,71,Normal imperative + special negative,Paita-and-Shintani-1990[98],
71A-tet,http://wals.info/languoid/lect/wals_code_tet,71A,71,Normal imperative + normal negative,Wetshemongo-1998[206],
71A-apa,http://wals.info/languoid/lect/wals_code_apa,71A,71,Normal imperative + normal negative,Shahin-1995[30-31],
71A-emc,http://wals.info/languoid/lect/wals_code_emc,71A,71,Normal imperative + special negative,Aguirre-Licht-1999[115-116],
71A-mbo,http://wals.info/languoid/lect/wals_code_mbo,71A,71,Normal imperative + special negative,Vormann-and-Scharfenberger-1914[64],
71A-sou,http://wals.info/languoid/lect/wals_code_sou,71A,71,Normal imperative + special negative,Stone-1993[658],
71A-zen,http://wals.info/languoid/lect/wals_code_zen,71A,71,Special imperative + normal negative,"Nicolas-1953[43, 44]",
71A-crg,http://wals.info/languoid/lect/wals_code_crg,71A,71,Normal imperative + special negative,Dietrich-1986[144-145],
71A-lng,http://wals.info/languoid/lect/wals_code_lng,71A,71,Normal imperative + normal negative,Susnik-1977[passim],
71A-loz,http://wals.info/languoid/lect/wals_code_loz,71A,71,Special imperative + special negative,"Gowlett-1967[147, 178]",
71A-sko,http://wals.info/languoid/lect/wals_code_sko,71A,71,Normal imperative + normal negative,,
71A-tem,http://wals.info/languoid/lect/wals_code_tem,71A,71,Special imperative + special negative,Tchagbale-1998[137],
71A-vag,http://wals.info/languoid/lect/wals_code_vag,71A,71,Normal imperative + special negative,Crouch-and-Naden-1998[67],
71A-fue,http://wals.info/languoid/lect/wals_code_fue,71A,71,Normal imperative + special negative,"Moyse-Faurie-1999[116, 129-130]",
71A-kei,http://wals.info/languoid/lect/wals_code_kei,71A,71,Normal imperative + special negative,Geurtjens-1921[38],
71A-mhu,http://wals.info/languoid/lect/wals_code_mhu,71A,71,Special imperative + normal negative,"Fourie-1993[22, 31]",
71A-mul,http://wals.info/languoid/lect/wals_code_mul,71A,71,Normal imperative + special negative,Jung-and-Guoqiao-1993[37],
71A-nel,http://wals.info/languoid/lect/wals_code_nel,71A,71,Normal imperative + special negative,"Bril-1999[81, 82, 92]",
71A-oix,http://wals.info/languoid/lect/wals_code_oix,71A,71,Normal imperative + special negative,Lastra-1998[28],
71A-sug,http://wals.info/languoid/lect/wals_code_sug,71A,71,Special imperative + special negative,Lukas-1938[199-200],
71A-ayr,http://wals.info/languoid/lect/wals_code_ayr,71A,71,Normal imperative + normal negative,Susnik-1963[71],
71A-bhu,http://wals.info/languoid/lect/wals_code_bhu,71A,71,Special imperative + special negative,Ramaswami-1992[passim],
71A-csh,http://wals.info/languoid/lect/wals_code_csh,71A,71,Normal imperative + special negative,"Camargo-Bigot-1992[208, 210-211]",
71A-des,http://wals.info/languoid/lect/wals_code_des,71A,71,Special imperative + normal negative,"Miller-1999[7, 72, 135]",
71A-sgl,http://wals.info/languoid/lect/wals_code_sgl,71A,71,Special imperative + normal negative,"Mangulu-2001[312, 315]",
71A-tor,http://wals.info/languoid/lect/wals_code_tor,71A,71,Special imperative + special negative,"Himmelmann-and-Wolf-1999[24-25, 44-45, 84]",
71A-agu,http://wals.info/languoid/lect/wals_code_agu,71A,71,Normal imperative + special negative,McArthur-and-McArthur-1966[227],
71A-kui,http://wals.info/languoid/lect/wals_code_kui,71A,71,Special imperative + special negative,Winfield-1928[64],
71A-far,http://wals.info/languoid/lect/wals_code_far,71A,71,Normal imperative + normal negative,Barnes-and-Weyhe-1994[215-216],
71A-kod,http://wals.info/languoid/lect/wals_code_kod,71A,71,Special imperative + special negative,Ebert-1996[23],
71A-mdk,http://wals.info/languoid/lect/wals_code_mdk,71A,71,Normal imperative + special negative,Creissels-1983[19],
71A-baf,http://wals.info/languoid/lect/wals_code_baf,71A,71,Normal imperative + special negative,Chumbow-and-Tamanji-1994[225],
71A-gll,http://wals.info/languoid/lect/wals_code_gll,71A,71,Normal imperative + special negative,van-Baarda-1891[56-57];van-Baarda-1908[125],
71A-ido,http://wals.info/languoid/lect/wals_code_ido,71A,71,Normal imperative + normal negative,"Abraham-1951[31, 48]",
71A-kdw,http://wals.info/languoid/lect/wals_code_kdw,71A,71,Normal imperative + special negative,Sandalo-1997[42-43],
71A-tsa,http://wals.info/languoid/lect/wals_code_tsa,71A,71,Special imperative + special negative,"Kibrik-1999[84, 280]",
71A-laz,http://wals.info/languoid/lect/wals_code_laz,71A,71,Special imperative + special negative,Mattissen-1995[66];Liu-1995[103-104],
71A-rwa,http://wals.info/languoid/lect/wals_code_rwa,71A,71,Normal imperative + normal negative,Toland-and-Toland-1991[70-71],
71A-rka,http://wals.info/languoid/lect/wals_code_rka,71A,71,Normal imperative + special negative,"Boretzky-1994[77, 136]",
71A-uma,http://wals.info/languoid/lect/wals_code_uma,71A,71,Normal imperative + normal negative,Esser-1964[12],
71A-zaz,http://wals.info/languoid/lect/wals_code_zaz,71A,71,Special imperative + special negative,Todd-1985[102];Sandonato-1994[134],
71A-bem,http://wals.info/languoid/lect/wals_code_bem,71A,71,Special imperative + special negative,Sims-1959[82],
71A-kil,http://wals.info/languoid/lect/wals_code_kil,71A,71,Special imperative + special negative,Beckett-1951[40-42];Munyarugero-1975[79],
71A-rsu,http://wals.info/languoid/lect/wals_code_rsu,71A,71,Normal imperative + normal negative,Haiman-1988[361];Candinas-1982[passim],
71A-shb,http://wals.info/languoid/lect/wals_code_shb,71A,71,Normal imperative + special negative,Teferra-1991[382],
71A-wth,http://wals.info/languoid/lect/wals_code_wth,71A,71,Special imperative + normal negative,"Blake-et-al-1998a[80-81, passim]",
71A-wau,http://wals.info/languoid/lect/wals_code_wau,71A,71,Normal imperative + special negative,Sanchez-et-al-1977[88-89],
71A-bbl,http://wals.info/languoid/lect/wals_code_bbl,71A,71,Special imperative + normal negative,Leitch-1994[201],
71A-dam,http://wals.info/languoid/lect/wals_code_dam,71A,71,Special imperative + normal negative,Trillos-Amaya-1999a[154],
71A-kte,http://wals.info/languoid/lect/wals_code_kte,71A,71,Special imperative + normal negative,"Kamba-Muzenga-1980[123, 160-161]",
71A-nya,http://wals.info/languoid/lect/wals_code_nya,71A,71,Normal imperative + special negative,"Dixon-1983[471, 477]",
71A-tke,http://wals.info/languoid/lect/wals_code_tke,71A,71,Normal imperative + special negative,"Vonen-1999[138-139];Hooper-1996[19, 29-30]",
71A-cml,http://wals.info/languoid/lect/wals_code_cml,71A,71,Special imperative + special negative,Ebert-1997a[29-32],
71A-khk,http://wals.info/languoid/lect/wals_code_khk,71A,71,Normal imperative + special negative,Anderson-1998[43-44],
71A-mle,http://wals.info/languoid/lect/wals_code_mle,71A,71,Special imperative + special negative,Amha-2001[229],
71A-mgo,http://wals.info/languoid/lect/wals_code_mgo,71A,71,Normal imperative + normal negative,Hulstaert-1965[392-395],
71A-mdg,http://wals.info/languoid/lect/wals_code_mdg,71A,71,Normal imperative + special negative,Elders-2000[441],
71A-stn,http://wals.info/languoid/lect/wals_code_stn,71A,71,Special imperative + special negative,"Louwrens-et-al-1995[37, passim]",
71A-dja,http://wals.info/languoid/lect/wals_code_dja,71A,71,Normal imperative + normal negative,"Patz-1991[303, 305]",
71A-kkn,http://wals.info/languoid/lect/wals_code_kkn,71A,71,Special imperative + special negative,"Gruere-and-Sardessai-1998[102, 108]",
71A-lew,http://wals.info/languoid/lect/wals_code_lew,71A,71,Normal imperative + normal negative,"Early-1994b[67, 76-77]",
71A-sgu,http://wals.info/languoid/lect/wals_code_sgu,71A,71,Special imperative + special negative,"Idiata-1998[51, 138]",
71A-vot,http://wals.info/languoid/lect/wals_code_vot,71A,71,Special imperative + normal negative,Ariste-1968[80],
71A-azi,http://wals.info/languoid/lect/wals_code_azi,71A,71,Normal imperative + normal negative,"Dehghani-2000[200, passim]",
71A-jar,http://wals.info/languoid/lect/wals_code_jar,71A,71,Normal imperative + special negative,Lukas-and-Willms-1961[33],
71A-sap,http://wals.info/languoid/lect/wals_code_sap,71A,71,Normal imperative + special negative,Jacq-and-Sidwell-1999[25],
71A-sus,http://wals.info/languoid/lect/wals_code_sus,71A,71,Normal imperative + special negative,Friedlander-1974[55],
71A-wrm,http://wals.info/languoid/lect/wals_code_wrm,71A,71,Normal imperative + normal negative,,
71A-nad,http://wals.info/languoid/lect/wals_code_nad,71A,71,Normal imperative + special negative,Weir-1994[305],
71A-tuy,http://wals.info/languoid/lect/wals_code_tuy,71A,71,Special imperative + normal negative,Barnes-1994[330-332],
71A-udi,http://wals.info/languoid/lect/wals_code_udi,71A,71,Special imperative + special negative,Schulze-Furhoff-1994[483],
71A-hya,http://wals.info/languoid/lect/wals_code_hya,71A,71,Special imperative + special negative,Lehman-1977[146],
