ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
46A-ibi,http://wals.info/languoid/lect/wals_code_ibi,46A,46,Generic-noun-based,Kaufman-1972,
46A-ksi,http://wals.info/languoid/lect/wals_code_ksi,46A,46,Interrogative-based,Pogibenko-and-Buy-1990[59],
46A-neg,http://wals.info/languoid/lect/wals_code_neg,46A,46,Interrogative-based,Kolesnikova-and-Konstantinova-1968[117],
46A-orl,http://wals.info/languoid/lect/wals_code_orl,46A,46,Generic-noun-based,Brown-1986[156],
46A-tmu,http://wals.info/languoid/lect/wals_code_tmu,46A,46,Generic-noun-based,Grjunberg-1966[289],
46A-aso,http://wals.info/languoid/lect/wals_code_aso,46A,46,Interrogative-based,Baskakov-1966c[512],
46A-nro,http://wals.info/languoid/lect/wals_code_nro,46A,46,Mixed,"Visser-2001[30, 46]",
46A-shr,http://wals.info/languoid/lect/wals_code_shr,46A,46,Interrogative-based,Babushkin-and-Donidze-1966[474],
46A-sum,http://wals.info/languoid/lect/wals_code_sum,46A,46,Generic-noun-based,,
46A-tst,http://wals.info/languoid/lect/wals_code_tst,46A,46,Interrogative-based,,
46A-krm,http://wals.info/languoid/lect/wals_code_krm,46A,46,Interrogative-based,Musaev-1966[269],
46A-ski,http://wals.info/languoid/lect/wals_code_ski,46A,46,Interrogative-based,Kert-1971[176-7],
46A-tis,http://wals.info/languoid/lect/wals_code_tis,46A,46,Generic-noun-based,,
46A-ano,http://wals.info/languoid/lect/wals_code_ano,46A,46,Generic-noun-based,,
46A-krq,http://wals.info/languoid/lect/wals_code_krq,46A,46,Special,Skorik-1968b[320],
46A-kwr,http://wals.info/languoid/lect/wals_code_kwr,46A,46,Generic-noun-based,"Lindstrom-1986[43, 45, 183]",
46A-uku,http://wals.info/languoid/lect/wals_code_uku,46A,46,Interrogative-based,,
46A-boz,http://wals.info/languoid/lect/wals_code_boz,46A,46,Mixed,Blecke-1996,
46A-krl,http://wals.info/languoid/lect/wals_code_krl,46A,46,Interrogative-based,Rjagoev-1993[71],
46A-mmo,http://wals.info/languoid/lect/wals_code_mmo,46A,46,Interrogative-based,Feoktistov-1966[207],
46A-atc,http://wals.info/languoid/lect/wals_code_atc,46A,46,Interrogative-based,Capell-and-Layard-1980[60],
46A-crk,http://wals.info/languoid/lect/wals_code_crk,46A,46,Interrogative-based,"Martin-and-Mauldin-2000[316, 346-7]",
46A-gag,http://wals.info/languoid/lect/wals_code_gag,46A,46,Interrogative-based,Pokrovskaja-1966[120],
46A-mah,http://wals.info/languoid/lect/wals_code_mah,46A,46,Interrogative-based,Kovedjaeva-1966b[247],
46A-ynk,http://wals.info/languoid/lect/wals_code_ynk,46A,46,Mixed,"Goddard-1994b[230, 233]",
46A-cch,http://wals.info/languoid/lect/wals_code_cch,46A,46,Interrogative-based,Veerman-Leichsenring-2000[32],
46A-fue,http://wals.info/languoid/lect/wals_code_fue,46A,46,Generic-noun-based,Moyse-Faurie-1999[120-121],
