ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
120A-dab,http://wals.info/languoid/lect/wals_code_dab,120A,120,Possible,Mouchet-1966,
120A-ndi,http://wals.info/languoid/lect/wals_code_ndi,120A,120,Possible,Lekens-1923,
120A-otr,http://wals.info/languoid/lect/wals_code_otr,120A,120,Impossible,Tucker-and-Bryan-1966,
120A-brj,http://wals.info/languoid/lect/wals_code_brj,120A,120,Possible,Hudson-1976c,
120A-ksm,http://wals.info/languoid/lect/wals_code_ksm,120A,120,Impossible,Cremer-1924,
120A-kko,http://wals.info/languoid/lect/wals_code_kko,120A,120,Impossible,Kastenholz-1987,
120A-ptp,http://wals.info/languoid/lect/wals_code_ptp,120A,120,Possible,Peekel-1909,
120A-sey,http://wals.info/languoid/lect/wals_code_sey,120A,120,Impossible,Bollee-1977,
120A-wrp,http://wals.info/languoid/lect/wals_code_wrp,120A,120,Possible,Held-1942,
120A-lnw,http://wals.info/languoid/lect/wals_code_lnw,120A,120,Impossible,Paton-1971,
120A-nbh,http://wals.info/languoid/lect/wals_code_nbh,120A,120,Impossible,Kauczor-1920,
120A-plr,http://wals.info/languoid/lect/wals_code_plr,120A,120,Possible,DAlton-1983,
120A-prd,http://wals.info/languoid/lect/wals_code_prd,120A,120,Impossible,Burrow-and-Bhattacharya-1953,
120A-bik,http://wals.info/languoid/lect/wals_code_bik,120A,120,Impossible,Van-Hasselt-1905,
120A-grn,http://wals.info/languoid/lect/wals_code_grn,120A,120,Impossible,Rapp-1966,
120A-ojs,http://wals.info/languoid/lect/wals_code_ojs,120A,120,Possible,Todd-1970,
120A-pap,http://wals.info/languoid/lect/wals_code_pap,120A,120,Impossible,,
120A-pop,http://wals.info/languoid/lect/wals_code_pop,120A,120,Possible,Veerman-Leichsenring-1991,
120A-abz,http://wals.info/languoid/lect/wals_code_abz,120A,120,Impossible,Lomtatidze-and-Klychev-1989,
120A-frd,http://wals.info/languoid/lect/wals_code_frd,120A,120,Possible,Drabbe-1926a,
120A-kic,http://wals.info/languoid/lect/wals_code_kic,120A,120,Impossible,Voorhis-1974,
120A-hcr,http://wals.info/languoid/lect/wals_code_hcr,120A,120,Impossible,Hall-1953,
120A-pna,http://wals.info/languoid/lect/wals_code_pna,120A,120,Impossible,Adriani-1931,
120A-qcu,http://wals.info/languoid/lect/wals_code_qcu,120A,120,Possible,von-Tschudi-1884,
120A-rti,http://wals.info/languoid/lect/wals_code_rti,120A,120,Possible,Jonker-1915,
120A-sra,http://wals.info/languoid/lect/wals_code_sra,120A,120,Impossible,Arends-1989,
