ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
11A-cve,http://wals.info/languoid/lect/wals_code_cve,11A,11,None,Thurman-1970,
11A-nbk,http://wals.info/languoid/lect/wals_code_nbk,11A,11,High and mid,Wurm-1972b,
11A-ach,http://wals.info/languoid/lect/wals_code_ach,11A,11,None,Susnik-1974,
11A-aiz,http://wals.info/languoid/lect/wals_code_aiz,11A,11,None,Herault-1971,
11A-brb,http://wals.info/languoid/lect/wals_code_brb,11A,11,None,Welmers-1952a,
11A-koh,http://wals.info/languoid/lect/wals_code_koh,11A,11,None,Cook-1969b,
11A-mrn,http://wals.info/languoid/lect/wals_code_mrn,11A,11,None,McKaughan-1958;McKaughan-and-Macaraya-1967,
11A-mxm,http://wals.info/languoid/lect/wals_code_mxm,11A,11,None,Hunter-and-Pike-1969,
11A-sab,http://wals.info/languoid/lect/wals_code_sab,11A,11,None,Clayre-1973,
11A-tks,http://wals.info/languoid/lect/wals_code_tks,11A,11,None,Paulian-1975,
11A-wdo,http://wals.info/languoid/lect/wals_code_wdo,11A,11,None,Douglas-1964;Douglas-1955,
11A-wuc,http://wals.info/languoid/lect/wals_code_wuc,11A,11,High only,Chao-1970,
11A-ald,http://wals.info/languoid/lect/wals_code_ald,11A,11,None,Dumestre-and-Duponchel-1971;Duponchel-1971,
11A-bki,http://wals.info/languoid/lect/wals_code_bki,11A,11,None,Wheatley-1969;Wheatley-1973,
11A-brd,http://wals.info/languoid/lect/wals_code_brd,11A,11,None,Metcalfe-1971,
11A-bee,http://wals.info/languoid/lect/wals_code_bee,11A,11,None,Jacquot-1962;Jacquot-1981,
11A-bbf,http://wals.info/languoid/lect/wals_code_bbf,11A,11,None,Morse-1976;Bris-and-Prost-1981,
11A-brw,http://wals.info/languoid/lect/wals_code_brw,11A,11,None,Thongkum-1979,
11A-cad,http://wals.info/languoid/lect/wals_code_cad,11A,11,None,Chafe-1979;Chafe-1976,
11A-dad,http://wals.info/languoid/lect/wals_code_dad,11A,11,None,MacDonald-1973,
11A-ddf,http://wals.info/languoid/lect/wals_code_ddf,11A,11,None,Thelwall-1981;Tucker-and-Bryan-1966,
11A-dnw,http://wals.info/languoid/lect/wals_code_dnw,11A,11,None,Fedry-1977,
11A-dar,http://wals.info/languoid/lect/wals_code_dar,11A,11,None,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
11A-det,http://wals.info/languoid/lect/wals_code_det,11A,11,None,Vossen-1997,
11A-dts,http://wals.info/languoid/lect/wals_code_dts,11A,11,None,Bendor-Samuel-et-al-1989;Plungian-1995,
11A-fuz,http://wals.info/languoid/lect/wals_code_fuz,11A,11,High and mid,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
11A-gla,http://wals.info/languoid/lect/wals_code_gla,11A,11,None,He-1981;He-1983,
11A-had,http://wals.info/languoid/lect/wals_code_had,11A,11,None,Sands-et-al-1996;Tucker-et-al-1977,
11A-hba,http://wals.info/languoid/lect/wals_code_hba,11A,11,None,Bolozky-1978;Bolozky-1997,
11A-ird,http://wals.info/languoid/lect/wals_code_ird,11A,11,None,Ni-Chasaide-1999;O-Dochartaigh-1992,
11A-iso,http://wals.info/languoid/lect/wals_code_iso,11A,11,None,Donwa-1982,
