ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
99A-cea,http://wals.info/languoid/lect/wals_code_cea,99A,99,Neutral,"Ellis-1983[32, 149]",
99A-bri,http://wals.info/languoid/lect/wals_code_bri,99A,99,Ergative - absolutive,Constenla-Umana-et-al-1998[17],
99A-kon,http://wals.info/languoid/lect/wals_code_kon,99A,99,Neutral,Bentley-1887[577],
99A-mhi,http://wals.info/languoid/lect/wals_code_mhi,99A,99,Nominative - accusative (standard),"Pandharipande-1997[134, 159, 299]",
99A-lak,http://wals.info/languoid/lect/wals_code_lak,99A,99,Neutral,"Zhirkov-1955[64, 93]",
99A-ham,http://wals.info/languoid/lect/wals_code_ham,99A,99,Neutral,"Oates-and-Oates-1968[28, 44]",
99A-mrd,http://wals.info/languoid/lect/wals_code_mrd,99A,99,Neutral,"Drabbe-1955[29, 78, 53]",
99A-abi,http://wals.info/languoid/lect/wals_code_abi,99A,99,Neutral,"Najlis-1966[74-75, 88]",
99A-una,http://wals.info/languoid/lect/wals_code_una,99A,99,Ergative - absolutive,"Louwerse-1988[24, 72]",
99A-pso,http://wals.info/languoid/lect/wals_code_pso,99A,99,Nominative - accusative (standard),"Moshinsky-1974[68, 70, 125]",
99A-ypk,http://wals.info/languoid/lect/wals_code_ypk,99A,99,Neutral,Reed-et-al-1977[276],
99A-fur,http://wals.info/languoid/lect/wals_code_fur,99A,99,Nominative - accusative (standard),"Jakobi-1990[97, 125]",
99A-ker,http://wals.info/languoid/lect/wals_code_ker,99A,99,Neutral,Ebert-1979[79],
99A-lad,http://wals.info/languoid/lect/wals_code_lad,99A,99,Ergative - absolutive,"Koshal-1979[65, 70]",
99A-lep,http://wals.info/languoid/lect/wals_code_lep,99A,99,Nominative - accusative (standard),"Mainwaring-1876[51, 126]",
99A-wam,http://wals.info/languoid/lect/wals_code_wam,99A,99,Nominative - accusative (standard),"Nordlinger-1998[127, 140, 232]",
99A-bam,http://wals.info/languoid/lect/wals_code_bam,99A,99,Neutral,"Bird-et-al-1977[210, 264]",
99A-kyl,http://wals.info/languoid/lect/wals_code_kyl,99A,99,Neutral,"Solnit-1997[52, 158]",
99A-nti,http://wals.info/languoid/lect/wals_code_nti,99A,99,Neutral,"Kutsch-Lojenga-1994[191, 197]",
99A-car,http://wals.info/languoid/lect/wals_code_car,99A,99,Neutral,"Hoff-1968[164-165, 304]",
99A-tsi,http://wals.info/languoid/lect/wals_code_tsi,99A,99,Neutral,Mulder-1994[65],
99A-tun,http://wals.info/languoid/lect/wals_code_tun,99A,99,Neutral,"Haas-1940[106, 128]",
99A-sue,http://wals.info/languoid/lect/wals_code_sue,99A,99,Neutral,"Wilson-1974[100, 105]",
99A-mrl,http://wals.info/languoid/lect/wals_code_mrl,99A,99,Nominative - accusative (standard),Arensen-1982[90],
99A-pit,http://wals.info/languoid/lect/wals_code_pit,99A,99,Nominative - accusative (standard),Bowe-1990[11],
99A-ana,http://wals.info/languoid/lect/wals_code_ana,99A,99,Ergative - absolutive,"Pitman-1980[81, 84]",
99A-cyv,http://wals.info/languoid/lect/wals_code_cyv,99A,99,Neutral,Key-1967[54],
99A-dio,http://wals.info/languoid/lect/wals_code_dio,99A,99,Neutral,Sapir-1965[27],
99A-arm,http://wals.info/languoid/lect/wals_code_arm,99A,99,Nominative - accusative (standard),"Minassian-1980[277, 300]",
99A-aym,http://wals.info/languoid/lect/wals_code_aym,99A,99,Nominative - accusative (marked nominative),"Hardman-2001[56, 171]",
99A-baw,http://wals.info/languoid/lect/wals_code_baw,99A,99,Ergative - absolutive,Reichle-1981[151-152],
99A-nbd,http://wals.info/languoid/lect/wals_code_nbd,99A,99,Nominative - accusative (standard),Armbruster-1960[346-347],
99A-wrd,http://wals.info/languoid/lect/wals_code_wrd,99A,99,Ergative - absolutive,"Merlan-1994[109, 111]",
99A-hai,http://wals.info/languoid/lect/wals_code_hai,99A,99,Neutral,"Enrico-2003[46, 67]",
99A-kmu,http://wals.info/languoid/lect/wals_code_kmu,99A,99,Neutral,"Premsrirat-1987[42, 52]",
99A-usa,http://wals.info/languoid/lect/wals_code_usa,99A,99,Neutral,"Reesink-1987[53, 58, 131]",
99A-ung,http://wals.info/languoid/lect/wals_code_ung,99A,99,Neutral,Rumsey-1982[31],
99A-dre,http://wals.info/languoid/lect/wals_code_dre,99A,99,Active - inactive,Moyse-Faurie-1983,
99A-gar,http://wals.info/languoid/lect/wals_code_gar,99A,99,Nominative - accusative (standard),"Burling-1961[26, 46, 70]",
99A-pms,http://wals.info/languoid/lect/wals_code_pms,99A,99,Neutral,"Crowley-1982[142, 186-187]",
99A-mss,http://wals.info/languoid/lect/wals_code_mss,99A,99,Nominative - accusative (standard),Broadbent-1964[92],
99A-sml,http://wals.info/languoid/lect/wals_code_sml,99A,99,Tripartite,"Kruspe-2004[248, 259, 262]",
99A-yur,http://wals.info/languoid/lect/wals_code_yur,99A,99,Nominative - accusative (standard),"Robins-1958[16, 21]",
99A-dag,http://wals.info/languoid/lect/wals_code_dag,99A,99,Neutral,"Murane-1974[135, 147]",
99A-igb,http://wals.info/languoid/lect/wals_code_igb,99A,99,Nominative - accusative (marked nominative),"Green-and-Igwe-1963[77, 139, 180]",
99A-nez,http://wals.info/languoid/lect/wals_code_nez,99A,99,Tripartite,Aoki-1979[19];Aoki-1970[139],
99A-brh,http://wals.info/languoid/lect/wals_code_brh,99A,99,Nominative - accusative (standard),"Andronov-1971[46, 120]",
99A-cah,http://wals.info/languoid/lect/wals_code_cah,99A,99,Nominative - accusative (standard),"Seiler-1977[105, 229]",
99A-cle,http://wals.info/languoid/lect/wals_code_cle,99A,99,Neutral,"Rupp-1989[39, 42, 80]",
99A-knm,http://wals.info/languoid/lect/wals_code_knm,99A,99,Nominative - accusative (standard),Bohm-1984[94];Thompson-1989b[314],
99A-zqc,http://wals.info/languoid/lect/wals_code_zqc,99A,99,Ergative - absolutive,"Harrison-et-al-1981[224-225, 415]",
99A-bkr,http://wals.info/languoid/lect/wals_code_bkr,99A,99,Neutral,"Woollams-1996[114, 176, 187]",
