ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
79A-xun,http://wals.info/languoid/lect/wals_code_xun,79A,79,None,Konig-and-Heine-2001,
79A-orb,http://wals.info/languoid/lect/wals_code_orb,79A,79,None,Stroomer-1995,
79A-sou,http://wals.info/languoid/lect/wals_code_sou,79A,79,Tense and aspect,De-Bray-1980a[424],
79A-atu,http://wals.info/languoid/lect/wals_code_atu,79A,79,None,,
79A-agw,http://wals.info/languoid/lect/wals_code_agw,79A,79,None,Mous-nd,
79A-oix,http://wals.info/languoid/lect/wals_code_oix,79A,79,Aspect,Lastra-1998[21],
79A-svk,http://wals.info/languoid/lect/wals_code_svk,79A,79,Tense and aspect,Mistrik-1981[74];De-Bray-1980a[183],
79A-blr,http://wals.info/languoid/lect/wals_code_blr,79A,79,Tense and aspect,Pashkevich-1978[350],
79A-mcd,http://wals.info/languoid/lect/wals_code_mcd,79A,79,Tense,De-Bray-1980b[286-287],
79A-wly,http://wals.info/languoid/lect/wals_code_wly,79A,79,None,Lamberti-and-Sottile-1997,
79A-abn,http://wals.info/languoid/lect/wals_code_abn,79A,79,None,Hercus-1994,
79A-maw,http://wals.info/languoid/lect/wals_code_maw,79A,79,None,Creissels-1983;Tokarskaja-1964;Delafosse-1929,
79A-mra,http://wals.info/languoid/lect/wals_code_mra,79A,79,Aspect,Heath-1981[270],
79A-pme,http://wals.info/languoid/lect/wals_code_pme,79A,79,None,McLendon-1975,
79A-ses,http://wals.info/languoid/lect/wals_code_ses,79A,79,None,Jacottet-1927,
79A-slo,http://wals.info/languoid/lect/wals_code_slo,79A,79,Tense and aspect,"Derbyshire-1993[90, in passim]",
79A-grf,http://wals.info/languoid/lect/wals_code_grf,79A,79,None,,
79A-kuo,http://wals.info/languoid/lect/wals_code_kuo,79A,79,Tense,Lindstrom-2002,
79A-ute,http://wals.info/languoid/lect/wals_code_ute,79A,79,None,Southern-Ute-Tribe-1980,
79A-mlt,http://wals.info/languoid/lect/wals_code_mlt,79A,79,None,Borg-and-Azzopardi-Alexander-1997,
79A-ben,http://wals.info/languoid/lect/wals_code_ben,79A,79,Tense and aspect,Dimock-1965[191];Radice-1994[50-55],
