ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
73A-awk,http://wals.info/languoid/lect/wals_code_awk,73A,73,Inflectional optative absent,Aksenova-and-Toporova-2002,
73A-tsp,http://wals.info/languoid/lect/wals_code_tsp,73A,73,Inflectional optative absent,,
73A-tmi,http://wals.info/languoid/lect/wals_code_tmi,73A,73,Inflectional optative absent,,
73A-adt,http://wals.info/languoid/lect/wals_code_adt,73A,73,Inflectional optative present,Kumaxov-1971[234];Rogava-and-Kerasheva-1966[179],
73A-ktz,http://wals.info/languoid/lect/wals_code_ktz,73A,73,Inflectional optative absent,Grjunberg-1980,
73A-klg,http://wals.info/languoid/lect/wals_code_klg,73A,73,Inflectional optative present,Tolsma-1999[120],
73A-taz,http://wals.info/languoid/lect/wals_code_taz,73A,73,Inflectional optative present,Miller-1953[149],
73A-aso,http://wals.info/languoid/lect/wals_code_aso,73A,73,Inflectional optative absent,Dyrenkova-1940,
73A-alu,http://wals.info/languoid/lect/wals_code_alu,73A,73,Inflectional optative absent,Kibrik-et-al-2000,
73A-shr,http://wals.info/languoid/lect/wals_code_shr,73A,73,Inflectional optative absent,Dyrenkova-1941,
73A-dbd,http://wals.info/languoid/lect/wals_code_dbd,73A,73,Inflectional optative absent,Rjabova-2000,
73A-krm,http://wals.info/languoid/lect/wals_code_krm,73A,73,Inflectional optative present,,
73A-rav,http://wals.info/languoid/lect/wals_code_rav,73A,73,Inflectional optative absent,Igla-1989,
73A-bez,http://wals.info/languoid/lect/wals_code_bez,73A,73,Inflectional optative present,Madieva-1965[127],
73A-her,http://wals.info/languoid/lect/wals_code_her,73A,73,Inflectional optative absent,Viehe-1897,
73A-mop,http://wals.info/languoid/lect/wals_code_mop,73A,73,Inflectional optative absent,Ulrich-et-al-1986,
73A-pta,http://wals.info/languoid/lect/wals_code_pta,73A,73,Inflectional optative absent,Paita-and-Shintani-1990,
73A-agl,http://wals.info/languoid/lect/wals_code_agl,73A,73,Inflectional optative present,,
73A-kuq,http://wals.info/languoid/lect/wals_code_kuq,73A,73,Inflectional optative present,Gadzhiaxmedov-2000[245],
73A-abz,http://wals.info/languoid/lect/wals_code_abz,73A,73,Inflectional optative present,Genko-1995[159],
73A-loz,http://wals.info/languoid/lect/wals_code_loz,73A,73,Inflectional optative absent,Gowlett-1967,
73A-csh,http://wals.info/languoid/lect/wals_code_csh,73A,73,Inflectional optative absent,Camargo-Bigot-1992,
73A-kaz,http://wals.info/languoid/lect/wals_code_kaz,73A,73,Inflectional optative absent,Balakajev-et-al-1962,
73A-mdk,http://wals.info/languoid/lect/wals_code_mdk,73A,73,Inflectional optative absent,Creissels-1983,
73A-tsz,http://wals.info/languoid/lect/wals_code_tsz,73A,73,Inflectional optative present,,
73A-ido,http://wals.info/languoid/lect/wals_code_ido,73A,73,Inflectional optative absent,Abraham-1951,
73A-kji,http://wals.info/languoid/lect/wals_code_kji,73A,73,Inflectional optative absent,Cukerman-1962,
73A-tsa,http://wals.info/languoid/lect/wals_code_tsa,73A,73,Inflectional optative present,Kibrik-1999[283],
73A-bgv,http://wals.info/languoid/lect/wals_code_bgv,73A,73,Inflectional optative present,Kibrik-2001[327],
73A-bem,http://wals.info/languoid/lect/wals_code_bem,73A,73,Inflectional optative absent,Sims-1959,
73A-snn,http://wals.info/languoid/lect/wals_code_snn,73A,73,Inflectional optative absent,Diagana-1995,
73A-kte,http://wals.info/languoid/lect/wals_code_kte,73A,73,Inflectional optative absent,Kamba-Muzenga-1980,
73A-khk,http://wals.info/languoid/lect/wals_code_khk,73A,73,Inflectional optative absent,Baskakov-1975,
