ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
132A-abd,http://wals.info/languoid/lect/wals_code_abd,132A,132,3.5,,
132A-ape,http://wals.info/languoid/lect/wals_code_ape,132A,132,5,,
132A-bhn,http://wals.info/languoid/lect/wals_code_bhn,132A,132,5,,
132A-bhi,http://wals.info/languoid/lect/wals_code_bhi,132A,132,5,,
132A-bgl,http://wals.info/languoid/lect/wals_code_bgl,132A,132,6,,
132A-cum,http://wals.info/languoid/lect/wals_code_cum,132A,132,5.5,,
132A-dym,http://wals.info/languoid/lect/wals_code_dym,132A,132,6,,
132A-gun,http://wals.info/languoid/lect/wals_code_gun,132A,132,3.5,,
132A-hlb,http://wals.info/languoid/lect/wals_code_hlb,132A,132,5,,
132A-kak,http://wals.info/languoid/lect/wals_code_kak,132A,132,6,,
132A-kmt,http://wals.info/languoid/lect/wals_code_kmt,132A,132,5,,
132A-kkz,http://wals.info/languoid/lect/wals_code_kkz,132A,132,6,,
132A-kkb,http://wals.info/languoid/lect/wals_code_kkb,132A,132,3.5,,
132A-mmp,http://wals.info/languoid/lect/wals_code_mmp,132A,132,5.5,,
132A-mav,http://wals.info/languoid/lect/wals_code_mav,132A,132,5.5,,
132A-mwa,http://wals.info/languoid/lect/wals_code_mwa,132A,132,5,,
132A-mwc,http://wals.info/languoid/lect/wals_code_mwc,132A,132,5,,
132A-mey,http://wals.info/languoid/lect/wals_code_mey,132A,132,5,,
132A-mdu,http://wals.info/languoid/lect/wals_code_mdu,132A,132,3,,
132A-naf,http://wals.info/languoid/lect/wals_code_naf,132A,132,3,,
132A-pdp,http://wals.info/languoid/lect/wals_code_pdp,132A,132,4.5,,
132A-tif,http://wals.info/languoid/lect/wals_code_tif,132A,132,4,,
132A-vas,http://wals.info/languoid/lect/wals_code_vas,132A,132,5,,
132A-wob,http://wals.info/languoid/lect/wals_code_wob,132A,132,3,,
132A-ykn,http://wals.info/languoid/lect/wals_code_ykn,132A,132,6,,
132A-zte,http://wals.info/languoid/lect/wals_code_zte,132A,132,5,,
132A-cvc,http://wals.info/languoid/lect/wals_code_cvc,132A,132,6,,
132A-cul,http://wals.info/languoid/lect/wals_code_cul,132A,132,4,,
132A-knq,http://wals.info/languoid/lect/wals_code_knq,132A,132,6,,
132A-sur,http://wals.info/languoid/lect/wals_code_sur,132A,132,5,,
132A-amk,http://wals.info/languoid/lect/wals_code_amk,132A,132,5.5,,
132A-vag,http://wals.info/languoid/lect/wals_code_vag,132A,132,4,,
132A-arl,http://wals.info/languoid/lect/wals_code_arl,132A,132,6,,
132A-brk,http://wals.info/languoid/lect/wals_code_brk,132A,132,5,,
132A-mic,http://wals.info/languoid/lect/wals_code_mic,132A,132,6,,
132A-agu,http://wals.info/languoid/lect/wals_code_agu,132A,132,5,,
132A-kwb,http://wals.info/languoid/lect/wals_code_kwb,132A,132,3,,
132A-chy,http://wals.info/languoid/lect/wals_code_chy,132A,132,5,,
132A-srm,http://wals.info/languoid/lect/wals_code_srm,132A,132,5.5,,
132A-cqt,http://wals.info/languoid/lect/wals_code_cqt,132A,132,6,,
132A-yam,http://wals.info/languoid/lect/wals_code_yam,132A,132,5,,
132A-iwm,http://wals.info/languoid/lect/wals_code_iwm,132A,132,5,,
132A-mki,http://wals.info/languoid/lect/wals_code_mki,132A,132,5,,
132A-ant,http://wals.info/languoid/lect/wals_code_ant,132A,132,5,,
132A-cof,http://wals.info/languoid/lect/wals_code_cof,132A,132,5,,
132A-eja,http://wals.info/languoid/lect/wals_code_eja,132A,132,3,,
132A-ghb,http://wals.info/languoid/lect/wals_code_ghb,132A,132,5,,
132A-myr,http://wals.info/languoid/lect/wals_code_myr,132A,132,4,,
132A-amz,http://wals.info/languoid/lect/wals_code_amz,132A,132,6,,
132A-cav,http://wals.info/languoid/lect/wals_code_cav,132A,132,5,,
132A-gmb,http://wals.info/languoid/lect/wals_code_gmb,132A,132,5.5,,
132A-maz,http://wals.info/languoid/lect/wals_code_maz,132A,132,6,,
132A-bzi,http://wals.info/languoid/lect/wals_code_bzi,132A,132,5,,
132A-bet,http://wals.info/languoid/lect/wals_code_bet,132A,132,3,,
132A-pat,http://wals.info/languoid/lect/wals_code_pat,132A,132,5.5,,
132A-can,http://wals.info/languoid/lect/wals_code_can,132A,132,5.5,,
132A-cea,http://wals.info/languoid/lect/wals_code_cea,132A,132,5,,
132A-idn,http://wals.info/languoid/lect/wals_code_idn,132A,132,5,,
132A-klq,http://wals.info/languoid/lect/wals_code_klq,132A,132,6,,
132A-arb,http://wals.info/languoid/lect/wals_code_arb,132A,132,5,,
132A-kun,http://wals.info/languoid/lect/wals_code_kun,132A,132,5,,
132A-oca,http://wals.info/languoid/lect/wals_code_oca,132A,132,5,,
132A-tbl,http://wals.info/languoid/lect/wals_code_tbl,132A,132,5,,
132A-aga,http://wals.info/languoid/lect/wals_code_aga,132A,132,5,,
132A-ycn,http://wals.info/languoid/lect/wals_code_ycn,132A,132,5,,
132A-cak,http://wals.info/languoid/lect/wals_code_cak,132A,132,6,,
132A-jva,http://wals.info/languoid/lect/wals_code_jva,132A,132,4,,
132A-grj,http://wals.info/languoid/lect/wals_code_grj,132A,132,5,,
132A-cam,http://wals.info/languoid/lect/wals_code_cam,132A,132,6,,
132A-ifu,http://wals.info/languoid/lect/wals_code_ifu,132A,132,5,,
132A-agc,http://wals.info/languoid/lect/wals_code_agc,132A,132,5,,
132A-tce,http://wals.info/languoid/lect/wals_code_tce,132A,132,5,,
132A-tsf,http://wals.info/languoid/lect/wals_code_tsf,132A,132,5,,
132A-tbo,http://wals.info/languoid/lect/wals_code_tbo,132A,132,5,,
132A-mzc,http://wals.info/languoid/lect/wals_code_mzc,132A,132,5.5,,
132A-did,http://wals.info/languoid/lect/wals_code_did,132A,132,5,,
132A-twe,http://wals.info/languoid/lect/wals_code_twe,132A,132,5,,
132A-tic,http://wals.info/languoid/lect/wals_code_tic,132A,132,5,,
132A-pec,http://wals.info/languoid/lect/wals_code_pec,132A,132,5,,
132A-ese,http://wals.info/languoid/lect/wals_code_ese,132A,132,5,,
132A-grf,http://wals.info/languoid/lect/wals_code_grf,132A,132,6,,
132A-yus,http://wals.info/languoid/lect/wals_code_yus,132A,132,5,,
132A-cay,http://wals.info/languoid/lect/wals_code_cay,132A,132,5,,
132A-mxp,http://wals.info/languoid/lect/wals_code_mxp,132A,132,5,,
132A-api,http://wals.info/languoid/lect/wals_code_api,132A,132,5,,
132A-dan,http://wals.info/languoid/lect/wals_code_dan,132A,132,3,,
132A-tol,http://wals.info/languoid/lect/wals_code_tol,132A,132,5,,
132A-tuc,http://wals.info/languoid/lect/wals_code_tuc,132A,132,5,,
132A-nhn,http://wals.info/languoid/lect/wals_code_nhn,132A,132,6,,
132A-ser,http://wals.info/languoid/lect/wals_code_ser,132A,132,5,,
132A-wrl,http://wals.info/languoid/lect/wals_code_wrl,132A,132,5,,
132A-nbr,http://wals.info/languoid/lect/wals_code_nbr,132A,132,6,,
132A-cbo,http://wals.info/languoid/lect/wals_code_cbo,132A,132,4,,
132A-mpa,http://wals.info/languoid/lect/wals_code_mpa,132A,132,3,,
132A-kya,http://wals.info/languoid/lect/wals_code_kya,132A,132,3,,
132A-tlp,http://wals.info/languoid/lect/wals_code_tlp,132A,132,5,,
132A-trb,http://wals.info/languoid/lect/wals_code_trb,132A,132,5.5,,
132A-srn,http://wals.info/languoid/lect/wals_code_srn,132A,132,5,,
132A-lel,http://wals.info/languoid/lect/wals_code_lel,132A,132,4,,
132A-tac,http://wals.info/languoid/lect/wals_code_tac,132A,132,5.5,,
132A-htc,http://wals.info/languoid/lect/wals_code_htc,132A,132,5,,
132A-hve,http://wals.info/languoid/lect/wals_code_hve,132A,132,6,,
132A-wao,http://wals.info/languoid/lect/wals_code_wao,132A,132,4,,
132A-cax,http://wals.info/languoid/lect/wals_code_cax,132A,132,3,,
132A-ood,http://wals.info/languoid/lect/wals_code_ood,132A,132,5,,
132A-mrl,http://wals.info/languoid/lect/wals_code_mrl,132A,132,5,,
132A-cle,http://wals.info/languoid/lect/wals_code_cle,132A,132,5,,
132A-shk,http://wals.info/languoid/lect/wals_code_shk,132A,132,5,,
132A-prh,http://wals.info/languoid/lect/wals_code_prh,132A,132,4,,
132A-sla,http://wals.info/languoid/lect/wals_code_sla,132A,132,6,,
132A-kor,http://wals.info/languoid/lect/wals_code_kor,132A,132,6,,
132A-ger,http://wals.info/languoid/lect/wals_code_ger,132A,132,6,,
132A-jpn,http://wals.info/languoid/lect/wals_code_jpn,132A,132,6,,
132A-mnd,http://wals.info/languoid/lect/wals_code_mnd,132A,132,6,,
132A-rus,http://wals.info/languoid/lect/wals_code_rus,132A,132,6,,
132A-spa,http://wals.info/languoid/lect/wals_code_spa,132A,132,6,,
132A-fre,http://wals.info/languoid/lect/wals_code_fre,132A,132,6,,
132A-eng,http://wals.info/languoid/lect/wals_code_eng,132A,132,6,,
132A-ndy,http://wals.info/languoid/lect/wals_code_ndy,132A,132,6,,
