ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
40A-oix,http://wals.info/languoid/lect/wals_code_oix,40A,40,'We' the same as 'I',Lastra-1998[12],
40A-hum,http://wals.info/languoid/lect/wals_code_hum,40A,40,No inclusive/exclusive,Petersen-de-Pineros-1994[56],
40A-qaw,http://wals.info/languoid/lect/wals_code_qaw,40A,40,No person marking,Clairis-1985[passim],
40A-sel,http://wals.info/languoid/lect/wals_code_sel,40A,40,No person marking,Najlis-1973[passim],
40A-bri,http://wals.info/languoid/lect/wals_code_bri,40A,40,No person marking,Constenla-Umana-et-al-1998[passim],
40A-kon,http://wals.info/languoid/lect/wals_code_kon,40A,40,No inclusive/exclusive,,
40A-lak,http://wals.info/languoid/lect/wals_code_lak,40A,40,No inclusive/exclusive,Helmbrecht-1996[131],
40A-eka,http://wals.info/languoid/lect/wals_code_eka,40A,40,No inclusive/exclusive,Drabbe-1952[48],
40A-ham,http://wals.info/languoid/lect/wals_code_ham,40A,40,No inclusive/exclusive,Oates-and-Oates-1968[27 ff.],
40A-mrd,http://wals.info/languoid/lect/wals_code_mrd,40A,40,No inclusive/exclusive,Drabbe-1955[28 ff.],
40A-abi,http://wals.info/languoid/lect/wals_code_abi,40A,40,'We' the same as 'I',Najlis-1966[30],
40A-mab,http://wals.info/languoid/lect/wals_code_mab,40A,40,No inclusive/exclusive,Tucker-and-Bryan-1966[200],
40A-una,http://wals.info/languoid/lect/wals_code_una,40A,40,No inclusive/exclusive,Louwerse-1988[38-46],
40A-yuc,http://wals.info/languoid/lect/wals_code_yuc,40A,40,Inclusive/exclusive,Wagner-1933-1938[325-327],
40A-pso,http://wals.info/languoid/lect/wals_code_pso,40A,40,No person marking,Moshinsky-1974[passim],
40A-snt,http://wals.info/languoid/lect/wals_code_snt,40A,40,No inclusive/exclusive,Cowan-1965[28],
40A-krb,http://wals.info/languoid/lect/wals_code_krb,40A,40,No person marking,Groves-et-al-1985[73 ff.],
40A-ypk,http://wals.info/languoid/lect/wals_code_ypk,40A,40,No inclusive/exclusive,Jacobson-1985[389],
40A-fur,http://wals.info/languoid/lect/wals_code_fur,40A,40,No inclusive/exclusive,Jakobi-1990[92-93],
40A-ker,http://wals.info/languoid/lect/wals_code_ker,40A,40,No person marking,Ebert-1979[passim],
40A-lad,http://wals.info/languoid/lect/wals_code_lad,40A,40,No person marking,Koshal-1979[179],
40A-lep,http://wals.info/languoid/lect/wals_code_lep,40A,40,No person marking,Mainwaring-1971[44 ff.],
40A-tli,http://wals.info/languoid/lect/wals_code_tli,40A,40,No inclusive/exclusive,Swanton-1911b[170],
40A-wam,http://wals.info/languoid/lect/wals_code_wam,40A,40,No person marking,Nordlinger-1998[157 ff.],
40A-bam,http://wals.info/languoid/lect/wals_code_bam,40A,40,No person marking,Kastenholz-1989[29-30],
40A-kyl,http://wals.info/languoid/lect/wals_code_kyl,40A,40,No person marking,Solnit-1997[passim],
40A-nti,http://wals.info/languoid/lect/wals_code_nti,40A,40,Only inclusive,Kutsch-Lojenga-1994[190-193],
40A-car,http://wals.info/languoid/lect/wals_code_car,40A,40,Only inclusive,Hoff-1968[134],
40A-mak,http://wals.info/languoid/lect/wals_code_mak,40A,40,No inclusive/exclusive,,
40A-tsi,http://wals.info/languoid/lect/wals_code_tsi,40A,40,No inclusive/exclusive,Boas-1911c[384],
40A-tun,http://wals.info/languoid/lect/wals_code_tun,40A,40,No inclusive/exclusive,Swanton-1919[21],
40A-sue,http://wals.info/languoid/lect/wals_code_sue,40A,40,Inclusive/exclusive,Wilson-1974[59-60],
40A-mku,http://wals.info/languoid/lect/wals_code_mku,40A,40,Inclusive/exclusive,Tryon-1970b[38-39],
40A-mrl,http://wals.info/languoid/lect/wals_code_mrl,40A,40,'We' the same as 'I',Arensen-1982[60 ff.],
40A-psm,http://wals.info/languoid/lect/wals_code_psm,40A,40,Only inclusive,Leavitt-1996[9-10],
40A-pit,http://wals.info/languoid/lect/wals_code_pit,40A,40,No person marking,Bowe-1990[23 ff.],
40A-ana,http://wals.info/languoid/lect/wals_code_ana,40A,40,No person marking,Pitman-1980[26-27],
40A-cyv,http://wals.info/languoid/lect/wals_code_cyv,40A,40,Inclusive/exclusive,Key-1967[28-29],
40A-dio,http://wals.info/languoid/lect/wals_code_dio,40A,40,Inclusive/exclusive,Sapir-1965[90-91],
