ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
60A-swv,http://wals.info/languoid/lect/wals_code_swv,60A,60,Genitives and adjectives collapsed,,
60A-dat,http://wals.info/languoid/lect/wals_code_dat,60A,60,Highly differentiated,,
60A-rcp,http://wals.info/languoid/lect/wals_code_rcp,60A,60,Genitives and adjectives collapsed,,
60A-beg,http://wals.info/languoid/lect/wals_code_beg,60A,60,Weakly differentiated,,
60A-hok,http://wals.info/languoid/lect/wals_code_hok,60A,60,Weakly differentiated,,
60A-lov,http://wals.info/languoid/lect/wals_code_lov,60A,60,Weakly differentiated,,
60A-pad,http://wals.info/languoid/lect/wals_code_pad,60A,60,Weakly differentiated,Karhunen-1994,
60A-hmd,http://wals.info/languoid/lect/wals_code_hmd,60A,60,Adjectives and relative clauses collapsed,,
60A-mzn,http://wals.info/languoid/lect/wals_code_mzn,60A,60,Genitives and adjectives collapsed,,
60A-nvs,http://wals.info/languoid/lect/wals_code_nvs,60A,60,Adjectives and relative clauses collapsed,,
60A-pil,http://wals.info/languoid/lect/wals_code_pil,60A,60,Adjectives and relative clauses collapsed,Naess-2000,
60A-bok,http://wals.info/languoid/lect/wals_code_bok,60A,60,Highly differentiated,Jones-1998b,
60A-gil,http://wals.info/languoid/lect/wals_code_gil,60A,60,Genitives and adjectives collapsed,,
60A-agw,http://wals.info/languoid/lect/wals_code_agw,60A,60,Highly differentiated,,
60A-mks,http://wals.info/languoid/lect/wals_code_mks,60A,60,Highly differentiated,,
60A-cme,http://wals.info/languoid/lect/wals_code_cme,60A,60,Weakly differentiated,Alieva-and-Bui-Khanh-The-1999,
60A-luc,http://wals.info/languoid/lect/wals_code_luc,60A,60,Highly differentiated,Fleisch-2001,
60A-tts,http://wals.info/languoid/lect/wals_code_tts,60A,60,Highly differentiated,,
60A-bgv,http://wals.info/languoid/lect/wals_code_bgv,60A,60,Highly differentiated,Kibrik-2001[155-159],
60A-kwz,http://wals.info/languoid/lect/wals_code_kwz,60A,60,Highly differentiated,,
60A-bal,http://wals.info/languoid/lect/wals_code_bal,60A,60,Adjectives and relative clauses collapsed,,
60A-xam,http://wals.info/languoid/lect/wals_code_xam,60A,60,Adjectives and relative clauses collapsed,,
60A-cml,http://wals.info/languoid/lect/wals_code_cml,60A,60,Adjectives and relative clauses collapsed,Ebert-1997a,
60A-tgh,http://wals.info/languoid/lect/wals_code_tgh,60A,60,Highly differentiated,Nehlil-1909,
60A-vaf,http://wals.info/languoid/lect/wals_code_vaf,60A,60,Highly differentiated,,
60A-msc,http://wals.info/languoid/lect/wals_code_msc,60A,60,Highly differentiated,Ostler-1994,
60A-gav,http://wals.info/languoid/lect/wals_code_gav,60A,60,Highly differentiated,Moore-1984,
60A-pnr,http://wals.info/languoid/lect/wals_code_pnr,60A,60,Highly differentiated,,
60A-khr,http://wals.info/languoid/lect/wals_code_khr,60A,60,Adjectives and relative clauses collapsed,,
60A-ura,http://wals.info/languoid/lect/wals_code_ura,60A,60,Highly differentiated,Crowley-1998c,
60A-drg,http://wals.info/languoid/lect/wals_code_drg,60A,60,Highly differentiated,,
60A-jam,http://wals.info/languoid/lect/wals_code_jam,60A,60,Highly differentiated,,
60A-see,http://wals.info/languoid/lect/wals_code_see,60A,60,Adjectives and relative clauses collapsed,Holmer-1996,
60A-hpd,http://wals.info/languoid/lect/wals_code_hpd,60A,60,Highly differentiated,,
60A-mee,http://wals.info/languoid/lect/wals_code_mee,60A,60,Highly differentiated,Will-1989[136-138],
60A-yng,http://wals.info/languoid/lect/wals_code_yng,60A,60,Highly differentiated,Dench-1998,
60A-pba,http://wals.info/languoid/lect/wals_code_pba,60A,60,Highly differentiated,Estrada-Fernandez-1996,
60A-ath,http://wals.info/languoid/lect/wals_code_ath,60A,60,Highly differentiated,Ebert-1997b,
60A-jav,http://wals.info/languoid/lect/wals_code_jav,60A,60,Adjectives and relative clauses collapsed,,
60A-ses,http://wals.info/languoid/lect/wals_code_ses,60A,60,Highly differentiated,Guma-1971,
60A-naj,http://wals.info/languoid/lect/wals_code_naj,60A,60,Genitives and relative clauses collapsed,Khan-1999,
60A-bel,http://wals.info/languoid/lect/wals_code_bel,60A,60,Highly differentiated,,
60A-brn,http://wals.info/languoid/lect/wals_code_brn,60A,60,Highly differentiated,,
60A-min,http://wals.info/languoid/lect/wals_code_min,60A,60,Weakly differentiated,,
60A-mos,http://wals.info/languoid/lect/wals_code_mos,60A,60,Weakly differentiated,,
60A-kmb,http://wals.info/languoid/lect/wals_code_kmb,60A,60,Adjectives and relative clauses collapsed,de-Vries-1993[39-41],
60A-kan,http://wals.info/languoid/lect/wals_code_kan,60A,60,Highly differentiated,Ikoro-1996,
60A-taw,http://wals.info/languoid/lect/wals_code_taw,60A,60,Adjectives and relative clauses collapsed,Ezard-1997,
60A-bae,http://wals.info/languoid/lect/wals_code_bae,60A,60,Highly differentiated,Aikhenvald-1996,
60A-lai,http://wals.info/languoid/lect/wals_code_lai,60A,60,Highly differentiated,,
60A-tam,http://wals.info/languoid/lect/wals_code_tam,60A,60,Highly differentiated,Mazaudon-1976,
60A-tvo,http://wals.info/languoid/lect/wals_code_tvo,60A,60,Adjectives and relative clauses collapsed,,
60A-trb,http://wals.info/languoid/lect/wals_code_trb,60A,60,Adjectives and relative clauses collapsed,Quesada-2000[48-50],
60A-so,http://wals.info/languoid/lect/wals_code_so,60A,60,Adjectives and relative clauses collapsed,Carlin-1993,
60A-abu,http://wals.info/languoid/lect/wals_code_abu,60A,60,Highly differentiated,Berry-and-Berry-1999[92-93],
60A-tid,http://wals.info/languoid/lect/wals_code_tid,60A,60,Adjectives and relative clauses collapsed,,
60A-mup,http://wals.info/languoid/lect/wals_code_mup,60A,60,Moderately differentiated in other ways,Frajzyngier-1993,
60A-ava,http://wals.info/languoid/lect/wals_code_ava,60A,60,Highly differentiated,,
60A-miy,http://wals.info/languoid/lect/wals_code_miy,60A,60,Highly differentiated,Schuh-1998,
60A-ngz,http://wals.info/languoid/lect/wals_code_ngz,60A,60,Weakly differentiated,Schuh-1972,
60A-hat,http://wals.info/languoid/lect/wals_code_hat,60A,60,Adjectives and relative clauses collapsed,Reesink-1999,
60A-jaq,http://wals.info/languoid/lect/wals_code_jaq,60A,60,Highly differentiated,Hardman-2000,
60A-mhi,http://wals.info/languoid/lect/wals_code_mhi,60A,60,Highly differentiated,,
60A-mrg,http://wals.info/languoid/lect/wals_code_mrg,60A,60,Highly differentiated,Hoffmann-1963[69-70],
60A-nan,http://wals.info/languoid/lect/wals_code_nan,60A,60,Adjectives and relative clauses collapsed,Creider-nd[6-10],
60A-kch,http://wals.info/languoid/lect/wals_code_kch,60A,60,Highly differentiated,Heath-1999b,
60A-cnt,http://wals.info/languoid/lect/wals_code_cnt,60A,60,Weakly differentiated,,
60A-alb,http://wals.info/languoid/lect/wals_code_alb,60A,60,Highly differentiated,,
60A-kyl,http://wals.info/languoid/lect/wals_code_kyl,60A,60,Highly differentiated,,
60A-nbd,http://wals.info/languoid/lect/wals_code_nbd,60A,60,Highly differentiated,Armbruster-1960,
60A-sml,http://wals.info/languoid/lect/wals_code_sml,60A,60,Weakly differentiated,,
60A-bkr,http://wals.info/languoid/lect/wals_code_bkr,60A,60,Moderately differentiated in other ways,Woollams-1996,
60A-nht,http://wals.info/languoid/lect/wals_code_nht,60A,60,Highly differentiated,Tuggy-1979,
60A-yim,http://wals.info/languoid/lect/wals_code_yim,60A,60,Highly differentiated,"Foley-1991[93-101, 178-185, 413-415]",
