ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
49A-bec,http://wals.info/languoid/lect/wals_code_bec,49A,49,6-7 cases,"Ucida-1970[29-45, 52-53]",
49A-tda,http://wals.info/languoid/lect/wals_code_tda,49A,49,10 or more cases,Emeneau-1984[69-89],
49A-frw,http://wals.info/languoid/lect/wals_code_frw,49A,49,No morphological case-marking,"Tiersma-1985[54-55, 61-65]",
49A-ots,http://wals.info/languoid/lect/wals_code_ots,49A,49,No morphological case-marking,Voigtlander-and-Echegoyen-1985[passim],
49A-mdr,http://wals.info/languoid/lect/wals_code_mdr,49A,49,No morphological case-marking,Davies-1999[passim],
49A-tts,http://wals.info/languoid/lect/wals_code_tts,49A,49,2 cases,"Yar-Shater-1969[73-78, 86-90, 96-106, 117-124, 147-162]",
49A-rka,http://wals.info/languoid/lect/wals_code_rka,49A,49,6-7 cases,"Boretzky-1994[31-47, 52-54, 100-111, 116-118]",
49A-kly,http://wals.info/languoid/lect/wals_code_kly,49A,49,8-9 cases,Bani-and-Klokeid-1972[73-89];Comrie-1981a[6-12],
49A-arb,http://wals.info/languoid/lect/wals_code_arb,49A,49,8-9 cases,"Rich-1999[34-43, 45-47, 72-77, 81]",
49A-ilo,http://wals.info/languoid/lect/wals_code_ilo,49A,49,No morphological case-marking,"Rubino-2000[XLI-XLV, LII-LIV]",
49A-kls,http://wals.info/languoid/lect/wals_code_kls,49A,49,6-7 cases,"Thomason-and-Everett-1993[319-323];Vogt-1940[27, 33-38, 66-70]",
49A-kin,http://wals.info/languoid/lect/wals_code_kin,49A,49,No morphological case-marking,Kimenyi-1980[173-174],
49A-ale,http://wals.info/languoid/lect/wals_code_ale,49A,49,2 cases,"Bergsland-1997[47-50, 54, 56-58, 67-82, 126-127, 130-133, 138-139, 149-161]",
49A-fua,http://wals.info/languoid/lect/wals_code_fua,49A,49,No morphological case-marking,"Arnott-1970[139-148, App. 3]",
49A-ywl,http://wals.info/languoid/lect/wals_code_ywl,49A,49,6-7 cases,"Newman-1944[195-204, 211-214, 227-232]",
49A-amu,http://wals.info/languoid/lect/wals_code_amu,49A,49,Exclusively borderline case-marking,"Duff-Tripp-1997[47-48, 67]",
