ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
20A-cho,http://wals.info/languoid/lect/wals_code_cho,20A,20,Exclusively concatenative,Turner-and-Turner-1971,
20A-jel,http://wals.info/languoid/lect/wals_code_jel,20A,20,Exclusively isolating,Trobs-1998,
20A-nah,http://wals.info/languoid/lect/wals_code_nah,20A,20,Exclusively concatenative,Kuiper-1962,
20A-wrm,http://wals.info/languoid/lect/wals_code_wrm,20A,20,Exclusively concatenative,Donohue-1999b,
20A-iau,http://wals.info/languoid/lect/wals_code_iau,20A,20,Exclusively tonal,Bateman-1986,
20A-cku,http://wals.info/languoid/lect/wals_code_cku,20A,20,Exclusively concatenative,Dyk-1933,
20A-mot,http://wals.info/languoid/lect/wals_code_mot,20A,20,Exclusively concatenative,Onishi-1994,
20A-atk,http://wals.info/languoid/lect/wals_code_atk,20A,20,Exclusively concatenative,Swanton-1929,
20A-bnj,http://wals.info/languoid/lect/wals_code_bnj,20A,20,Exclusively concatenative,Crowley-1978,
20A-kri,http://wals.info/languoid/lect/wals_code_kri,20A,20,Exclusively isolating,Larsen-1984,
20A-koi,http://wals.info/languoid/lect/wals_code_koi,20A,20,Exclusively concatenative,Dutton-1996,
20A-dig,http://wals.info/languoid/lect/wals_code_dig,20A,20,Exclusively concatenative,Sastry-1984,
20A-tot,http://wals.info/languoid/lect/wals_code_tot,20A,20,Exclusively concatenative,MacKay-1999;Levy-Podolsky-1990,
20A-wem,http://wals.info/languoid/lect/wals_code_wem,20A,20,Exclusively concatenative,Hercus-1986b,
20A-bel,http://wals.info/languoid/lect/wals_code_bel,20A,20,Exclusively concatenative,Bickel-2003,
20A-ccp,http://wals.info/languoid/lect/wals_code_ccp,20A,20,Exclusively concatenative,Crawford-1966[passim],
20A-kiw,http://wals.info/languoid/lect/wals_code_kiw,20A,20,Exclusively concatenative,Ray-1933,
20A-bbw,http://wals.info/languoid/lect/wals_code_bbw,20A,20,Exclusively concatenative,Oates-1964a,
20A-lai,http://wals.info/languoid/lect/wals_code_lai,20A,20,Exclusively isolating,Peterson-2003,
20A-tib,http://wals.info/languoid/lect/wals_code_tib,20A,20,Exclusively concatenative,Denwood-1999,
20A-nmb,http://wals.info/languoid/lect/wals_code_nmb,20A,20,Exclusively concatenative,Kroeker-2001;Lowe-1999,
20A-ter,http://wals.info/languoid/lect/wals_code_ter,20A,20,Exclusively isolating,Newman-1970,
20A-hve,http://wals.info/languoid/lect/wals_code_hve,20A,20,Exclusively concatenative,Stairs-Kreger-and-Scharfe-de-Stairs-1981;Matthews-1972;Suarez-1975;Stairs-and-Hollenbach-1969,
20A-hat,http://wals.info/languoid/lect/wals_code_hat,20A,20,Exclusively concatenative,Reesink-1999,
20A-kis,http://wals.info/languoid/lect/wals_code_kis,20A,20,Exclusively tonal,Childs-1995,
20A-lug,http://wals.info/languoid/lect/wals_code_lug,20A,20,Ablaut/concatenative,Crazzolara-1960,
20A-maa,http://wals.info/languoid/lect/wals_code_maa,20A,20,Tonal/concatenative,Tucker-and-Mpaayei-1955;Tucker-and-Bryan-1966;Konig-1993,
20A-amp,http://wals.info/languoid/lect/wals_code_amp,20A,20,Exclusively concatenative,Wilkins-1989,
20A-eka,http://wals.info/languoid/lect/wals_code_eka,20A,20,Exclusively concatenative,Steltenpool-1969;Doble-1962;Drabbe-1952,
20A-nan,http://wals.info/languoid/lect/wals_code_nan,20A,20,Tonal/concatenative,Creider-and-Creider-1989,
20A-abi,http://wals.info/languoid/lect/wals_code_abi,20A,20,Exclusively concatenative,Najlis-1966,
20A-pur,http://wals.info/languoid/lect/wals_code_pur,20A,20,Exclusively concatenative,Friedrich-1984;Chamereau-2000,
20A-kch,http://wals.info/languoid/lect/wals_code_kch,20A,20,Exclusively isolating,Heath-1999b,
20A-lah,http://wals.info/languoid/lect/wals_code_lah,20A,20,Exclusively isolating,Matisoff-1973,
20A-pso,http://wals.info/languoid/lect/wals_code_pso,20A,20,Exclusively concatenative,Moshinsky-1974,
20A-tli,http://wals.info/languoid/lect/wals_code_tli,20A,20,Exclusively concatenative,Swanton-1911a,
20A-ana,http://wals.info/languoid/lect/wals_code_ana,20A,20,Exclusively concatenative,Pitman-1980,
20A-cyv,http://wals.info/languoid/lect/wals_code_cyv,20A,20,Exclusively concatenative,Key-1967,
20A-aym,http://wals.info/languoid/lect/wals_code_aym,20A,20,Exclusively concatenative,Hardman-2001;Hardman-de-Bautista-et-al-1988,
20A-nbd,http://wals.info/languoid/lect/wals_code_nbd,20A,20,Exclusively concatenative,Armbruster-1960,
20A-wrd,http://wals.info/languoid/lect/wals_code_wrd,20A,20,Exclusively concatenative,Merlan-1994,
20A-hai,http://wals.info/languoid/lect/wals_code_hai,20A,20,Exclusively concatenative,Levine-1977,
20A-pai,http://wals.info/languoid/lect/wals_code_pai,20A,20,Isolating/concatenative,Ferrell-1982;Egli-1990,
20A-bej,http://wals.info/languoid/lect/wals_code_bej,20A,20,Ablaut/concatenative,Hudson-1974,
