ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
69A-dhm,http://wals.info/languoid/lect/wals_code_dhm,69A,69,Tense-aspect suffixes,Cooper-1999[ 31],
69A-mtk,http://wals.info/languoid/lect/wals_code_mtk,69A,69,Tense-aspect suffixes,ZGraggen-1969[290],
69A-yrm,http://wals.info/languoid/lect/wals_code_yrm,69A,69,Tense-aspect suffixes,Rivet-1942[ 32-33],
69A-zhn,http://wals.info/languoid/lect/wals_code_zhn,69A,69,No tense-aspect inflection,Yongxian-Luo-2008[ 343-345],
69A-bau,http://wals.info/languoid/lect/wals_code_bau,69A,69,Tense-aspect suffixes,ZGraggen-1969[301],
69A-cnm,http://wals.info/languoid/lect/wals_code_cnm,69A,69,Tense-aspect suffixes,,
69A-ina,http://wals.info/languoid/lect/wals_code_ina,69A,69,Tense-aspect suffixes,de-Vries-1996[ 37-38],
69A-les,http://wals.info/languoid/lect/wals_code_les,69A,69,Tense-aspect prefixes,Vorbichler-1965[ 128ff],
69A-mij,http://wals.info/languoid/lect/wals_code_mij,69A,69,Tense-aspect suffixes,Das-Gupta-1977[ 25-26],
69A-mkr,http://wals.info/languoid/lect/wals_code_mkr,69A,69,Tense-aspect suffixes,ZGraggen-1969[276],
69A-shd,http://wals.info/languoid/lect/wals_code_shd,69A,69,Tense-aspect suffixes,Dondrup-1988[19-20],
69A-tpt,http://wals.info/languoid/lect/wals_code_tpt,69A,69,Tense-aspect suffixes,Gonzalez-2005[ 154],
69A-xar,http://wals.info/languoid/lect/wals_code_xar,69A,69,No tense-aspect inflection,,
69A-zzo,http://wals.info/languoid/lect/wals_code_zzo,69A,69,Tense-aspect prefixes,Sonnenschein-2005[ 54ff],
69A-alc,http://wals.info/languoid/lect/wals_code_alc,69A,69,Tense-aspect suffixes,Adelaar-2004[546],
69A-anu,http://wals.info/languoid/lect/wals_code_anu,69A,69,Mixed type,Smye-2004[ 6-8],
69A-boi,http://wals.info/languoid/lect/wals_code_boi,69A,69,Tense-aspect suffixes,Laycock-1965a[107],
69A-eip,http://wals.info/languoid/lect/wals_code_eip,69A,69,Tense-aspect suffixes,Heeschen-1998[ 223],
69A-grs,http://wals.info/languoid/lect/wals_code_grs,69A,69,Tense-aspect suffixes,"ZGraggen-1969[287, 301]",
69A-har,http://wals.info/languoid/lect/wals_code_har,69A,69,Tense-aspect suffixes,,
69A-mhk,http://wals.info/languoid/lect/wals_code_mhk,69A,69,Tense-aspect suffixes,Laycock-and-Zgraggen-1975[747],
69A-mug,http://wals.info/languoid/lect/wals_code_mug,69A,69,Mixed type,ZGraggen-1969[281-281],
69A-otr,http://wals.info/languoid/lect/wals_code_otr,69A,69,Tense-aspect prefixes,Stevenson-1957[ 30],
69A-sub,http://wals.info/languoid/lect/wals_code_sub,69A,69,Tense-aspect prefixes,Baumbach-1997[337-338],
69A-suk,http://wals.info/languoid/lect/wals_code_suk,69A,69,Tense-aspect suffixes,Hatfield-2008[ 10],
69A-awi,http://wals.info/languoid/lect/wals_code_awi,69A,69,Tense-aspect suffixes,Voorhoeve-1975[389],
