ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
41A-bad,http://wals.info/languoid/lect/wals_code_bad,41A,41,Two-way contrast,Schuh-1977[7-11],
41A-inr,http://wals.info/languoid/lect/wals_code_inr,41A,41,Two-way contrast,Denny-1982[372],
41A-krg,http://wals.info/languoid/lect/wals_code_krg,41A,41,Two-way contrast,Marconnes-1931[101],
41A-klb,http://wals.info/languoid/lect/wals_code_klb,41A,41,Three-way contrast,Schuh-1983[315-17],
41A-uri,http://wals.info/languoid/lect/wals_code_uri,41A,41,Three-way contrast,Hemmila-1989[41],
41A-hdi,http://wals.info/languoid/lect/wals_code_hdi,41A,41,Three-way contrast,Frajzyngier-and-Shay-2002[84-88],
41A-kwm,http://wals.info/languoid/lect/wals_code_kwm,41A,41,Two-way contrast,Leger-1994[140],
41A-ynk,http://wals.info/languoid/lect/wals_code_ynk,41A,41,Two-way contrast,Goddard-1983[104],
41A-mul,http://wals.info/languoid/lect/wals_code_mul,41A,41,Two-way contrast,Wang-and-Guoqiao-1993[52],
41A-moj,http://wals.info/languoid/lect/wals_code_moj,41A,41,Two-way contrast,Munro-1976b[32],
41A-msh,http://wals.info/languoid/lect/wals_code_msh,41A,41,Two-way contrast,Zewen-1977[50-1],
41A-afr,http://wals.info/languoid/lect/wals_code_afr,41A,41,Two-way contrast,Raidt-1991[286],
41A-nku,http://wals.info/languoid/lect/wals_code_nku,41A,41,Two-way contrast,Abdel-Hafiz-1988[205-6],
41A-swt,http://wals.info/languoid/lect/wals_code_swt,41A,41,Three-way contrast,Ziervogel-1952[45-46],
41A-drg,http://wals.info/languoid/lect/wals_code_drg,41A,41,Three-way contrast,van-den-Berg-2001[27],
41A-kbl,http://wals.info/languoid/lect/wals_code_kbl,41A,41,Three-way contrast,Naumann-2000[38-48],
41A-pnn,http://wals.info/languoid/lect/wals_code_pnn,41A,41,Two-way contrast,Benton-1971a[51-2],
41A-kok,http://wals.info/languoid/lect/wals_code_kok,41A,41,Two-way contrast,Pushpa-1976[32],
41A-bak,http://wals.info/languoid/lect/wals_code_bak,41A,41,Two-way contrast,Kilian-Hatz-1995[17],
41A-wat,http://wals.info/languoid/lect/wals_code_wat,41A,41,Three-way contrast,Douglas-1981[223],
41A-wly,http://wals.info/languoid/lect/wals_code_wly,41A,41,Two-way contrast,Lamberti-and-Sottile-1997[81],
41A-abn,http://wals.info/languoid/lect/wals_code_abn,41A,41,Three-way contrast,Hercus-1994[120],
41A-pkn,http://wals.info/languoid/lect/wals_code_pkn,41A,41,Four-way contrast,Hercus-1982[121],
41A-tus,http://wals.info/languoid/lect/wals_code_tus,41A,41,Two-way contrast,Mithun-1987[184],
41A-amb,http://wals.info/languoid/lect/wals_code_amb,41A,41,Three-way contrast,Wilson-1980[57],
41A-krr,http://wals.info/languoid/lect/wals_code_krr,41A,41,Three-way contrast,Wivell-1981[86-9],
41A-any,http://wals.info/languoid/lect/wals_code_any,41A,41,Three-way contrast,Reh-1996[140],
41A-don,http://wals.info/languoid/lect/wals_code_don,41A,41,Three-way contrast,"Long-and-Zheng-1998[93, 110]",
41A-tvl,http://wals.info/languoid/lect/wals_code_tvl,41A,41,Three-way contrast,Besnier-2000[412],
41A-urd,http://wals.info/languoid/lect/wals_code_urd,41A,41,Two-way contrast,Schmidt-1999[15-6],
41A-wrg,http://wals.info/languoid/lect/wals_code_wrg,41A,41,Two-way contrast,Dixon-1981[44],
41A-bfg,http://wals.info/languoid/lect/wals_code_bfg,41A,41,Two-way contrast,Naumann-2000[30-38],
41A-twn,http://wals.info/languoid/lect/wals_code_twn,41A,41,Three-way contrast,Zaharlick-1977[66],
41A-egn,http://wals.info/languoid/lect/wals_code_egn,41A,41,Two-way contrast,Thomas-1978[161-2],
41A-yus,http://wals.info/languoid/lect/wals_code_yus,41A,41,Two-way contrast,Jacobson-1990[80],
41A-djr,http://wals.info/languoid/lect/wals_code_djr,41A,41,Two-way contrast,Tsunoda-1981[61],
41A-bel,http://wals.info/languoid/lect/wals_code_bel,41A,41,Two-way contrast,Bickel-2001[226],
41A-mnm,http://wals.info/languoid/lect/wals_code_mnm,41A,41,Two-way contrast,Lichtenberk-1983[331],
41A-bya,http://wals.info/languoid/lect/wals_code_bya,41A,41,Two-way contrast,Trivedi-1991[48],
41A-ute,http://wals.info/languoid/lect/wals_code_ute,41A,41,Two-way contrast,"Sapir-1930[178, 204];Southern-Ute-Tribe-1980[55]",
41A-ani,http://wals.info/languoid/lect/wals_code_ani,41A,41,Three-way contrast,Heine-1999a[34],
41A-fut,http://wals.info/languoid/lect/wals_code_fut,41A,41,Three-way contrast,Dougherty-1983[27-8],
41A-kam,http://wals.info/languoid/lect/wals_code_kam,41A,41,Four-way contrast,Klamer-1998[55-6],
41A-tng,http://wals.info/languoid/lect/wals_code_tng,41A,41,Two-way contrast,Churchward-1953[150-2],
41A-lon,http://wals.info/languoid/lect/wals_code_lon,41A,41,Two-way contrast,Hamel-1994[99],
41A-aly,http://wals.info/languoid/lect/wals_code_aly,41A,41,Three-way contrast,Yallop-1977[110-113],
41A-ewo,http://wals.info/languoid/lect/wals_code_ewo,41A,41,Three-way contrast,Redden-1979[67],
41A-mlt,http://wals.info/languoid/lect/wals_code_mlt,41A,41,Two-way contrast,Borg-and-Azzopardi-Alexander-1997,
41A-wrk,http://wals.info/languoid/lect/wals_code_wrk,41A,41,Two-way contrast,Aikhenvald-1998[313],
41A-hua,http://wals.info/languoid/lect/wals_code_hua,41A,41,Three-way contrast,Haiman-1980[258],
41A-ao,http://wals.info/languoid/lect/wals_code_ao,41A,41,Two-way contrast,Gowda-1975[34],
41A-apl,http://wals.info/languoid/lect/wals_code_apl,41A,41,Three-way contrast,Koehn-and-Koehn-1986[95],
41A-udh,http://wals.info/languoid/lect/wals_code_udh,41A,41,Two-way contrast,Nikolaeva-and-Tolskaya-2001[343-8],
41A-kos,http://wals.info/languoid/lect/wals_code_kos,41A,41,Three-way contrast,Lee-1975[129],
41A-tas,http://wals.info/languoid/lect/wals_code_tas,41A,41,Three-way contrast,Naumann-2000[48-54],
41A-evn,http://wals.info/languoid/lect/wals_code_evn,41A,41,Two-way contrast,Benzing-1955[76-7],
41A-cze,http://wals.info/languoid/lect/wals_code_cze,41A,41,Two-way contrast,"Harkins-1953[18, 22]",
41A-kab,http://wals.info/languoid/lect/wals_code_kab,41A,41,Two-way contrast,Colarusso-1992[63-4],
41A-kwa,http://wals.info/languoid/lect/wals_code_kwa,41A,41,Two-way contrast,Keesing-1985[71],
41A-so,http://wals.info/languoid/lect/wals_code_so,41A,41,Two-way contrast,Carlin-1993[87],
41A-guu,http://wals.info/languoid/lect/wals_code_guu,41A,41,Two-way contrast,Haviland-1979[72],
41A-mam,http://wals.info/languoid/lect/wals_code_mam,41A,41,No distance contrast,England-1983[149],
41A-ygr,http://wals.info/languoid/lect/wals_code_ygr,41A,41,Three-way contrast,Renck-1975[64],
41A-arg,http://wals.info/languoid/lect/wals_code_arg,41A,41,Two-way contrast,Holes-1990[118],
41A-cub,http://wals.info/languoid/lect/wals_code_cub,41A,41,Two-way contrast,Morse-and-Maxwell-1999b[80-4],
41A-nun,http://wals.info/languoid/lect/wals_code_nun,41A,41,Two-way contrast,Saul-and-Wilson-1980[37],
41A-ngl,http://wals.info/languoid/lect/wals_code_ngl,41A,41,Two-way contrast,Merlan-1983[74],
