ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
89A-brl,http://wals.info/languoid/lect/wals_code_brl,89A,89,Noun-Numeral,Kretschmar-1995[203],
89A-dhm,http://wals.info/languoid/lect/wals_code_dhm,89A,89,Numeral-Noun,Cooper-1999[ 31],
89A-giz,http://wals.info/languoid/lect/wals_code_giz,89A,89,Noun-Numeral,"Lukas-1970[ 40 CK=73-40 CK=74, 76]",
89A-krz,http://wals.info/languoid/lect/wals_code_krz,89A,89,Numeral-Noun,Authier-2004[ 224],
89A-ora,http://wals.info/languoid/lect/wals_code_ora,89A,89,Noun-Numeral,Schaefer-and-Egbokhare-2007[ 10],
89A-rag,http://wals.info/languoid/lect/wals_code_rag,89A,89,Noun-Numeral,Crowley-2002c[ 630],
89A-xas,http://wals.info/languoid/lect/wals_code_xas,89A,89,Noun-Numeral,"Koite-Herschel-1981-1982[ 106, 108, 113]",
89A-zhn,http://wals.info/languoid/lect/wals_code_zhn,89A,89,Numeral-Noun,Yongxian-Luo-2008[ 331],
89A-cnm,http://wals.info/languoid/lect/wals_code_cnm,89A,89,No dominant order,,
89A-ina,http://wals.info/languoid/lect/wals_code_ina,89A,89,Noun-Numeral,de-Vries-1996[ 47],
89A-kyo,http://wals.info/languoid/lect/wals_code_kyo,89A,89,Noun-Numeral,"Mukash-Kalel-1982[ 221-222,  243]",
89A-les,http://wals.info/languoid/lect/wals_code_les,89A,89,Noun-Numeral,Vorbichler-1965[ 157],
89A-lgt,http://wals.info/languoid/lect/wals_code_lgt,89A,89,Noun-Numeral,Tucker-1967[ 288],
89A-mij,http://wals.info/languoid/lect/wals_code_mij,89A,89,Noun-Numeral,"Das-Gupta-1977[ passim, 8]",
89A-ppc,http://wals.info/languoid/lect/wals_code_ppc,89A,89,Numeral-Noun,Reinoso-Galindo-2002[332-333],
89A-tpt,http://wals.info/languoid/lect/wals_code_tpt,89A,89,Numeral-Noun,Gonzalez-2005[ 120],
89A-xar,http://wals.info/languoid/lect/wals_code_xar,89A,89,Numeral-Noun,,
89A-zzo,http://wals.info/languoid/lect/wals_code_zzo,89A,89,Numeral-Noun,"Sonnenschein-2005[ 96, 111]",
89A-anu,http://wals.info/languoid/lect/wals_code_anu,89A,89,Noun-Numeral,Smye-2004[ 29],
89A-eip,http://wals.info/languoid/lect/wals_code_eip,89A,89,Noun-Numeral,Heeschen-1998[ 214],
89A-mrq,http://wals.info/languoid/lect/wals_code_mrq,89A,89,Numeral-Noun,Lynch-2002a[ 870],
89A-ndi,http://wals.info/languoid/lect/wals_code_ndi,89A,89,Noun-Numeral,Toronzoni-1989[ 344-346],
89A-otr,http://wals.info/languoid/lect/wals_code_otr,89A,89,Noun-Numeral,Stevenson-1957[ 34],
89A-suk,http://wals.info/languoid/lect/wals_code_suk,89A,89,No dominant order,Hatfield-2008[ 4],
89A-tmm,http://wals.info/languoid/lect/wals_code_tmm,89A,89,Noun-Numeral,Jauncey-2002[ 614],
89A-awi,http://wals.info/languoid/lect/wals_code_awi,89A,89,Noun-Numeral,Horowitz-2008[ 2],
89A-cup,http://wals.info/languoid/lect/wals_code_cup,89A,89,Numeral-Noun,"Hill-2005[ 211-212, 346-347]",
89A-hoa,http://wals.info/languoid/lect/wals_code_hoa,89A,89,Numeral-Noun,"Davis-2003[ 34, 66]",
89A-kmi,http://wals.info/languoid/lect/wals_code_kmi,89A,89,Noun-Numeral,Velten-1899b[13],
89A-mey,http://wals.info/languoid/lect/wals_code_mey,89A,89,Noun-Numeral,,
89A-pdp,http://wals.info/languoid/lect/wals_code_pdp,89A,89,No dominant order,,
89A-ano,http://wals.info/languoid/lect/wals_code_ano,89A,89,Noun-Numeral,Sun-1988[60],
89A-dun,http://wals.info/languoid/lect/wals_code_dun,89A,89,Noun-Numeral,,
89A-ifm,http://wals.info/languoid/lect/wals_code_ifm,89A,89,Noun-Numeral,Makouta-Mboukou-1977[ 283-284],
89A-tet,http://wals.info/languoid/lect/wals_code_tet,89A,89,Noun-Numeral,Wetshemongo-1996[ 289-290],
89A-tpr,http://wals.info/languoid/lect/wals_code_tpr,89A,89,Noun-Numeral,Ruelland-1992[ 328],
89A-bik,http://wals.info/languoid/lect/wals_code_bik,89A,89,Noun-Numeral,van-den-Heuvel-2006[ 201],
89A-hwr,http://wals.info/languoid/lect/wals_code_hwr,89A,89,Numeral-Noun,MacKenzie-1966[21],
