ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
74A-goj,http://wals.info/languoid/lect/wals_code_goj,74A,74,Affixes on verbs,Sharma-1982b[188],
74A-fue,http://wals.info/languoid/lect/wals_code_fue,74A,74,Verbal constructions,,
74A-tal,http://wals.info/languoid/lect/wals_code_tal,74A,74,Affixes on verbs,Paluku-1998[220],
74A-tor,http://wals.info/languoid/lect/wals_code_tor,74A,74,Verbal constructions,Himmelmann-and-Wolf-1999[42],
74A-kui,http://wals.info/languoid/lect/wals_code_kui,74A,74,Verbal constructions,Winfield-1928[125],
74A-far,http://wals.info/languoid/lect/wals_code_far,74A,74,Verbal constructions,"Barnes-and-Weyhe-1994[205, 210f.]",
74A-smt,http://wals.info/languoid/lect/wals_code_smt,74A,74,Affixes on verbs,,
74A-rka,http://wals.info/languoid/lect/wals_code_rka,74A,74,Verbal constructions,Boretzky-1994[137],
74A-bal,http://wals.info/languoid/lect/wals_code_bal,74A,74,Verbal constructions,Barber-1977[328],
74A-mdg,http://wals.info/languoid/lect/wals_code_mdg,74A,74,Verbal constructions,Elders-2000[349],
74A-vot,http://wals.info/languoid/lect/wals_code_vot,74A,74,Verbal constructions,Ariste-1997[75],
74A-zya,http://wals.info/languoid/lect/wals_code_zya,74A,74,Verbal constructions,Butler-1980[151],
74A-run,http://wals.info/languoid/lect/wals_code_run,74A,74,Affixes on verbs,Nougayrol-1989[65],
74A-nma,http://wals.info/languoid/lect/wals_code_nma,74A,74,Other kinds of markers,"Giridhar-1994[306-308, 325]",
74A-mcd,http://wals.info/languoid/lect/wals_code_mcd,74A,74,Verbal constructions,,
74A-pba,http://wals.info/languoid/lect/wals_code_pba,74A,74,Verbal constructions,Estrada-Fernandez-1996[34],
74A-ngt,http://wals.info/languoid/lect/wals_code_ngt,74A,74,Affixes on verbs,Arokianathan-1987[80f.],
74A-fua,http://wals.info/languoid/lect/wals_code_fua,74A,74,Affixes on verbs,Arnott-1970[300],
74A-meh,http://wals.info/languoid/lect/wals_code_meh,74A,74,Verbal constructions,Wagner-1953[128],
74A-tvl,http://wals.info/languoid/lect/wals_code_tvl,74A,74,Verbal constructions,Besnier-2000[500-503],
74A-slo,http://wals.info/languoid/lect/wals_code_slo,74A,74,Verbal constructions,Derbyshire-1993[108-110],
74A-hmi,http://wals.info/languoid/lect/wals_code_hmi,74A,74,Affixes on verbs,Minor-et-al-1982[53],
74A-lin,http://wals.info/languoid/lect/wals_code_lin,74A,74,Verbal constructions,,
74A-kol,http://wals.info/languoid/lect/wals_code_kol,74A,74,Verbal constructions,Subrahmanyam-1998[321],
74A-mie,http://wals.info/languoid/lect/wals_code_mie,74A,74,Verbal constructions,Court-1985[245],
74A-tbu,http://wals.info/languoid/lect/wals_code_tbu,74A,74,Verbal constructions,"Le-Coeur-and-Le-Coeur-1956[100, 128];Lukas-1953[106]",
74A-kam,http://wals.info/languoid/lect/wals_code_kam,74A,74,Verbal constructions,"Klamer-1998[102, 121]",
74A-mai,http://wals.info/languoid/lect/wals_code_mai,74A,74,Verbal constructions,"Yadav-1996[212-215, 232]",
