ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
114A-cnm,http://wals.info/languoid/lect/wals_code_cnm,114A,114,Non-assignable,"Groth-1988a[52, 64]",
114A-ina,http://wals.info/languoid/lect/wals_code_ina,114A,114,A/Fin,de-Vries-1996[110-111],
114A-yrr,http://wals.info/languoid/lect/wals_code_yrr,114A,114,Non-assignable,Mosonyi-et-al-2000a[576],
114A-har,http://wals.info/languoid/lect/wals_code_har,114A,114,A/NonReal,,
114A-crt,http://wals.info/languoid/lect/wals_code_crt,114A,114,Non-assignable,Gerzenstein-1983[106-107],
114A-bok,http://wals.info/languoid/lect/wals_code_bok,114A,114,A/Cat,"Jones-1998b[299-300, passim]",
114A-hcr,http://wals.info/languoid/lect/wals_code_hcr,114A,114,A/Cat,"Hall-1953[passim];DAns-1968[86, 123-132]",
114A-ebi,http://wals.info/languoid/lect/wals_code_ebi,114A,114,A/Cat,Adive-1989[71-96],
114A-ono,http://wals.info/languoid/lect/wals_code_ono,114A,114,Non-assignable,Wacke-1930[200],
114A-baf,http://wals.info/languoid/lect/wals_code_baf,114A,114,A/Cat,Chumbow-and-Tamanji-1994[214-225],
114A-cui,http://wals.info/languoid/lect/wals_code_cui,114A,114,A/NonReal and A/Cat,Mosonyi-et-al-2000c[239-247],
114A-gol,http://wals.info/languoid/lect/wals_code_gol,114A,114,A/Cat,"Koroma-1994[66, 104-117]",
114A-kwz,http://wals.info/languoid/lect/wals_code_kwz,114A,114,Non-assignable,van-der-Voort-2000[244-258],
114A-psj,http://wals.info/languoid/lect/wals_code_psj,114A,114,Non-assignable,"Krumholz-et-al-1995[286, 354]",
114A-zaz,http://wals.info/languoid/lect/wals_code_zaz,114A,114,Non-assignable,Paul-1998[81-82];Sandonato-1994[130-132],
114A-nah,http://wals.info/languoid/lect/wals_code_nah,114A,114,A/Fin,Kuiper-1962[34-35],
114A-ige,http://wals.info/languoid/lect/wals_code_ige,114A,114,A/NonReal,"Bergman-1981[37-39, 46-49]",
114A-kae,http://wals.info/languoid/lect/wals_code_kae,114A,114,A/NonReal and A/Cat,"Clifton-1997[23-24, 35]",
114A-deg,http://wals.info/languoid/lect/wals_code_deg,114A,114,A/Cat,Kari-2001[7];Kari-1997[passim],
114A-gnn,http://wals.info/languoid/lect/wals_code_gnn,114A,114,Non-assignable,"McGregor-1993[34, 46]",
114A-lew,http://wals.info/languoid/lect/wals_code_lew,114A,114,A/Fin,Early-1994a[66-70],
