ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
113A-cnm,http://wals.info/languoid/lect/wals_code_cnm,113A,113,Symmetric,"Groth-1988a[52, 64]",
113A-ina,http://wals.info/languoid/lect/wals_code_ina,113A,113,Both,de-Vries-1996[110-111],
113A-yrr,http://wals.info/languoid/lect/wals_code_yrr,113A,113,Symmetric,Mosonyi-et-al-2000a[576],
113A-har,http://wals.info/languoid/lect/wals_code_har,113A,113,Both,,
113A-crt,http://wals.info/languoid/lect/wals_code_crt,113A,113,Symmetric,Gerzenstein-1983[106-107],
113A-bok,http://wals.info/languoid/lect/wals_code_bok,113A,113,Both,"Jones-1998b[299-300, passim]",
113A-hcr,http://wals.info/languoid/lect/wals_code_hcr,113A,113,Both,"DAns-1968[86, 123-132];Hall-1953[passim]",
113A-ebi,http://wals.info/languoid/lect/wals_code_ebi,113A,113,Asymmetric,Adive-1989[71-96],
113A-ono,http://wals.info/languoid/lect/wals_code_ono,113A,113,Symmetric,Wacke-1930[200],
113A-baf,http://wals.info/languoid/lect/wals_code_baf,113A,113,Both,Chumbow-and-Tamanji-1994[214-225],
113A-cui,http://wals.info/languoid/lect/wals_code_cui,113A,113,Both,Mosonyi-et-al-2000c[239-247],
113A-gol,http://wals.info/languoid/lect/wals_code_gol,113A,113,Both,"Koroma-1994[66, 104-117]",
113A-kwz,http://wals.info/languoid/lect/wals_code_kwz,113A,113,Symmetric,van-der-Voort-2002;van-der-Voort-2000[244-258],
113A-psj,http://wals.info/languoid/lect/wals_code_psj,113A,113,Symmetric,"Krumholz-et-al-1995[286, 354]",
113A-zaz,http://wals.info/languoid/lect/wals_code_zaz,113A,113,Symmetric,Sandonato-1994[130-132];Paul-1998[81-82],
113A-nah,http://wals.info/languoid/lect/wals_code_nah,113A,113,Asymmetric,Kuiper-1962[34-35],
113A-ige,http://wals.info/languoid/lect/wals_code_ige,113A,113,Both,"Bergman-1981[37-39, 46-49]",
113A-kae,http://wals.info/languoid/lect/wals_code_kae,113A,113,Both,"Clifton-1997[23-24, 35]",
113A-deg,http://wals.info/languoid/lect/wals_code_deg,113A,113,Asymmetric,Kari-1997[passim];Kari-2001[7],
113A-gnn,http://wals.info/languoid/lect/wals_code_gnn,113A,113,Symmetric,"McGregor-1993[34, 46]",
113A-lew,http://wals.info/languoid/lect/wals_code_lew,113A,113,Asymmetric,Early-1994a[66-70],
113A-sap,http://wals.info/languoid/lect/wals_code_sap,113A,113,Symmetric,Jacq-and-Sidwell-1999[22],
113A-tpa,http://wals.info/languoid/lect/wals_code_tpa,113A,113,Symmetric,Levy-Podolsky-1990[passim],
113A-wrm,http://wals.info/languoid/lect/wals_code_wrm,113A,113,Symmetric,"Donohue-1999b[32, passim]",
113A-nad,http://wals.info/languoid/lect/wals_code_nad,113A,113,Asymmetric,Weir-1994[294-298],
113A-tuy,http://wals.info/languoid/lect/wals_code_tuy,113A,113,Symmetric,Barnes-1994[330-334],
113A-can,http://wals.info/languoid/lect/wals_code_can,113A,113,Both,Cox-1957[passim],
113A-gku,http://wals.info/languoid/lect/wals_code_gku,113A,113,Symmetric,Casamiquela-1983[79],
113A-khr,http://wals.info/languoid/lect/wals_code_khr,113A,113,Asymmetric,"Biligiri-1965[95-96, passim]",
113A-mas,http://wals.info/languoid/lect/wals_code_mas,113A,113,Symmetric,Caitucoli-1986[48],
113A-saw,http://wals.info/languoid/lect/wals_code_saw,113A,113,Symmetric,Walker-1982[47],
113A-chl,http://wals.info/languoid/lect/wals_code_chl,113A,113,Both,Kinkade-1976,
113A-kun,http://wals.info/languoid/lect/wals_code_kun,113A,113,Symmetric,Holmer-1947[180-181],
113A-lar,http://wals.info/languoid/lect/wals_code_lar,113A,113,Both,Capell-1984b[passim],
113A-see,http://wals.info/languoid/lect/wals_code_see,113A,113,Both,Holmer-1996[61-63],
113A-wrn,http://wals.info/languoid/lect/wals_code_wrn,113A,113,Asymmetric,"Heath-1980b[57-61, 96-97]",
113A-kem,http://wals.info/languoid/lect/wals_code_kem,113A,113,Asymmetric,Appleyard-1984;Appleyard-1975[333-340],
113A-ckl,http://wals.info/languoid/lect/wals_code_ckl,113A,113,Symmetric,"Boas-1911b[634, passim]",
113A-duk,http://wals.info/languoid/lect/wals_code_duk,113A,113,Asymmetric,"Bendor-Samuel-et-al-1973[72-73, 89-106]",
113A-hui,http://wals.info/languoid/lect/wals_code_hui,113A,113,Symmetric,"Grimes-1964[88-89];Gomez-1999[116-117, passim]",
113A-kre,http://wals.info/languoid/lect/wals_code_kre,113A,113,Both,Brown-1994[165-167],
113A-zap,http://wals.info/languoid/lect/wals_code_zap,113A,113,Asymmetric,"Stubblefield-and-Hollenbach-1991[236, passim]",
113A-pba,http://wals.info/languoid/lect/wals_code_pba,113A,113,Symmetric,Estrada-Fernandez-1996[30-31],
113A-way,http://wals.info/languoid/lect/wals_code_way,113A,113,Both,Jensen-1994[344-351],
113A-nyu,http://wals.info/languoid/lect/wals_code_nyu,113A,113,Both,"McGregor-1996[26-27, 41-42]",
113A-obg,http://wals.info/languoid/lect/wals_code_obg,113A,113,Asymmetric,Kari-2000[27-42],
113A-adk,http://wals.info/languoid/lect/wals_code_adk,113A,113,Symmetric,"Landaburu-1979[251, passim]",
113A-koi,http://wals.info/languoid/lect/wals_code_koi,113A,113,Both,"Dutton-1996[29-30, 55-56]",
113A-ywl,http://wals.info/languoid/lect/wals_code_ywl,113A,113,Symmetric,Newman-1944[237-238];Newman-1946[245],
113A-bua,http://wals.info/languoid/lect/wals_code_bua,113A,113,Both,Glasgow-and-Garner-1980[passim],
113A-cba,http://wals.info/languoid/lect/wals_code_cba,113A,113,Symmetric,"Wash-2001[49, passim]",
113A-god,http://wals.info/languoid/lect/wals_code_god,113A,113,Both,Kibrik-1996[45-60],
113A-pec,http://wals.info/languoid/lect/wals_code_pec,113A,113,Both,"Holt-1999b[50-53, passim]",
113A-yar,http://wals.info/languoid/lect/wals_code_yar,113A,113,Both,Weimer-1972[64-65],
