ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
102A-klk,http://wals.info/languoid/lect/wals_code_klk,102A,102,No person marking,Glidden-1985[231-33],
102A-bro,http://wals.info/languoid/lect/wals_code_bro,102A,102,No person marking,Shnukal-1988[41-52],
102A-kna,http://wals.info/languoid/lect/wals_code_kna,102A,102,Only the P argument,Storto-1999[157],
102A-zsq,http://wals.info/languoid/lect/wals_code_zsq,102A,102,Both the A and P arguments,"Munro-and-Lopez-1999[15, 19]",
102A-jur,http://wals.info/languoid/lect/wals_code_jur,102A,102,Only the A argument,Hang-et-al-1989[59-60],
102A-mcr,http://wals.info/languoid/lect/wals_code_mcr,102A,102,No person marking,Baker-1972[98-102],
102A-cri,http://wals.info/languoid/lect/wals_code_cri,102A,102,Only the A argument,Jankowski-1992[196-220],
102A-hmu,http://wals.info/languoid/lect/wals_code_hmu,102A,102,Only the A argument,"Minor-et-al-1982[56, 19]",
102A-kjo,http://wals.info/languoid/lect/wals_code_kjo,102A,102,Both the A and P arguments,Friberg-1996[141],
102A-kuk,http://wals.info/languoid/lect/wals_code_kuk,102A,102,No person marking,Cohen-2000[54-94],
102A-lrk,http://wals.info/languoid/lect/wals_code_lrk,102A,102,Both the A and P arguments,Laidig-1993[321],
102A-srm,http://wals.info/languoid/lect/wals_code_srm,102A,102,No person marking,Byrne-1987[44],
102A-tap,http://wals.info/languoid/lect/wals_code_tap,102A,102,Both the A and P arguments,"Kulick-and-Stroud-1992[9-10, 13]",
102A-kwz,http://wals.info/languoid/lect/wals_code_kwz,102A,102,Both the A and P arguments,van-der-Voort-2000[161],
102A-psj,http://wals.info/languoid/lect/wals_code_psj,102A,102,Both the A and P arguments,Kalstrom-Dolson-et-al-1995[370],
102A-uma,http://wals.info/languoid/lect/wals_code_uma,102A,102,Both the A and P arguments,Martens-1988b[169-72],
102A-cap,http://wals.info/languoid/lect/wals_code_cap,102A,102,Only the A argument,"Lous-1969[42, 98]",
102A-xok,http://wals.info/languoid/lect/wals_code_xok,102A,102,No person marking,Urban-1985[167],
102A-cmx,http://wals.info/languoid/lect/wals_code_cmx,102A,102,Both the A and P arguments,Harris-1981b[58],
102A-adz,http://wals.info/languoid/lect/wals_code_adz,102A,102,No person marking,Holzknecht-1986[95],
102A-cav,http://wals.info/languoid/lect/wals_code_cav,102A,102,Only the P argument,Camp-1985[40],
102A-nad,http://wals.info/languoid/lect/wals_code_nad,102A,102,Only the A argument,"Martins-and-Martins-1999[260, 263]",
102A-yaw,http://wals.info/languoid/lect/wals_code_yaw,102A,102,Only the P argument,Jones-1986a[40],
102A-can,http://wals.info/languoid/lect/wals_code_can,102A,102,Both the A and P arguments,Anderson-and-Wise-1963[130-131],
102A-cku,http://wals.info/languoid/lect/wals_code_cku,102A,102,Both the A and P arguments,Boas-1911b[581];Silverstein-1976,
102A-saw,http://wals.info/languoid/lect/wals_code_saw,102A,102,No person marking,Walker-1982[23],
102A-mlm,http://wals.info/languoid/lect/wals_code_mlm,102A,102,No person marking,Rischel-1995[99],
102A-ura,http://wals.info/languoid/lect/wals_code_ura,102A,102,Both the A and P arguments,Crowley-1999[174],
102A-ktl,http://wals.info/languoid/lect/wals_code_ktl,102A,102,Both the A and P arguments,Tucker-and-Bryan-1956[266-267],
102A-tso,http://wals.info/languoid/lect/wals_code_tso,102A,102,Only the A argument,Szakos-1994[130],
102A-moa,http://wals.info/languoid/lect/wals_code_moa,102A,102,Both the A and P arguments,Fagan-1986[79],
102A-hmr,http://wals.info/languoid/lect/wals_code_hmr,102A,102,No person marking,Lydall-1976[416],
102A-atk,http://wals.info/languoid/lect/wals_code_atk,102A,102,Both the A and P arguments,Swanton-1929[125],
102A-cpn,http://wals.info/languoid/lect/wals_code_cpn,102A,102,A or P argument,Caughley-1982[53],
102A-tir,http://wals.info/languoid/lect/wals_code_tir,102A,102,A or P argument,Meira-1999[243],
102A-ane,http://wals.info/languoid/lect/wals_code_ane,102A,102,Both the A and P arguments,Thurston-1982[41-2],
102A-abn,http://wals.info/languoid/lect/wals_code_abn,102A,102,No person marking,"Hercus-1994[130, 264]",
102A-bnj,http://wals.info/languoid/lect/wals_code_bnj,102A,102,No person marking,Crowley-1978[82-104],
102A-dga,http://wals.info/languoid/lect/wals_code_dga,102A,102,No person marking,Bodomo-1997[92],
102A-kpm,http://wals.info/languoid/lect/wals_code_kpm,102A,102,Both the A and P arguments,Mithun-1994[63],
102A-nyu,http://wals.info/languoid/lect/wals_code_nyu,102A,102,Both the A and P arguments,"McGregor-1996[40, 47]",
102A-fua,http://wals.info/languoid/lect/wals_code_fua,102A,102,Both the A and P arguments,Arnott-1970[212],
102A-iqu,http://wals.info/languoid/lect/wals_code_iqu,102A,102,A or P argument,Eastman-and-Eastman-1963[186],
102A-msn,http://wals.info/languoid/lect/wals_code_msn,102A,102,Both the A and P arguments,Ross-1984[57],
