ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
97A-brl,http://wals.info/languoid/lect/wals_code_brl,97A,97,OV and NAdj,,
97A-dhm,http://wals.info/languoid/lect/wals_code_dhm,97A,97,OV and AdjN,,
97A-krz,http://wals.info/languoid/lect/wals_code_krz,97A,97,OV and AdjN,,
97A-rag,http://wals.info/languoid/lect/wals_code_rag,97A,97,VO and NAdj,,
97A-xas,http://wals.info/languoid/lect/wals_code_xas,97A,97,OV and NAdj,,
97A-ina,http://wals.info/languoid/lect/wals_code_ina,97A,97,Other,,
97A-klg,http://wals.info/languoid/lect/wals_code_klg,97A,97,OV and AdjN,,
97A-les,http://wals.info/languoid/lect/wals_code_les,97A,97,Other,,
97A-lgt,http://wals.info/languoid/lect/wals_code_lgt,97A,97,Other,,
97A-mij,http://wals.info/languoid/lect/wals_code_mij,97A,97,OV and NAdj,,
97A-nif,http://wals.info/languoid/lect/wals_code_nif,97A,97,VO and NAdj,,
97A-xar,http://wals.info/languoid/lect/wals_code_xar,97A,97,VO and AdjN,,
97A-zzo,http://wals.info/languoid/lect/wals_code_zzo,97A,97,VO and NAdj,,
97A-anu,http://wals.info/languoid/lect/wals_code_anu,97A,97,VO and NAdj,,
97A-eip,http://wals.info/languoid/lect/wals_code_eip,97A,97,OV and AdjN,,
97A-har,http://wals.info/languoid/lect/wals_code_har,97A,97,OV and NAdj,,
97A-mrq,http://wals.info/languoid/lect/wals_code_mrq,97A,97,VO and NAdj,,
97A-ndi,http://wals.info/languoid/lect/wals_code_ndi,97A,97,VO and NAdj,,
97A-otr,http://wals.info/languoid/lect/wals_code_otr,97A,97,VO and NAdj,,
97A-suk,http://wals.info/languoid/lect/wals_code_suk,97A,97,OV and AdjN,,
97A-tmm,http://wals.info/languoid/lect/wals_code_tmm,97A,97,VO and NAdj,,
97A-xer,http://wals.info/languoid/lect/wals_code_xer,97A,97,OV and NAdj,,
97A-awi,http://wals.info/languoid/lect/wals_code_awi,97A,97,OV and NAdj,,
97A-cup,http://wals.info/languoid/lect/wals_code_cup,97A,97,OV and NAdj,,
