ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
100A-klk,http://wals.info/languoid/lect/wals_code_klk,100A,100,Neutral,Glidden-1985[231-33],
100A-bro,http://wals.info/languoid/lect/wals_code_bro,100A,100,Neutral,Shnukal-1988[41-52],
100A-kna,http://wals.info/languoid/lect/wals_code_kna,100A,100,Ergative,Storto-1999[157],
100A-zsq,http://wals.info/languoid/lect/wals_code_zsq,100A,100,Accusative,"Munro-and-Lopez-1999[15, 19]",
100A-jur,http://wals.info/languoid/lect/wals_code_jur,100A,100,Accusative,Hang-et-al-1989[59],
100A-mcr,http://wals.info/languoid/lect/wals_code_mcr,100A,100,Neutral,Baker-1972[98-102],
100A-cri,http://wals.info/languoid/lect/wals_code_cri,100A,100,Accusative,Jankowski-1992[196-220],
100A-hmu,http://wals.info/languoid/lect/wals_code_hmu,100A,100,Accusative,Minor-et-al-1982[56],
100A-kjo,http://wals.info/languoid/lect/wals_code_kjo,100A,100,Ergative,"Friberg-1996[138, 145]",
100A-kuk,http://wals.info/languoid/lect/wals_code_kuk,100A,100,Neutral,Cohen-2000[54-94],
100A-lrk,http://wals.info/languoid/lect/wals_code_lrk,100A,100,Active,Laidig-1993[321],
100A-srm,http://wals.info/languoid/lect/wals_code_srm,100A,100,Neutral,Byrne-1987[44],
100A-tap,http://wals.info/languoid/lect/wals_code_tap,100A,100,Split,"Kulick-and-Stroud-1992[9-10, 13]",
100A-kwz,http://wals.info/languoid/lect/wals_code_kwz,100A,100,Accusative,van-der-Voort-2000[161-62],
100A-psj,http://wals.info/languoid/lect/wals_code_psj,100A,100,Split,"Kalstrom-Dolson-et-al-1995[367, 371]",
100A-uma,http://wals.info/languoid/lect/wals_code_uma,100A,100,Ergative,Martens-1988b[169],
100A-cap,http://wals.info/languoid/lect/wals_code_cap,100A,100,Accusative,Lous-1969[42],
100A-xok,http://wals.info/languoid/lect/wals_code_xok,100A,100,Neutral,Urban-1985[167],
100A-mle,http://wals.info/languoid/lect/wals_code_mle,100A,100,Neutral,Amha-2001[113],
100A-cmx,http://wals.info/languoid/lect/wals_code_cmx,100A,100,Accusative,Harris-1981b[50-59],
100A-adz,http://wals.info/languoid/lect/wals_code_adz,100A,100,Neutral,Holzknecht-1986[95],
100A-cav,http://wals.info/languoid/lect/wals_code_cav,100A,100,Ergative,Camp-1985[40],
100A-nad,http://wals.info/languoid/lect/wals_code_nad,100A,100,Ergative,Martins-and-Martins-1999[263],
100A-yaw,http://wals.info/languoid/lect/wals_code_yaw,100A,100,Split,Jones-1986a[41],
100A-can,http://wals.info/languoid/lect/wals_code_can,100A,100,Accusative,Cox-1957[130],
100A-cku,http://wals.info/languoid/lect/wals_code_cku,100A,100,Split,Silverstein-1976;Boas-1911b[581],
100A-saw,http://wals.info/languoid/lect/wals_code_saw,100A,100,Neutral,Walker-1982[23],
100A-mlm,http://wals.info/languoid/lect/wals_code_mlm,100A,100,Neutral,Rischel-1995[99],
100A-ura,http://wals.info/languoid/lect/wals_code_ura,100A,100,Accusative,"Crowley-1999[158, 174]",
100A-ktl,http://wals.info/languoid/lect/wals_code_ktl,100A,100,Accusative,Tucker-and-Bryan-1956[267],
100A-tso,http://wals.info/languoid/lect/wals_code_tso,100A,100,Active,Szakos-1994[130],
100A-moa,http://wals.info/languoid/lect/wals_code_moa,100A,100,Accusative,Fagan-1986[86-87],
100A-hmr,http://wals.info/languoid/lect/wals_code_hmr,100A,100,Neutral,Lydall-1976[416],
100A-atk,http://wals.info/languoid/lect/wals_code_atk,100A,100,Split,Swanton-1929[125-6],
