ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
107A-bro,http://wals.info/languoid/lect/wals_code_bro,107A,107,Absent,Shnukal-1988[passim],
107A-kna,http://wals.info/languoid/lect/wals_code_kna,107A,107,Present,Storto-1999[205],
107A-jur,http://wals.info/languoid/lect/wals_code_jur,107A,107,Present,Hang-et-al-1989[66],
107A-mcr,http://wals.info/languoid/lect/wals_code_mcr,107A,107,Absent,Baker-1972[133],
107A-cri,http://wals.info/languoid/lect/wals_code_cri,107A,107,Present,Jankowski-1992[163],
107A-hmu,http://wals.info/languoid/lect/wals_code_hmu,107A,107,Present,Minor-et-al-1982[83],
107A-kjo,http://wals.info/languoid/lect/wals_code_kjo,107A,107,Absent,Friberg-1996[165],
107A-kuk,http://wals.info/languoid/lect/wals_code_kuk,107A,107,Present,Cohen-2000[127],
107A-srm,http://wals.info/languoid/lect/wals_code_srm,107A,107,Absent,Byrne-1987[81],
107A-tap,http://wals.info/languoid/lect/wals_code_tap,107A,107,Absent,Kulick-and-Stroud-1992[passim],
107A-kwz,http://wals.info/languoid/lect/wals_code_kwz,107A,107,Absent,van-der-Voort-2000[274],
107A-psj,http://wals.info/languoid/lect/wals_code_psj,107A,107,Present,Kalstrom-Dolson-et-al-1995[347],
107A-uma,http://wals.info/languoid/lect/wals_code_uma,107A,107,Absent,Martens-1988b[173-180],
107A-cap,http://wals.info/languoid/lect/wals_code_cap,107A,107,Absent,Lous-1969[70],
107A-mle,http://wals.info/languoid/lect/wals_code_mle,107A,107,Present,Amha-2001[100],
107A-cmx,http://wals.info/languoid/lect/wals_code_cmx,107A,107,Present,Harris-1981b[133],
107A-adz,http://wals.info/languoid/lect/wals_code_adz,107A,107,Absent,Holzknecht-1986[114],
107A-cav,http://wals.info/languoid/lect/wals_code_cav,107A,107,Absent,Camp-1985[passim],
107A-nad,http://wals.info/languoid/lect/wals_code_nad,107A,107,Present,Martins-and-Martins-1999[260],
107A-can,http://wals.info/languoid/lect/wals_code_can,107A,107,Absent,Anderson-and-Wise-1963[passim],
107A-saw,http://wals.info/languoid/lect/wals_code_saw,107A,107,Absent,Walker-1982[23],
107A-mlm,http://wals.info/languoid/lect/wals_code_mlm,107A,107,Absent,Rischel-1995[173],
107A-ura,http://wals.info/languoid/lect/wals_code_ura,107A,107,Absent,Crowley-1999[214],
107A-tso,http://wals.info/languoid/lect/wals_code_tso,107A,107,Absent,Szakos-1994[*** O O O ***],
107A-moa,http://wals.info/languoid/lect/wals_code_moa,107A,107,Absent,"Fagan-1986[86, 112-116]",
107A-ckl,http://wals.info/languoid/lect/wals_code_ckl,107A,107,Absent,Boas-1911b[593],
107A-hmr,http://wals.info/languoid/lect/wals_code_hmr,107A,107,Present,Lydall-1976[433],
107A-atk,http://wals.info/languoid/lect/wals_code_atk,107A,107,Absent,Swanton-1929[143],
107A-cpn,http://wals.info/languoid/lect/wals_code_cpn,107A,107,Absent,Caughley-1982[44],
107A-tir,http://wals.info/languoid/lect/wals_code_tir,107A,107,Absent,Meira-1999[283],
107A-ane,http://wals.info/languoid/lect/wals_code_ane,107A,107,Absent,Thurston-1982[18],
107A-abn,http://wals.info/languoid/lect/wals_code_abn,107A,107,Absent,Hercus-1994[146-156],
107A-bnj,http://wals.info/languoid/lect/wals_code_bnj,107A,107,Absent,Crowley-1978[106],
107A-dga,http://wals.info/languoid/lect/wals_code_dga,107A,107,Absent,Bodomo-1997[140],
107A-kpm,http://wals.info/languoid/lect/wals_code_kpm,107A,107,Absent,Forman-1971[100-126],
107A-nyu,http://wals.info/languoid/lect/wals_code_nyu,107A,107,Absent,McGregor-1996[37-46],
107A-fua,http://wals.info/languoid/lect/wals_code_fua,107A,107,Present,Arnott-1970[179],
107A-iqu,http://wals.info/languoid/lect/wals_code_iqu,107A,107,Absent,Eastman-and-Eastman-1963[passim],
107A-msn,http://wals.info/languoid/lect/wals_code_msn,107A,107,Absent,Ross-1984[passim],
107A-pny,http://wals.info/languoid/lect/wals_code_pny,107A,107,Present,Dench-1991[173],
107A-amu,http://wals.info/languoid/lect/wals_code_amu,107A,107,Present,"Wise-1986[589, 611]",
107A-bln,http://wals.info/languoid/lect/wals_code_bln,107A,107,Present,Palmer-1958[156],
107A-ngk,http://wals.info/languoid/lect/wals_code_ngk,107A,107,Absent,Hoddinott-and-Kofod-1988[147-151],
107A-cba,http://wals.info/languoid/lect/wals_code_cba,107A,107,Absent,Wash-2001[41],
107A-don,http://wals.info/languoid/lect/wals_code_don,107A,107,Present,Long-and-Zheng-1998[147],
107A-god,http://wals.info/languoid/lect/wals_code_god,107A,107,Absent,Kibrik-1996[108],
107A-sem,http://wals.info/languoid/lect/wals_code_sem,107A,107,Absent,Sreedhar-1980[125-30],
107A-au,http://wals.info/languoid/lect/wals_code_au,107A,107,Absent,Scorza-1985[244-250],
107A-nup,http://wals.info/languoid/lect/wals_code_nup,107A,107,Absent,Smith-1967a[passim],
107A-pec,http://wals.info/languoid/lect/wals_code_pec,107A,107,Absent,Holt-1999b[77],
107A-tmr,http://wals.info/languoid/lect/wals_code_tmr,107A,107,Absent,Benjamin-1976[167],
107A-tot,http://wals.info/languoid/lect/wals_code_tot,107A,107,Absent,"MacKay-1991[13, 272]",
107A-wik,http://wals.info/languoid/lect/wals_code_wik,107A,107,Present,"Mithun-1999[54, 570]",
107A-kom,http://wals.info/languoid/lect/wals_code_kom,107A,107,Absent,Tucker-and-Bryan-1956[361],
107A-ndo,http://wals.info/languoid/lect/wals_code_ndo,107A,107,Present,Fivaz-1986[109],
107A-par,http://wals.info/languoid/lect/wals_code_par,107A,107,Present,Andersen-1988[299],
107A-yes,http://wals.info/languoid/lect/wals_code_yes,107A,107,Absent,"Foreman-1974[34, 41]",
107A-baa,http://wals.info/languoid/lect/wals_code_baa,107A,107,Absent,Olson-1975[passim],
107A-cor,http://wals.info/languoid/lect/wals_code_cor,107A,107,Present,Casad-1984[191],
107A-nak,http://wals.info/languoid/lect/wals_code_nak,107A,107,Absent,Johnston-1980[102-104],
