ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
2A-cve,http://wals.info/languoid/lect/wals_code_cve,2A,2,Average (5-6),Thurman-1970,
2A-nbk,http://wals.info/languoid/lect/wals_code_nbk,2A,2,Large (7-14),Wurm-1972b,
2A-ach,http://wals.info/languoid/lect/wals_code_ach,2A,2,Average (5-6),Susnik-1974,
2A-aiz,http://wals.info/languoid/lect/wals_code_aiz,2A,2,Large (7-14),Herault-1971,
2A-brb,http://wals.info/languoid/lect/wals_code_brb,2A,2,Large (7-14),Welmers-1952a,
2A-koh,http://wals.info/languoid/lect/wals_code_koh,2A,2,Large (7-14),Cook-1969b,
2A-mrn,http://wals.info/languoid/lect/wals_code_mrn,2A,2,Small (2-4),McKaughan-1958;McKaughan-and-Macaraya-1967,
2A-mxm,http://wals.info/languoid/lect/wals_code_mxm,2A,2,Average (5-6),Hunter-and-Pike-1969,
2A-sab,http://wals.info/languoid/lect/wals_code_sab,2A,2,Large (7-14),Clayre-1973,
2A-tks,http://wals.info/languoid/lect/wals_code_tks,2A,2,Large (7-14),Paulian-1975,
2A-wdo,http://wals.info/languoid/lect/wals_code_wdo,2A,2,Small (2-4),Douglas-1964;Douglas-1955,
2A-wuc,http://wals.info/languoid/lect/wals_code_wuc,2A,2,Large (7-14),Chao-1970,
2A-ald,http://wals.info/languoid/lect/wals_code_ald,2A,2,Large (7-14),Dumestre-and-Duponchel-1971;Duponchel-1971,
2A-bki,http://wals.info/languoid/lect/wals_code_bki,2A,2,Large (7-14),Wheatley-1969;Wheatley-1973,
2A-brd,http://wals.info/languoid/lect/wals_code_brd,2A,2,Small (2-4),Metcalfe-1971,
2A-bee,http://wals.info/languoid/lect/wals_code_bee,2A,2,Average (5-6),Jacquot-1962;Jacquot-1981,
2A-bbf,http://wals.info/languoid/lect/wals_code_bbf,2A,2,Large (7-14),Morse-1976;Bris-and-Prost-1981,
2A-brw,http://wals.info/languoid/lect/wals_code_brw,2A,2,Large (7-14),Thongkum-1979,
2A-cad,http://wals.info/languoid/lect/wals_code_cad,2A,2,Small (2-4),Chafe-1979;Chafe-1976,
2A-dad,http://wals.info/languoid/lect/wals_code_dad,2A,2,Average (5-6),MacDonald-1973,
2A-ddf,http://wals.info/languoid/lect/wals_code_ddf,2A,2,Average (5-6),Thelwall-1981;Tucker-and-Bryan-1966,
2A-dnw,http://wals.info/languoid/lect/wals_code_dnw,2A,2,Large (7-14),Fedry-1977,
2A-dar,http://wals.info/languoid/lect/wals_code_dar,2A,2,Average (5-6),Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
2A-det,http://wals.info/languoid/lect/wals_code_det,2A,2,Average (5-6),Vossen-1997,
2A-dts,http://wals.info/languoid/lect/wals_code_dts,2A,2,Large (7-14),Bendor-Samuel-et-al-1989;Plungian-1995,
2A-fuz,http://wals.info/languoid/lect/wals_code_fuz,2A,2,Large (7-14),Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
2A-gla,http://wals.info/languoid/lect/wals_code_gla,2A,2,Large (7-14),He-1981;He-1983,
2A-had,http://wals.info/languoid/lect/wals_code_had,2A,2,Average (5-6),Sands-et-al-1996;Tucker-et-al-1977,
2A-hba,http://wals.info/languoid/lect/wals_code_hba,2A,2,Average (5-6),Bolozky-1978;Bolozky-1997,
2A-ird,http://wals.info/languoid/lect/wals_code_ird,2A,2,Average (5-6),Ni-Chasaide-1999;O-Dochartaigh-1992,
2A-iso,http://wals.info/languoid/lect/wals_code_iso,2A,2,Large (7-14),Donwa-1982,
2A-ivs,http://wals.info/languoid/lect/wals_code_ivs,2A,2,Small (2-4),Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
2A-jpr,http://wals.info/languoid/lect/wals_code_jpr,2A,2,Average (5-6),Durbin-and-Seijas-1972,
2A-jom,http://wals.info/languoid/lect/wals_code_jom,2A,2,Large (7-14),Schadeberg-1981a,
2A-kzh,http://wals.info/languoid/lect/wals_code_kzh,2A,2,Large (7-14),Zheng-and-Quan-1988,
2A-ked,http://wals.info/languoid/lect/wals_code_ked,2A,2,Average (5-6),Korner-1985;Samely-1991,
2A-kss,http://wals.info/languoid/lect/wals_code_kss,2A,2,Large (7-14),Childs-1995,
2A-kpa,http://wals.info/languoid/lect/wals_code_kpa,2A,2,Average (5-6),Shimizu-1971,
2A-lkk,http://wals.info/languoid/lect/wals_code_lkk,2A,2,Average (5-6),Haudricourt-1967;Solnit-1988,
2A-lam,http://wals.info/languoid/lect/wals_code_lam,2A,2,Average (5-6),Sachnine-1982,
2A-lua,http://wals.info/languoid/lect/wals_code_lua,2A,2,Large (7-14),Boyeldieu-1985,
2A-mya,http://wals.info/languoid/lect/wals_code_mya,2A,2,Average (5-6),Remijsen-2001;van-der-Leeden-1993,
2A-nkt,http://wals.info/languoid/lect/wals_code_nkt,2A,2,Large (7-14),Thongkum-1982;Diffloth-1984;Thongkum-1984,
2A-nyg,http://wals.info/languoid/lect/wals_code_nyg,2A,2,Large (7-14),Heine-1975a,
2A-ogb,http://wals.info/languoid/lect/wals_code_ogb,2A,2,Large (7-14),Williamson-1972;Williamson-1970,
2A-puk,http://wals.info/languoid/lect/wals_code_puk,2A,2,Large (7-14),Maddieson-and-Ladefoged-1985;Qiu-et-al-1980;Diffloth-1980,
2A-phl,http://wals.info/languoid/lect/wals_code_phl,2A,2,Large (7-14),Cooke-et-al-1976,
2A-poa,http://wals.info/languoid/lect/wals_code_poa,2A,2,Large (7-14),,
2A-rsc,http://wals.info/languoid/lect/wals_code_rsc,2A,2,Average (5-6),Soler-and-Ebneter-1988,
2A-rtk,http://wals.info/languoid/lect/wals_code_rtk,2A,2,Average (5-6),Firchow-and-Firchow-1969;Firchow-et-al-1973,
2A-scs,http://wals.info/languoid/lect/wals_code_scs,2A,2,Average (5-6),Hasselbrink-1965;Kert-1971,
2A-svs,http://wals.info/languoid/lect/wals_code_svs,2A,2,Average (5-6),Todd-1975,
2A-sui,http://wals.info/languoid/lect/wals_code_sui,2A,2,Large (7-14),Li-1948,
2A-tmp,http://wals.info/languoid/lect/wals_code_tmp,2A,2,Large (7-14),Bergman-et-al-1969,
2A-tok,http://wals.info/languoid/lect/wals_code_tok,2A,2,Average (5-6),Robinson-1976,
2A-tza,http://wals.info/languoid/lect/wals_code_tza,2A,2,Average (5-6),Kaufman-1971,
2A-umb,http://wals.info/languoid/lect/wals_code_umb,2A,2,Average (5-6),Schadeberg-1990;Schadeberg-1982,
2A-wnt,http://wals.info/languoid/lect/wals_code_wnt,2A,2,Large (7-14),Davis-1969,
2A-wps,http://wals.info/languoid/lect/wals_code_wps,2A,2,Small (2-4),Tracy-1972,
2A-xia,http://wals.info/languoid/lect/wals_code_xia,2A,2,Average (5-6),Hanyu-1960;Norman-1988;Ramsey-1987,
2A-aik,http://wals.info/languoid/lect/wals_code_aik,2A,2,Average (5-6),Hanke-1956;Aikhenvald-and-Dixon-1999[362-363],
2A-akw,http://wals.info/languoid/lect/wals_code_akw,2A,2,Large (7-14),Edwards-1978,
2A-aea,http://wals.info/languoid/lect/wals_code_aea,2A,2,Small (2-4),Cho-et-al-1997;Jacobson-1944;Menovshchikov-1968;Rozelle-1997;Bergsland-1994;Bergsland-1956;Bergsland-1959,
2A-chu,http://wals.info/languoid/lect/wals_code_chu,2A,2,Small (2-4),Stell-1972,
2A-fef,http://wals.info/languoid/lect/wals_code_fef,2A,2,Large (7-14),Hyman-1972,
2A-kef,http://wals.info/languoid/lect/wals_code_kef,2A,2,Average (5-6),Fleming-1976,
2A-ktk,http://wals.info/languoid/lect/wals_code_ktk,2A,2,Large (7-14),Bouny-1977,
2A-lu,http://wals.info/languoid/lect/wals_code_lu,2A,2,Large (7-14),Li-1964;Morev-1978,
2A-nap,http://wals.info/languoid/lect/wals_code_nap,2A,2,Average (5-6),Garbell-1965,
2A-orm,http://wals.info/languoid/lect/wals_code_orm,2A,2,Average (5-6),Efimov-1986,
2A-snd,http://wals.info/languoid/lect/wals_code_snd,2A,2,Large (7-14),Welmers-1950,
2A-wrs,http://wals.info/languoid/lect/wals_code_wrs,2A,2,Large (7-14),Brown-1988b,
2A-byu,http://wals.info/languoid/lect/wals_code_byu,2A,2,Small (2-4),Cunningham-1969,
2A-bno,http://wals.info/languoid/lect/wals_code_bno,2A,2,Average (5-6),Stolte-and-Stolte-1971,
2A-bis,http://wals.info/languoid/lect/wals_code_bis,2A,2,Average (5-6),Naden-1973,
2A-cac,http://wals.info/languoid/lect/wals_code_cac,2A,2,Average (5-6),Cathcart-1979;Anderton-1989,
2A-iwm,http://wals.info/languoid/lect/wals_code_iwm,2A,2,Average (5-6),Laycock-1965b,
2A-jeh,http://wals.info/languoid/lect/wals_code_jeh,2A,2,Large (7-14),Gradin-1966;Gradin-and-Gradin-1979;Cohen-1966,
2A-kek,http://wals.info/languoid/lect/wals_code_kek,2A,2,Average (5-6),Freeze-1975;Haeseriju-1966,
