ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
135A-abd,http://wals.info/languoid/lect/wals_code_abd,135A,135,Red/yellow,,
135A-ape,http://wals.info/languoid/lect/wals_code_ape,135A,135,Red vs. yellow,,
135A-bhn,http://wals.info/languoid/lect/wals_code_bhn,135A,135,Red vs. yellow,,
135A-bhi,http://wals.info/languoid/lect/wals_code_bhi,135A,135,Red vs. yellow,,
135A-bgl,http://wals.info/languoid/lect/wals_code_bgl,135A,135,Red vs. yellow,,
135A-cum,http://wals.info/languoid/lect/wals_code_cum,135A,135,Red vs. yellow,,
135A-dym,http://wals.info/languoid/lect/wals_code_dym,135A,135,Red vs. yellow,,
135A-gun,http://wals.info/languoid/lect/wals_code_gun,135A,135,Red/yellow,,
135A-hlb,http://wals.info/languoid/lect/wals_code_hlb,135A,135,Red vs. yellow,,
135A-kak,http://wals.info/languoid/lect/wals_code_kak,135A,135,Red vs. yellow,,
135A-kmt,http://wals.info/languoid/lect/wals_code_kmt,135A,135,Red vs. yellow,,
135A-kkz,http://wals.info/languoid/lect/wals_code_kkz,135A,135,Red vs. yellow,,
135A-kkb,http://wals.info/languoid/lect/wals_code_kkb,135A,135,Red/yellow,,
135A-mmp,http://wals.info/languoid/lect/wals_code_mmp,135A,135,Red vs. yellow,,
135A-mav,http://wals.info/languoid/lect/wals_code_mav,135A,135,Red vs. yellow,,
135A-mwa,http://wals.info/languoid/lect/wals_code_mwa,135A,135,Red vs. yellow,,
135A-mwc,http://wals.info/languoid/lect/wals_code_mwc,135A,135,Red vs. yellow,,
135A-mey,http://wals.info/languoid/lect/wals_code_mey,135A,135,Red vs. yellow,,
135A-mdu,http://wals.info/languoid/lect/wals_code_mdu,135A,135,Red/yellow,,
135A-naf,http://wals.info/languoid/lect/wals_code_naf,135A,135,Red/yellow,,
135A-pdp,http://wals.info/languoid/lect/wals_code_pdp,135A,135,Red vs. yellow,,
135A-tif,http://wals.info/languoid/lect/wals_code_tif,135A,135,Red vs. yellow,,
135A-vas,http://wals.info/languoid/lect/wals_code_vas,135A,135,Red vs. yellow,,
135A-wob,http://wals.info/languoid/lect/wals_code_wob,135A,135,Red/yellow,,
135A-ykn,http://wals.info/languoid/lect/wals_code_ykn,135A,135,Red vs. yellow,,
135A-zte,http://wals.info/languoid/lect/wals_code_zte,135A,135,Red vs. yellow,,
135A-cvc,http://wals.info/languoid/lect/wals_code_cvc,135A,135,Red vs. yellow,,
135A-cul,http://wals.info/languoid/lect/wals_code_cul,135A,135,Yellow/green/blue vs. red,,
135A-knq,http://wals.info/languoid/lect/wals_code_knq,135A,135,Red vs. yellow,,
135A-sur,http://wals.info/languoid/lect/wals_code_sur,135A,135,Red vs. yellow,,
135A-amk,http://wals.info/languoid/lect/wals_code_amk,135A,135,Red vs. yellow,,
135A-vag,http://wals.info/languoid/lect/wals_code_vag,135A,135,Red vs. yellow,,
135A-arl,http://wals.info/languoid/lect/wals_code_arl,135A,135,Red vs. yellow,,
135A-brk,http://wals.info/languoid/lect/wals_code_brk,135A,135,Red vs. yellow,,
135A-mic,http://wals.info/languoid/lect/wals_code_mic,135A,135,Red vs. yellow,,
135A-agu,http://wals.info/languoid/lect/wals_code_agu,135A,135,Red vs. yellow,,
135A-kwb,http://wals.info/languoid/lect/wals_code_kwb,135A,135,Red vs. yellow,,
135A-chy,http://wals.info/languoid/lect/wals_code_chy,135A,135,Red vs. yellow,,
135A-srm,http://wals.info/languoid/lect/wals_code_srm,135A,135,Red vs. yellow,,
135A-cqt,http://wals.info/languoid/lect/wals_code_cqt,135A,135,Red vs. yellow,,
135A-yam,http://wals.info/languoid/lect/wals_code_yam,135A,135,Red vs. yellow,,
135A-iwm,http://wals.info/languoid/lect/wals_code_iwm,135A,135,Red vs. yellow,,
135A-mki,http://wals.info/languoid/lect/wals_code_mki,135A,135,Red vs. yellow,,
135A-ant,http://wals.info/languoid/lect/wals_code_ant,135A,135,Red vs. yellow,,
135A-cof,http://wals.info/languoid/lect/wals_code_cof,135A,135,Red vs. yellow,,
135A-eja,http://wals.info/languoid/lect/wals_code_eja,135A,135,Red/yellow,,
135A-ghb,http://wals.info/languoid/lect/wals_code_ghb,135A,135,Red vs. yellow,,
135A-myr,http://wals.info/languoid/lect/wals_code_myr,135A,135,Red vs. yellow,,
135A-amz,http://wals.info/languoid/lect/wals_code_amz,135A,135,Red vs. yellow,,
135A-cav,http://wals.info/languoid/lect/wals_code_cav,135A,135,Red vs. yellow,,
135A-gmb,http://wals.info/languoid/lect/wals_code_gmb,135A,135,Red vs. yellow,,
135A-maz,http://wals.info/languoid/lect/wals_code_maz,135A,135,Red vs. yellow,,
135A-bzi,http://wals.info/languoid/lect/wals_code_bzi,135A,135,Red vs. yellow,,
135A-bet,http://wals.info/languoid/lect/wals_code_bet,135A,135,Red/yellow,,
135A-pat,http://wals.info/languoid/lect/wals_code_pat,135A,135,Red vs. yellow,,
135A-can,http://wals.info/languoid/lect/wals_code_can,135A,135,Red vs. yellow,,
135A-cea,http://wals.info/languoid/lect/wals_code_cea,135A,135,Yellow/green vs. red,,
135A-idn,http://wals.info/languoid/lect/wals_code_idn,135A,135,Red vs. yellow,,
135A-klq,http://wals.info/languoid/lect/wals_code_klq,135A,135,Red vs. yellow,,
135A-arb,http://wals.info/languoid/lect/wals_code_arb,135A,135,Red vs. yellow,,
135A-kun,http://wals.info/languoid/lect/wals_code_kun,135A,135,Red vs. yellow,,
135A-oca,http://wals.info/languoid/lect/wals_code_oca,135A,135,Red vs. yellow,,
135A-tbl,http://wals.info/languoid/lect/wals_code_tbl,135A,135,Red vs. yellow,,
135A-aga,http://wals.info/languoid/lect/wals_code_aga,135A,135,Red vs. yellow,,
135A-ycn,http://wals.info/languoid/lect/wals_code_ycn,135A,135,Red vs. yellow,,
135A-cak,http://wals.info/languoid/lect/wals_code_cak,135A,135,Red vs. yellow,,
135A-jva,http://wals.info/languoid/lect/wals_code_jva,135A,135,Yellow/green/blue vs. red,,
135A-grj,http://wals.info/languoid/lect/wals_code_grj,135A,135,Red vs. yellow,,
135A-cam,http://wals.info/languoid/lect/wals_code_cam,135A,135,Red vs. yellow,,
135A-ifu,http://wals.info/languoid/lect/wals_code_ifu,135A,135,Red vs. yellow,,
135A-agc,http://wals.info/languoid/lect/wals_code_agc,135A,135,Red vs. yellow,,
135A-tce,http://wals.info/languoid/lect/wals_code_tce,135A,135,Red/yellow,,
135A-tsf,http://wals.info/languoid/lect/wals_code_tsf,135A,135,Red vs. yellow,,
135A-tbo,http://wals.info/languoid/lect/wals_code_tbo,135A,135,Red vs. yellow,,
135A-mzc,http://wals.info/languoid/lect/wals_code_mzc,135A,135,Red vs. yellow,,
135A-did,http://wals.info/languoid/lect/wals_code_did,135A,135,Red vs. yellow,,
135A-twe,http://wals.info/languoid/lect/wals_code_twe,135A,135,Red vs. yellow,,
135A-tic,http://wals.info/languoid/lect/wals_code_tic,135A,135,Red vs. yellow,,
135A-pec,http://wals.info/languoid/lect/wals_code_pec,135A,135,Red vs. yellow,,
135A-ese,http://wals.info/languoid/lect/wals_code_ese,135A,135,Red vs. yellow,,
135A-grf,http://wals.info/languoid/lect/wals_code_grf,135A,135,Red vs. yellow,,
135A-yus,http://wals.info/languoid/lect/wals_code_yus,135A,135,Red vs. yellow,,
135A-cay,http://wals.info/languoid/lect/wals_code_cay,135A,135,Red vs. yellow,,
135A-mxp,http://wals.info/languoid/lect/wals_code_mxp,135A,135,Red vs. yellow,,
135A-api,http://wals.info/languoid/lect/wals_code_api,135A,135,Red vs. yellow,,
135A-dan,http://wals.info/languoid/lect/wals_code_dan,135A,135,Red/yellow,,
135A-tol,http://wals.info/languoid/lect/wals_code_tol,135A,135,Red vs. yellow,,
135A-tuc,http://wals.info/languoid/lect/wals_code_tuc,135A,135,Red/yellow,,
135A-nhn,http://wals.info/languoid/lect/wals_code_nhn,135A,135,Red vs. yellow,,
135A-ser,http://wals.info/languoid/lect/wals_code_ser,135A,135,Red vs. yellow,,
135A-wrl,http://wals.info/languoid/lect/wals_code_wrl,135A,135,Red vs. yellow,,
135A-nbr,http://wals.info/languoid/lect/wals_code_nbr,135A,135,Red vs. yellow,,
135A-cbo,http://wals.info/languoid/lect/wals_code_cbo,135A,135,Red/yellow,,
135A-mpa,http://wals.info/languoid/lect/wals_code_mpa,135A,135,None,,
135A-kya,http://wals.info/languoid/lect/wals_code_kya,135A,135,None,,
135A-tlp,http://wals.info/languoid/lect/wals_code_tlp,135A,135,Red vs. yellow,,
135A-trb,http://wals.info/languoid/lect/wals_code_trb,135A,135,Red vs. yellow,,
135A-srn,http://wals.info/languoid/lect/wals_code_srn,135A,135,Red vs. yellow,,
135A-lel,http://wals.info/languoid/lect/wals_code_lel,135A,135,Yellow/green/blue vs. red,,
135A-tac,http://wals.info/languoid/lect/wals_code_tac,135A,135,Red/yellow,,
135A-htc,http://wals.info/languoid/lect/wals_code_htc,135A,135,Red vs. yellow,,
135A-hve,http://wals.info/languoid/lect/wals_code_hve,135A,135,Red vs. yellow,,
135A-wao,http://wals.info/languoid/lect/wals_code_wao,135A,135,None,,
135A-cax,http://wals.info/languoid/lect/wals_code_cax,135A,135,Red/yellow,,
135A-ood,http://wals.info/languoid/lect/wals_code_ood,135A,135,Red vs. yellow,,
135A-mrl,http://wals.info/languoid/lect/wals_code_mrl,135A,135,Red vs. yellow,,
135A-cah,http://wals.info/languoid/lect/wals_code_cah,135A,135,Red vs. yellow,"Seiler-and-Hioki-1979[261,271,281 291]",
135A-cle,http://wals.info/languoid/lect/wals_code_cle,135A,135,Red vs. yellow,,
135A-shk,http://wals.info/languoid/lect/wals_code_shk,135A,135,Red vs. yellow,,
135A-prh,http://wals.info/languoid/lect/wals_code_prh,135A,135,Red/yellow,,
135A-sla,http://wals.info/languoid/lect/wals_code_sla,135A,135,Red vs. yellow,,
135A-kor,http://wals.info/languoid/lect/wals_code_kor,135A,135,Red vs. yellow,,
135A-ger,http://wals.info/languoid/lect/wals_code_ger,135A,135,Red vs. yellow,,
135A-jpn,http://wals.info/languoid/lect/wals_code_jpn,135A,135,Red vs. yellow,,
135A-mnd,http://wals.info/languoid/lect/wals_code_mnd,135A,135,Red vs. yellow,,
135A-rus,http://wals.info/languoid/lect/wals_code_rus,135A,135,Red vs. yellow,,
135A-spa,http://wals.info/languoid/lect/wals_code_spa,135A,135,Red vs. yellow,,
135A-fre,http://wals.info/languoid/lect/wals_code_fre,135A,135,Red vs. yellow,,
135A-eng,http://wals.info/languoid/lect/wals_code_eng,135A,135,Red vs. yellow,,
135A-ndy,http://wals.info/languoid/lect/wals_code_ndy,135A,135,Red vs. yellow,,
