ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
82A-brl,http://wals.info/languoid/lect/wals_code_brl,82A,82,SV,Kretschmar-1995[ 193],
82A-buy,http://wals.info/languoid/lect/wals_code_buy,82A,82,SV,,
82A-dhm,http://wals.info/languoid/lect/wals_code_dhm,82A,82,SV,Cooper-1999[ 30],
82A-krz,http://wals.info/languoid/lect/wals_code_krz,82A,82,SV,Authier-2004[222],
82A-ora,http://wals.info/languoid/lect/wals_code_ora,82A,82,SV,Schaefer-and-Egbokhare-2007[9],
82A-rag,http://wals.info/languoid/lect/wals_code_rag,82A,82,SV,Crowley-2002c[ 634],
82A-tod,http://wals.info/languoid/lect/wals_code_tod,82A,82,SV,Sharma-1989b[ 336],
82A-xas,http://wals.info/languoid/lect/wals_code_xas,82A,82,SV,Koite-Herschel-1981-1982[48],
82A-zhn,http://wals.info/languoid/lect/wals_code_zhn,82A,82,SV,"Yongxian-Luo-2008[ 326, 347]",
82A-ina,http://wals.info/languoid/lect/wals_code_ina,82A,82,SV,de-Vries-1996[ 52-53],
82A-klg,http://wals.info/languoid/lect/wals_code_klg,82A,82,SV,Tolsma-1999[ passim],
82A-les,http://wals.info/languoid/lect/wals_code_les,82A,82,SV,Vorbichler-1965[ 155],
82A-lgt,http://wals.info/languoid/lect/wals_code_lgt,82A,82,SV,Tucker-1967[ 189-190],
82A-mij,http://wals.info/languoid/lect/wals_code_mij,82A,82,SV,Das-Gupta-1977[8],
82A-nif,http://wals.info/languoid/lect/wals_code_nif,82A,82,VS,Early-2002[ 858],
82A-tpt,http://wals.info/languoid/lect/wals_code_tpt,82A,82,SV,Gonzalez-2005[ 206ff],
82A-xar,http://wals.info/languoid/lect/wals_code_xar,82A,82,SV,,
82A-zzo,http://wals.info/languoid/lect/wals_code_zzo,82A,82,VS,Sonnenschein-2005[ 113],
82A-anu,http://wals.info/languoid/lect/wals_code_anu,82A,82,SV,Smye-2004[ 49],
82A-eip,http://wals.info/languoid/lect/wals_code_eip,82A,82,SV,Heeschen-1998[ 287],
82A-har,http://wals.info/languoid/lect/wals_code_har,82A,82,SV,,
82A-isi,http://wals.info/languoid/lect/wals_code_isi,82A,82,SV,Oguri-1985[143],
82A-mrq,http://wals.info/languoid/lect/wals_code_mrq,82A,82,VS,Lynch-2002a[ 874],
82A-ndi,http://wals.info/languoid/lect/wals_code_ndi,82A,82,SV,"Toronzoni-1989[ 494, 503]",
82A-nng,http://wals.info/languoid/lect/wals_code_nng,82A,82,SV,Mchombo-2004[ 19];Mateene-1980[19],
