ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
63A-mcf,http://wals.info/languoid/lect/wals_code_mcf,63A,63,'And' different from 'with',Bakker-1997,
63A-wrp,http://wals.info/languoid/lect/wals_code_wrp,63A,63,'And' different from 'with',Held-1942,
63A-nbh,http://wals.info/languoid/lect/wals_code_nbh,63A,63,'And' identical to 'with',Kauczor-1920,
63A-plr,http://wals.info/languoid/lect/wals_code_plr,63A,63,'And' identical to 'with',DAlton-1983,
63A-prd,http://wals.info/languoid/lect/wals_code_prd,63A,63,'And' different from 'with',Burrow-and-Bhattacharya-1953,
63A-srr,http://wals.info/languoid/lect/wals_code_srr,63A,63,'And' different from 'with',Hill-1967,
63A-bgg,http://wals.info/languoid/lect/wals_code_bgg,63A,63,'And' identical to 'with',van-den-Bergh-1953,
63A-grn,http://wals.info/languoid/lect/wals_code_grn,63A,63,'And' identical to 'with',Rapp-1966,
63A-ojs,http://wals.info/languoid/lect/wals_code_ojs,63A,63,'And' different from 'with',Todd-1970,
63A-hcr,http://wals.info/languoid/lect/wals_code_hcr,63A,63,'And' identical to 'with',Hall-1953,
63A-kei,http://wals.info/languoid/lect/wals_code_kei,63A,63,'And' identical to 'with',Geurtjens-1921,
63A-pna,http://wals.info/languoid/lect/wals_code_pna,63A,63,'And' identical to 'with',Adriani-1931,
63A-rti,http://wals.info/languoid/lect/wals_code_rti,63A,63,'And' identical to 'with',Jonker-1915,
63A-sra,http://wals.info/languoid/lect/wals_code_sra,63A,63,'And' identical to 'with',Arends-1989,
63A-yav,http://wals.info/languoid/lect/wals_code_yav,63A,63,'And' identical to 'with',Kendall-1976,
63A-ahu,http://wals.info/languoid/lect/wals_code_ahu,63A,63,'And' different from 'with',Drabbe-1957,
63A-tup,http://wals.info/languoid/lect/wals_code_tup,63A,63,'And' identical to 'with',Platzmann-1874,
63A-moj,http://wals.info/languoid/lect/wals_code_moj,63A,63,'And' identical to 'with',Munro-1976b,
63A-bui,http://wals.info/languoid/lect/wals_code_bui,63A,63,'And' identical to 'with',Maan-1951,
