ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
117A-nhp,http://wals.info/languoid/lect/wals_code_nhp,117A,117,'Have',Langacker-1977,
117A-zpi,http://wals.info/languoid/lect/wals_code_zpi,117A,117,Conjunctional,de-Angulo-and-Freeland-1935,
117A-gno,http://wals.info/languoid/lect/wals_code_gno,117A,117,'Have',Waltz-1979,
117A-nbh,http://wals.info/languoid/lect/wals_code_nbh,117A,117,Locational,Kauczor-1920,
117A-plr,http://wals.info/languoid/lect/wals_code_plr,117A,117,'Have',DAlton-1983,
117A-prd,http://wals.info/languoid/lect/wals_code_prd,117A,117,Locational,Burrow-and-Bhattacharya-1953,
117A-srr,http://wals.info/languoid/lect/wals_code_srr,117A,117,'Have',Hill-1967,
117A-agl,http://wals.info/languoid/lect/wals_code_agl,117A,117,Locational,von-Erckert-1895,
117A-bgg,http://wals.info/languoid/lect/wals_code_bgg,117A,117,Topic,van-den-Bergh-1953,
117A-grn,http://wals.info/languoid/lect/wals_code_grn,117A,117,'Have',Rapp-1966,
117A-mbo,http://wals.info/languoid/lect/wals_code_mbo,117A,117,Conjunctional,Vormann-and-Scharfenberger-1914,
117A-ojs,http://wals.info/languoid/lect/wals_code_ojs,117A,117,'Have',Todd-1970,
117A-pap,http://wals.info/languoid/lect/wals_code_pap,117A,117,'Have',Groilo-1974,
117A-hcr,http://wals.info/languoid/lect/wals_code_hcr,117A,117,'Have',Hall-1953,
117A-pna,http://wals.info/languoid/lect/wals_code_pna,117A,117,Topic,Adriani-1931,
117A-qcu,http://wals.info/languoid/lect/wals_code_qcu,117A,117,Genitive,von-Tschudi-1884,
117A-sra,http://wals.info/languoid/lect/wals_code_sra,117A,117,'Have',Donicie-1954,
117A-yav,http://wals.info/languoid/lect/wals_code_yav,117A,117,'Have',Kendall-1976,
117A-ahu,http://wals.info/languoid/lect/wals_code_ahu,117A,117,Topic,Drabbe-1957,
117A-tup,http://wals.info/languoid/lect/wals_code_tup,117A,117,Topic,Platzmann-1874,
117A-moj,http://wals.info/languoid/lect/wals_code_moj,117A,117,'Have',Munro-1976b,
117A-gll,http://wals.info/languoid/lect/wals_code_gll,117A,117,Conjunctional,van-Baarda-1908,
117A-orm,http://wals.info/languoid/lect/wals_code_orm,117A,117,Genitive,Grierson-1921,
