ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
7A-kgi,http://wals.info/languoid/lect/wals_code_kgi,7A,7,Implosives only,Santos-1977,
7A-cve,http://wals.info/languoid/lect/wals_code_cve,7A,7,No glottalized consonants,Thurman-1970,
7A-nbk,http://wals.info/languoid/lect/wals_code_nbk,7A,7,No glottalized consonants,Wurm-1972b,
7A-ach,http://wals.info/languoid/lect/wals_code_ach,7A,7,No glottalized consonants,Susnik-1974,
7A-aiz,http://wals.info/languoid/lect/wals_code_aiz,7A,7,Implosives only,Herault-1971,
7A-brb,http://wals.info/languoid/lect/wals_code_brb,7A,7,No glottalized consonants,Welmers-1952a,
7A-koh,http://wals.info/languoid/lect/wals_code_koh,7A,7,Implosives only,Cook-1969b,
7A-mrn,http://wals.info/languoid/lect/wals_code_mrn,7A,7,No glottalized consonants,McKaughan-1958;McKaughan-and-Macaraya-1967,
7A-mxm,http://wals.info/languoid/lect/wals_code_mxm,7A,7,No glottalized consonants,Hunter-and-Pike-1969,
7A-sab,http://wals.info/languoid/lect/wals_code_sab,7A,7,No glottalized consonants,Clayre-1973,
7A-tks,http://wals.info/languoid/lect/wals_code_tks,7A,7,No glottalized consonants,Paulian-1975,
7A-wdo,http://wals.info/languoid/lect/wals_code_wdo,7A,7,No glottalized consonants,Douglas-1964;Douglas-1955,
7A-wuc,http://wals.info/languoid/lect/wals_code_wuc,7A,7,No glottalized consonants,Chao-1970,
7A-ald,http://wals.info/languoid/lect/wals_code_ald,7A,7,No glottalized consonants,Dumestre-and-Duponchel-1971;Duponchel-1971,
7A-bki,http://wals.info/languoid/lect/wals_code_bki,7A,7,No glottalized consonants,Wheatley-1969;Wheatley-1973,
7A-brd,http://wals.info/languoid/lect/wals_code_brd,7A,7,No glottalized consonants,Metcalfe-1971,
7A-bee,http://wals.info/languoid/lect/wals_code_bee,7A,7,No glottalized consonants,Jacquot-1962;Jacquot-1981,
7A-bbf,http://wals.info/languoid/lect/wals_code_bbf,7A,7,No glottalized consonants,Morse-1976;Bris-and-Prost-1981,
7A-brw,http://wals.info/languoid/lect/wals_code_brw,7A,7,No glottalized consonants,Thongkum-1979,
7A-cad,http://wals.info/languoid/lect/wals_code_cad,7A,7,Ejectives only,Chafe-1979;Chafe-1976,
7A-dad,http://wals.info/languoid/lect/wals_code_dad,7A,7,No glottalized consonants,MacDonald-1973,
7A-ddf,http://wals.info/languoid/lect/wals_code_ddf,7A,7,Implosives only,Thelwall-1981;Tucker-and-Bryan-1966,
7A-dnw,http://wals.info/languoid/lect/wals_code_dnw,7A,7,Implosives only,Fedry-1977,
7A-dar,http://wals.info/languoid/lect/wals_code_dar,7A,7,No glottalized consonants,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
7A-det,http://wals.info/languoid/lect/wals_code_det,7A,7,Ejectives and implosives,Vossen-1997,
7A-dts,http://wals.info/languoid/lect/wals_code_dts,7A,7,No glottalized consonants,Bendor-Samuel-et-al-1989;Plungian-1995,
7A-fuz,http://wals.info/languoid/lect/wals_code_fuz,7A,7,No glottalized consonants,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
7A-gla,http://wals.info/languoid/lect/wals_code_gla,7A,7,No glottalized consonants,He-1981;He-1983,
7A-had,http://wals.info/languoid/lect/wals_code_had,7A,7,Ejectives only,Sands-et-al-1996;Tucker-et-al-1977,
7A-hba,http://wals.info/languoid/lect/wals_code_hba,7A,7,No glottalized consonants,Bolozky-1978;Bolozky-1997,
7A-ird,http://wals.info/languoid/lect/wals_code_ird,7A,7,No glottalized consonants,Ni-Chasaide-1999;O-Dochartaigh-1992,
7A-iso,http://wals.info/languoid/lect/wals_code_iso,7A,7,No glottalized consonants,Donwa-1982,
7A-ivs,http://wals.info/languoid/lect/wals_code_ivs,7A,7,No glottalized consonants,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
7A-jpr,http://wals.info/languoid/lect/wals_code_jpr,7A,7,No glottalized consonants,Durbin-and-Seijas-1972,
7A-jom,http://wals.info/languoid/lect/wals_code_jom,7A,7,No glottalized consonants,Schadeberg-1981a,
7A-kzh,http://wals.info/languoid/lect/wals_code_kzh,7A,7,No glottalized consonants,Zheng-and-Quan-1988,
7A-ked,http://wals.info/languoid/lect/wals_code_ked,7A,7,No glottalized consonants,Korner-1985;Samely-1991,
7A-kss,http://wals.info/languoid/lect/wals_code_kss,7A,7,Implosives only,Childs-1995,
7A-kpa,http://wals.info/languoid/lect/wals_code_kpa,7A,7,No glottalized consonants,Shimizu-1971,
7A-lkk,http://wals.info/languoid/lect/wals_code_lkk,7A,7,Implosives only,Haudricourt-1967;Solnit-1988,
7A-lam,http://wals.info/languoid/lect/wals_code_lam,7A,7,Implosives only,Sachnine-1982,
7A-lua,http://wals.info/languoid/lect/wals_code_lua,7A,7,Implosives only,Boyeldieu-1985,
7A-mya,http://wals.info/languoid/lect/wals_code_mya,7A,7,No glottalized consonants,Remijsen-2001;van-der-Leeden-1993,
7A-nkt,http://wals.info/languoid/lect/wals_code_nkt,7A,7,No glottalized consonants,Thongkum-1982;Thongkum-1984;Diffloth-1984,
7A-nyg,http://wals.info/languoid/lect/wals_code_nyg,7A,7,Implosives only,Heine-1975a,
7A-ogb,http://wals.info/languoid/lect/wals_code_ogb,7A,7,Implosives only,Williamson-1972;Williamson-1970,
7A-puk,http://wals.info/languoid/lect/wals_code_puk,7A,7,No glottalized consonants,Maddieson-and-Ladefoged-1985;Qiu-et-al-1980;Diffloth-1980,
