ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
144E-bch,http://wals.info/languoid/lect/wals_code_bch,144E,144,SNegVO/NegVSO,Penchoen-1973a[ 50],
144E-kwz,http://wals.info/languoid/lect/wals_code_kwz,144E,144,S[V-Neg]O/SO[V-Neg],van-der-Voort-2004[ 519],
144E-mtb,http://wals.info/languoid/lect/wals_code_mtb,144E,144,SVNegO/SVONeg,Odden-1996[ passim],
144E-nse,http://wals.info/languoid/lect/wals_code_nse,144E,144,S[Neg-V]O/SVNegO,Ranger-1928[ 58],
144E-agh,http://wals.info/languoid/lect/wals_code_agh,144E,144,SNegVO/SVNegO,"Anderson-1979[ 118, 123]",
144E-lac,http://wals.info/languoid/lect/wals_code_lac,144E,144,SVO/VOS & NegV,Bruce-1968[ passim],
144E-nad,http://wals.info/languoid/lect/wals_code_nad,144E,144,NegSVO/O[Neg-V]S,Weir-1994[ 294-298],
144E-gku,http://wals.info/languoid/lect/wals_code_gku,144E,144,S[Neg-V]O/[Neg-V]OS,Casamiquela-1983[ 79],
144E-mga,http://wals.info/languoid/lect/wals_code_mga,144E,144,SVO & NegV/[V-Neg],De-Boeck-1952[ 40-43],
144E-tob,http://wals.info/languoid/lect/wals_code_tob,144E,144,S[Neg-V]O/[Neg-V]OS,Klein-1973[ passim];Klein-2001[ 37],
144E-mbt,http://wals.info/languoid/lect/wals_code_mbt,144E,144,NegSVO/SVNegO,Tucker-and-Bryan-1966[ 54],
144E-cai,http://wals.info/languoid/lect/wals_code_cai,144E,144,SNegVO/SONegV/SVONeg/SOVNeg,Last-and-Lucassen-1998[ 419],
144E-koe,http://wals.info/languoid/lect/wals_code_koe,144E,144,SVO & NegV/[V-Neg],Hieda-1998[ 368],
144E-ngo,http://wals.info/languoid/lect/wals_code_ngo,144E,144,S[Neg-V]O/SVNegO,Ngonyani-2003[ 86],
144E-ldu,http://wals.info/languoid/lect/wals_code_ldu,144E,144,SVONeg/SNegOV/SOVNeg,Tucker-and-Bryan-1966[ 54],
