ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
36A-bnd,http://wals.info/languoid/lect/wals_code_bnd,36A,36,Associative same as additive plural,,
36A-iir,http://wals.info/languoid/lect/wals_code_iir,36A,36,Unique periphrastic associative plural,,
36A-jcr,http://wals.info/languoid/lect/wals_code_jcr,36A,36,Associative same as additive plural,Bailey-1966[26-27],
36A-lma,http://wals.info/languoid/lect/wals_code_lma,36A,36,Associative same as additive plural,,
36A-mbu,http://wals.info/languoid/lect/wals_code_mbu,36A,36,Associative same as additive plural,,
36A-mce,http://wals.info/languoid/lect/wals_code_mce,36A,36,Unique periphrastic associative plural,Holm-1988[193],
36A-rsh,http://wals.info/languoid/lect/wals_code_rsh,36A,36,Unique affixal associative plural,,
36A-adt,http://wals.info/languoid/lect/wals_code_adt,36A,36,Unique periphrastic associative plural,Kumaxov-1971[24-25],
36A-gji,http://wals.info/languoid/lect/wals_code_gji,36A,36,Unique affixal associative plural,,
36A-ktz,http://wals.info/languoid/lect/wals_code_ktz,36A,36,Unique affixal associative plural,Grjunberg-1980[178],
36A-klg,http://wals.info/languoid/lect/wals_code_klg,36A,36,Associative same as additive plural,Tolsma-1999[20],
36A-lcr,http://wals.info/languoid/lect/wals_code_lcr,36A,36,Unique periphrastic associative plural,Holm-1988[193-194],
36A-lok,http://wals.info/languoid/lect/wals_code_lok,36A,36,Associative same as additive plural,,
36A-tbs,http://wals.info/languoid/lect/wals_code_tbs,36A,36,Unique affixal associative plural,Magometov-1965[95-96],
36A-tmu,http://wals.info/languoid/lect/wals_code_tmu,36A,36,Unique affixal associative plural,Grjunberg-1963[22],
36A-tof,http://wals.info/languoid/lect/wals_code_tof,36A,36,Associative same as additive plural,Rassadin-1978[19],
36A-alu,http://wals.info/languoid/lect/wals_code_alu,36A,36,Associative same as additive plural,"Kibrik-et-al-2000[pp. 249, 31 [6-19], 33 [6-45], 40 [8-1], 51 [10-17], 62 [13-13], 102 [21-94], 103 [21-4], 104 [21-11].]",
36A-chm,http://wals.info/languoid/lect/wals_code_chm,36A,36,Unique affixal associative plural,Magomedova-1985[132],
36A-fma,http://wals.info/languoid/lect/wals_code_fma,36A,36,Associative same as additive plural,,
36A-bdc,http://wals.info/languoid/lect/wals_code_bdc,36A,36,Associative same as additive plural,"Kouwenberg-1994[230, 239]",
36A-hwc,http://wals.info/languoid/lect/wals_code_hwc,36A,36,Unique affixal associative plural,Simonson-1986,
36A-kfc,http://wals.info/languoid/lect/wals_code_kfc,36A,36,Unique affixal associative plural,,
36A-knq,http://wals.info/languoid/lect/wals_code_knq,36A,36,Unique affixal associative plural,,
36A-orc,http://wals.info/languoid/lect/wals_code_orc,36A,36,Unique affixal associative plural,"Sunik-1982[122, 126]",
36A-agl,http://wals.info/languoid/lect/wals_code_agl,36A,36,Associative same as additive plural,Merdanova-and-Daniel-2001[170-171],
36A-bnw,http://wals.info/languoid/lect/wals_code_bnw,36A,36,No associative plural,,
36A-kuq,http://wals.info/languoid/lect/wals_code_kuq,36A,36,Associative same as additive plural,Gadzhiaxmedov-2000[43],
36A-pap,http://wals.info/languoid/lect/wals_code_pap,36A,36,Associative same as additive plural,den-Besten-1996,
36A-gag,http://wals.info/languoid/lect/wals_code_gag,36A,36,Associative same as additive plural,Pokrovskaja-1964[108],
36A-pmc,http://wals.info/languoid/lect/wals_code_pmc,36A,36,Unique affixal associative plural,Corbett-and-Mithun-1996[8-9],
36A-toq,http://wals.info/languoid/lect/wals_code_toq,36A,36,Unique periphrastic associative plural,"Lichtenberk-2000[39, 1, 28-29]",
36A-mcr,http://wals.info/languoid/lect/wals_code_mcr,36A,36,Associative same as additive plural,,
36A-des,http://wals.info/languoid/lect/wals_code_des,36A,36,Unique affixal associative plural,"Miller-1999[53-54, 163]",
36A-kaz,http://wals.info/languoid/lect/wals_code_kaz,36A,36,Associative same as additive plural,Balakajev-et-al-1962[135],
