ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
138A-alt,http://wals.info/languoid/lect/wals_code_alt,138A,138,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[517],
138A-ast,http://wals.info/languoid/lect/wals_code_ast,138A,138,Words derived from Min Nan Chinese te,,
138A-bdg,http://wals.info/languoid/lect/wals_code_bdg,138A,138,Words derived from Min Nan Chinese te,Hockings-and-Pilot-Raichoor-1992,
138A-bru,http://wals.info/languoid/lect/wals_code_bru,138A,138,Words derived from Min Nan Chinese te,Miller-and-Nuan-1974[1],
138A-crh,http://wals.info/languoid/lect/wals_code_crh,138A,138,Words derived from Min Nan Chinese te,Fuller-et-al-1974[1],
138A-fli,http://wals.info/languoid/lect/wals_code_fli,138A,138,Others,De-Wolf-1995,
138A-gml,http://wals.info/languoid/lect/wals_code_gml,138A,138,Words derived from Min Nan Chinese te,Austin-and-Nathan-1998,
138A-grt,http://wals.info/languoid/lect/wals_code_grt,138A,138,Words derived from Min Nan Chinese te,Padeta-1977[276],
138A-gdl,http://wals.info/languoid/lect/wals_code_gdl,138A,138,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[762],
138A-hre,http://wals.info/languoid/lect/wals_code_hre,138A,138,Words derived from Min Nan Chinese te,Trebilco-et-al-1974[1],
138A-lux,http://wals.info/languoid/lect/wals_code_lux,138A,138,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[1167],
138A-mol,http://wals.info/languoid/lect/wals_code_mol,138A,138,Words derived from Sinitic cha,Gajdarzi-and-Baskakov-1973,
138A-pak,http://wals.info/languoid/lect/wals_code_pak,138A,138,Others,Hamilton-1998,
138A-pro,http://wals.info/languoid/lect/wals_code_pro,138A,138,Words derived from Min Nan Chinese te,Malherbe-and-Rosenberg-1996[1359],
138A-rbg,http://wals.info/languoid/lect/wals_code_rbg,138A,138,Words derived from Min Nan Chinese te,Matras-et-al-2002,
