ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
23A-kkr,http://wals.info/languoid/lect/wals_code_kkr,23A,23,Dependent marking,,
23A-knp,http://wals.info/languoid/lect/wals_code_knp,23A,23,Double marking,,
23A-kiu,http://wals.info/languoid/lect/wals_code_kiu,23A,23,Head marking,,
23A-tgp,http://wals.info/languoid/lect/wals_code_tgp,23A,23,Head marking,,
23A-yli,http://wals.info/languoid/lect/wals_code_yli,23A,23,Head marking,Fahner-1979,
23A-nkk,http://wals.info/languoid/lect/wals_code_nkk,23A,23,Head marking,Eather-1990,
23A-cjo,http://wals.info/languoid/lect/wals_code_cjo,23A,23,Head marking,Lastra-de-Suarez-1984,
23A-cho,http://wals.info/languoid/lect/wals_code_cho,23A,23,Head marking,Turner-and-Turner-1971;Waterhouse-1962,
23A-cin,http://wals.info/languoid/lect/wals_code_cin,23A,23,Head marking,Applegate-1972,
23A-chy,http://wals.info/languoid/lect/wals_code_chy,23A,23,Double marking,Hart-1988,
23A-jel,http://wals.info/languoid/lect/wals_code_jel,23A,23,No marking,Trobs-1998,
23A-nah,http://wals.info/languoid/lect/wals_code_nah,23A,23,Dependent marking,Kuiper-1962,
23A-nyn,http://wals.info/languoid/lect/wals_code_nyn,23A,23,Double marking,Stokes-1982,
23A-xok,http://wals.info/languoid/lect/wals_code_xok,23A,23,Dependent marking,Henry-1935;Urban-1985,
23A-mrh,http://wals.info/languoid/lect/wals_code_mrh,23A,23,Head marking,Green-1989;Green-1981,
23A-nat,http://wals.info/languoid/lect/wals_code_nat,23A,23,Head marking,Haas-1975,
23A-ori,http://wals.info/languoid/lect/wals_code_ori,23A,23,No marking,Schadeberg-and-Elias-1979,
23A-tmc,http://wals.info/languoid/lect/wals_code_tmc,23A,23,Head marking,Granberry-1990;Gatschet-1877,
23A-bzi,http://wals.info/languoid/lect/wals_code_bzi,23A,23,No marking,Kuleti-1980,
23A-iau,http://wals.info/languoid/lect/wals_code_iau,23A,23,No marking,Bateman-1986,
23A-lmh,http://wals.info/languoid/lect/wals_code_lmh,23A,23,No marking,,
