ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
143A-brl,http://wals.info/languoid/lect/wals_code_brl,143A,143,[Neg-V],Kretschmar-1995[ 140],
143A-buy,http://wals.info/languoid/lect/wals_code_buy,143A,143,ObligDoubleNeg,,
143A-dhm,http://wals.info/languoid/lect/wals_code_dhm,143A,143,[Neg-V],Cooper-1999[ 31],
143A-giz,http://wals.info/languoid/lect/wals_code_giz,143A,143,VNeg,Lukas-1970[ 83],
143A-rag,http://wals.info/languoid/lect/wals_code_rag,143A,143,ObligDoubleNeg,Crowley-2002c[ 635],
143A-tod,http://wals.info/languoid/lect/wals_code_tod,143A,143,[Neg-V],Sharma-1989b[ 334-335],
143A-yrm,http://wals.info/languoid/lect/wals_code_yrm,143A,143,[V-Neg],Rivet-1942[ 36],
143A-bmz,http://wals.info/languoid/lect/wals_code_bmz,143A,143,NegV,"Lounis-1897[ passim, 131]",
143A-cnm,http://wals.info/languoid/lect/wals_code_cnm,143A,143,[V-Neg],,
143A-eny,http://wals.info/languoid/lect/wals_code_eny,143A,143,[Neg-V],Spa-1973[ 114],
143A-gir,http://wals.info/languoid/lect/wals_code_gir,143A,143,NegV,Pairault-1969[ passim],
143A-ina,http://wals.info/languoid/lect/wals_code_ina,143A,143,OptDoubleNeg,de-Vries-1996[ 40],
143A-klg,http://wals.info/languoid/lect/wals_code_klg,143A,143,Type 3 / Type 4,"Tolsma-1999[ 58, 70]",
143A-les,http://wals.info/languoid/lect/wals_code_les,143A,143,[Neg-V],Vorbichler-1965[ 128],
143A-lgt,http://wals.info/languoid/lect/wals_code_lgt,143A,143,VNeg,Tucker-1967[ 253],
143A-nif,http://wals.info/languoid/lect/wals_code_nif,143A,143,NegV,Early-2002[ 861],
143A-tpt,http://wals.info/languoid/lect/wals_code_tpt,143A,143,[V-Neg],Gonzalez-2005[ passim],
143A-xar,http://wals.info/languoid/lect/wals_code_xar,143A,143,NegV,,
143A-yrr,http://wals.info/languoid/lect/wals_code_yrr,143A,143,[V-Neg],,
143A-zzo,http://wals.info/languoid/lect/wals_code_zzo,143A,143,NegV,Sonnenschein-2005[ 114],
143A-anu,http://wals.info/languoid/lect/wals_code_anu,143A,143,VNeg,Smye-2004[ 85],
143A-boi,http://wals.info/languoid/lect/wals_code_boi,143A,143,ObligDoubleNeg,Laycock-1965a[ 108],
143A-buw,http://wals.info/languoid/lect/wals_code_buw,143A,143,NegV,Bates-1904[ 66],
143A-eip,http://wals.info/languoid/lect/wals_code_eip,143A,143,Type 1 / Type 2,Heeschen-1998[ 222-223],
143A-grs,http://wals.info/languoid/lect/wals_code_grs,143A,143,NegV,ZGraggen-1969[ 288],
143A-har,http://wals.info/languoid/lect/wals_code_har,143A,143,[V-Neg],,
143A-mrq,http://wals.info/languoid/lect/wals_code_mrq,143A,143,NegV,Lynch-2002a[ 875],
143A-mig,http://wals.info/languoid/lect/wals_code_mig,143A,143,VNeg,Jungraithmayr-and-Adams-1992[ 59],
143A-mug,http://wals.info/languoid/lect/wals_code_mug,143A,143,[Neg-V],ZGraggen-1969[ 284],
143A-otr,http://wals.info/languoid/lect/wals_code_otr,143A,143,ObligDoubleNeg,Stevenson-1957[ 31],
143A-sub,http://wals.info/languoid/lect/wals_code_sub,143A,143,ObligDoubleNeg,Baumbach-1997[ 337],
143A-tmm,http://wals.info/languoid/lect/wals_code_tmm,143A,143,NegV,Jauncey-2002[ 618],
143A-cup,http://wals.info/languoid/lect/wals_code_cup,143A,143,NegV,Hill-2005[ 389],
143A-hoa,http://wals.info/languoid/lect/wals_code_hoa,143A,143,NegV,Davis-2003[ 242],
143A-kmi,http://wals.info/languoid/lect/wals_code_kmi,143A,143,[Neg-V],Velten-1899b[ 15],
143A-rnd,http://wals.info/languoid/lect/wals_code_rnd,143A,143,[Neg-V],Meeussen-1959[ 136],
143A-ssa,http://wals.info/languoid/lect/wals_code_ssa,143A,143,NegV,Blass-1975[ passim],
143A-wlw,http://wals.info/languoid/lect/wals_code_wlw,143A,143,NegV,Breen-1970[ 216],
143A-dun,http://wals.info/languoid/lect/wals_code_dun,143A,143,OptDoubleNeg,,
143A-eko,http://wals.info/languoid/lect/wals_code_eko,143A,143,ObligDoubleNeg,Schadeberg-and-Mucanheia-2000[ 116-121],
143A-ifm,http://wals.info/languoid/lect/wals_code_ifm,143A,143,ObligDoubleNeg,"Calloch-1911[ 58, 274]",
143A-jlu,http://wals.info/languoid/lect/wals_code_jlu,143A,143,NegV,,
143A-nyr,http://wals.info/languoid/lect/wals_code_nyr,143A,143,NegV,,
