ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
96A-brl,http://wals.info/languoid/lect/wals_code_brl,96A,96,OV and RelN,,
96A-dhm,http://wals.info/languoid/lect/wals_code_dhm,96A,96,OV and RelN,,
96A-rag,http://wals.info/languoid/lect/wals_code_rag,96A,96,VO and NRel,,
96A-xas,http://wals.info/languoid/lect/wals_code_xas,96A,96,Other,,
96A-zhn,http://wals.info/languoid/lect/wals_code_zhn,96A,96,VO and NRel,,
96A-cnm,http://wals.info/languoid/lect/wals_code_cnm,96A,96,Other,,
96A-ina,http://wals.info/languoid/lect/wals_code_ina,96A,96,Other,,
96A-kyo,http://wals.info/languoid/lect/wals_code_kyo,96A,96,Other,,
96A-klg,http://wals.info/languoid/lect/wals_code_klg,96A,96,Other,,
96A-les,http://wals.info/languoid/lect/wals_code_les,96A,96,Other,,
96A-lgt,http://wals.info/languoid/lect/wals_code_lgt,96A,96,Other,,
96A-nif,http://wals.info/languoid/lect/wals_code_nif,96A,96,VO and NRel,,
96A-tpt,http://wals.info/languoid/lect/wals_code_tpt,96A,96,OV and NRel,,
96A-zzo,http://wals.info/languoid/lect/wals_code_zzo,96A,96,VO and NRel,,
96A-anu,http://wals.info/languoid/lect/wals_code_anu,96A,96,VO and NRel,,
96A-eip,http://wals.info/languoid/lect/wals_code_eip,96A,96,OV and RelN,,
96A-har,http://wals.info/languoid/lect/wals_code_har,96A,96,Other,,
96A-mrq,http://wals.info/languoid/lect/wals_code_mrq,96A,96,VO and NRel,,
96A-tmm,http://wals.info/languoid/lect/wals_code_tmm,96A,96,VO and NRel,,
96A-hoa,http://wals.info/languoid/lect/wals_code_hoa,96A,96,VO and NRel,,
96A-skr,http://wals.info/languoid/lect/wals_code_skr,96A,96,OV and NRel,,
96A-bik,http://wals.info/languoid/lect/wals_code_bik,96A,96,VO and NRel,,
96A-hwr,http://wals.info/languoid/lect/wals_code_hwr,96A,96,Other,,
96A-hdi,http://wals.info/languoid/lect/wals_code_hdi,96A,96,VO and NRel,,
96A-ami,http://wals.info/languoid/lect/wals_code_ami,96A,96,VO and RelN,,
96A-bok,http://wals.info/languoid/lect/wals_code_bok,96A,96,OV and NRel,,
96A-uli,http://wals.info/languoid/lect/wals_code_uli,96A,96,VO and NRel,,
96A-sea,http://wals.info/languoid/lect/wals_code_sea,96A,96,VO and NRel,,
96A-bsr,http://wals.info/languoid/lect/wals_code_bsr,96A,96,OV and NRel,,
96A-des,http://wals.info/languoid/lect/wals_code_des,96A,96,OV and NRel,,
96A-mud,http://wals.info/languoid/lect/wals_code_mud,96A,96,Other,,
96A-hol,http://wals.info/languoid/lect/wals_code_hol,96A,96,VO and NRel,,
96A-kkw,http://wals.info/languoid/lect/wals_code_kkw,96A,96,Other,,
96A-skn,http://wals.info/languoid/lect/wals_code_skn,96A,96,OV and NRel,,
96A-chj,http://wals.info/languoid/lect/wals_code_chj,96A,96,VO and NRel,,
96A-han,http://wals.info/languoid/lect/wals_code_han,96A,96,OV and RelN,,
96A-kbt,http://wals.info/languoid/lect/wals_code_kbt,96A,96,OV and NRel,,
96A-kmw,http://wals.info/languoid/lect/wals_code_kmw,96A,96,Other,,
96A-klr,http://wals.info/languoid/lect/wals_code_klr,96A,96,OV and NRel,,
96A-skw,http://wals.info/languoid/lect/wals_code_skw,96A,96,Other,,
96A-tls,http://wals.info/languoid/lect/wals_code_tls,96A,96,OV and NRel,,
96A-tat,http://wals.info/languoid/lect/wals_code_tat,96A,96,VO and NRel,,
96A-tai,http://wals.info/languoid/lect/wals_code_tai,96A,96,VO and NRel,,
96A-bfi,http://wals.info/languoid/lect/wals_code_bfi,96A,96,Other,,
96A-emm,http://wals.info/languoid/lect/wals_code_emm,96A,96,Other,,
96A-gnd,http://wals.info/languoid/lect/wals_code_gnd,96A,96,VO and NRel,,
96A-ido,http://wals.info/languoid/lect/wals_code_ido,96A,96,Other,,
96A-khw,http://wals.info/languoid/lect/wals_code_khw,96A,96,OV and RelN,,
96A-leg,http://wals.info/languoid/lect/wals_code_leg,96A,96,VO and NRel,,
96A-abo,http://wals.info/languoid/lect/wals_code_abo,96A,96,OV and NRel,,
96A-bac,http://wals.info/languoid/lect/wals_code_bac,96A,96,Other,,
96A-bob,http://wals.info/languoid/lect/wals_code_bob,96A,96,VO and NRel,,
96A-ktc,http://wals.info/languoid/lect/wals_code_ktc,96A,96,VO and NRel,,
96A-kwz,http://wals.info/languoid/lect/wals_code_kwz,96A,96,OV and NRel,,
96A-nal,http://wals.info/languoid/lect/wals_code_nal,96A,96,VO and NRel,,
96A-svs,http://wals.info/languoid/lect/wals_code_svs,96A,96,OV and RelN,,
96A-acn,http://wals.info/languoid/lect/wals_code_acn,96A,96,OV and RelN,,
96A-bug,http://wals.info/languoid/lect/wals_code_bug,96A,96,VO and NRel,,
96A-day,http://wals.info/languoid/lect/wals_code_day,96A,96,VO and NRel,,
96A-djn,http://wals.info/languoid/lect/wals_code_djn,96A,96,Other,,
96A-fon,http://wals.info/languoid/lect/wals_code_fon,96A,96,VO and NRel,,
96A-hhu,http://wals.info/languoid/lect/wals_code_hhu,96A,96,OV and RelN,,
96A-kgr,http://wals.info/languoid/lect/wals_code_kgr,96A,96,VO and NRel,,
96A-mus,http://wals.info/languoid/lect/wals_code_mus,96A,96,VO and NRel,,
96A-rsu,http://wals.info/languoid/lect/wals_code_rsu,96A,96,VO and NRel,,
96A-ron,http://wals.info/languoid/lect/wals_code_ron,96A,96,VO and NRel,,
96A-shb,http://wals.info/languoid/lect/wals_code_shb,96A,96,OV and NRel,,
96A-tik,http://wals.info/languoid/lect/wals_code_tik,96A,96,Other,,
96A-adn,http://wals.info/languoid/lect/wals_code_adn,96A,96,Other,,
96A-bbl,http://wals.info/languoid/lect/wals_code_bbl,96A,96,VO and NRel,,
96A-bku,http://wals.info/languoid/lect/wals_code_bku,96A,96,VO and NRel,,
96A-bbu,http://wals.info/languoid/lect/wals_code_bbu,96A,96,VO and NRel,,
96A-dam,http://wals.info/languoid/lect/wals_code_dam,96A,96,Other,,
96A-kte,http://wals.info/languoid/lect/wals_code_kte,96A,96,VO and NRel,,
96A-kyq,http://wals.info/languoid/lect/wals_code_kyq,96A,96,VO and NRel,,
96A-mdo,http://wals.info/languoid/lect/wals_code_mdo,96A,96,VO and NRel,,
96A-msm,http://wals.info/languoid/lect/wals_code_msm,96A,96,VO and NRel,,
96A-sob,http://wals.info/languoid/lect/wals_code_sob,96A,96,VO and NRel,,
96A-trm,http://wals.info/languoid/lect/wals_code_trm,96A,96,VO and NRel,,
96A-tke,http://wals.info/languoid/lect/wals_code_tke,96A,96,VO and NRel,,
96A-toz,http://wals.info/languoid/lect/wals_code_toz,96A,96,VO and NRel,,
96A-ywr,http://wals.info/languoid/lect/wals_code_ywr,96A,96,Other,,
96A-bni,http://wals.info/languoid/lect/wals_code_bni,96A,96,VO and NRel,,
96A-bnb,http://wals.info/languoid/lect/wals_code_bnb,96A,96,Other,,
96A-cml,http://wals.info/languoid/lect/wals_code_cml,96A,96,OV and RelN,,
96A-cld,http://wals.info/languoid/lect/wals_code_cld,96A,96,Other,,
96A-deg,http://wals.info/languoid/lect/wals_code_deg,96A,96,VO and NRel,,
96A-dgo,http://wals.info/languoid/lect/wals_code_dgo,96A,96,Other,,
96A-gnn,http://wals.info/languoid/lect/wals_code_gnn,96A,96,Other,,
96A-grg,http://wals.info/languoid/lect/wals_code_grg,96A,96,Other,,
96A-hei,http://wals.info/languoid/lect/wals_code_hei,96A,96,VO and NRel,,
96A-isa,http://wals.info/languoid/lect/wals_code_isa,96A,96,OV and NRel,,
96A-msk,http://wals.info/languoid/lect/wals_code_msk,96A,96,VO and NRel,,
96A-mtt,http://wals.info/languoid/lect/wals_code_mtt,96A,96,Other,,
96A-mzh,http://wals.info/languoid/lect/wals_code_mzh,96A,96,Other,,
96A-mof,http://wals.info/languoid/lect/wals_code_mof,96A,96,VO and NRel,,
96A-mgo,http://wals.info/languoid/lect/wals_code_mgo,96A,96,VO and NRel,,
96A-mdg,http://wals.info/languoid/lect/wals_code_mdg,96A,96,VO and NRel,,
96A-sle,http://wals.info/languoid/lect/wals_code_sle,96A,96,VO and NRel,,
96A-taf,http://wals.info/languoid/lect/wals_code_taf,96A,96,VO and NRel,,
96A-thu,http://wals.info/languoid/lect/wals_code_thu,96A,96,OV and RelN,,
96A-tou,http://wals.info/languoid/lect/wals_code_tou,96A,96,Other,,
96A-tnk,http://wals.info/languoid/lect/wals_code_tnk,96A,96,VO and NRel,,
96A-vaf,http://wals.info/languoid/lect/wals_code_vaf,96A,96,OV and NRel,,
96A-wan,http://wals.info/languoid/lect/wals_code_wan,96A,96,Other,,
