ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
16A-ahs,http://wals.info/languoid/lect/wals_code_ahs,16A,16,Combined,Irshied-and-Kenstowicz-1984[109-148],
16A-arh,http://wals.info/languoid/lect/wals_code_arh,16A,16,Long vowel or coda consonant,Al-Mozainy-1981,
16A-atb,http://wals.info/languoid/lect/wals_code_atb,16A,16,No weight,McKenzie-1991[99-149],
16A-bnl,http://wals.info/languoid/lect/wals_code_bnl,16A,16,No weight,Schurmann-1844,
16A-bim,http://wals.info/languoid/lect/wals_code_bim,16A,16,No weight,Verheijen-1982,
16A-daa,http://wals.info/languoid/lect/wals_code_daa,16A,16,No weight,Barr-1995;Barr-and-Barr-1988,
16A-hln,http://wals.info/languoid/lect/wals_code_hln,16A,16,No weight,Cooper-and-Cooper-1966,
16A-irm,http://wals.info/languoid/lect/wals_code_irm,16A,16,Long vowel,Dillon-1961;O-Siadhail-1989,
16A-kli,http://wals.info/languoid/lect/wals_code_kli,16A,16,No weight,Esser-1934,
16A-kaw,http://wals.info/languoid/lect/wals_code_kaw,16A,16,No weight,Bridgeman-1961,
16A-kap,http://wals.info/languoid/lect/wals_code_kap,16A,16,No weight,Collier-and-Collier-1975,
16A-kuz,http://wals.info/languoid/lect/wals_code_kuz,16A,16,Prominence,Dubois-1976;Meiklejohn-and-Meiklejohn-1958[1-3],
16A-lla,http://wals.info/languoid/lect/wals_code_lla,16A,16,No weight,Laycock-1971,
16A-lje,http://wals.info/languoid/lect/wals_code_lje,16A,16,No weight,Himmelmann-1991,
16A-mms,http://wals.info/languoid/lect/wals_code_mms,16A,16,No weight,Matti-1991,
16A-meb,http://wals.info/languoid/lect/wals_code_meb,16A,16,Prominence,Ikranegara-1980;Wallace-1976,
16A-liv,http://wals.info/languoid/lect/wals_code_liv,16A,16,No weight,Sjogren-1861,
16A-mgd,http://wals.info/languoid/lect/wals_code_mgd,16A,16,Long vowel or coda consonant,Dunnebier-1929,
16A-mrk,http://wals.info/languoid/lect/wals_code_mrk,16A,16,Long vowel,Abbott-1985,
16A-nsy,http://wals.info/languoid/lect/wals_code_nsy,16A,16,No weight,Tsereteli-1978,
16A-oto,http://wals.info/languoid/lect/wals_code_oto,16A,16,Long vowel,Miner-1979;Whitman-1947,
16A-pag,http://wals.info/languoid/lect/wals_code_pag,16A,16,No weight,Wimbish-1992,
16A-plb,http://wals.info/languoid/lect/wals_code_plb,16A,16,Long vowel,Olesch-1974,
16A-plp,http://wals.info/languoid/lect/wals_code_plp,16A,16,No weight,Mihing-and-Stokhof-1977,
16A-rnr,http://wals.info/languoid/lect/wals_code_rnr,16A,16,No weight,Ventzel-1983,
16A-rsm,http://wals.info/languoid/lect/wals_code_rsm,16A,16,Combined,Kamprath-1987;Roca-1999,
16A-sao,http://wals.info/languoid/lect/wals_code_sao,16A,16,Lexical stress,Welmers-1952b,
16A-sps,http://wals.info/languoid/lect/wals_code_sps,16A,16,Lexical stress,Snyder-1968,
16A-sbg,http://wals.info/languoid/lect/wals_code_sbg,16A,16,No weight,Gault-1979[49-67],
16A-sgr,http://wals.info/languoid/lect/wals_code_sgr,16A,16,No weight,Adriani-1893;Sneddon-1984,
16A-skl,http://wals.info/languoid/lect/wals_code_skl,16A,16,No weight,Kohler-1955,
16A-svc,http://wals.info/languoid/lect/wals_code_svc,16A,16,Combined,Lehr-Splawinski-1917;Kurylowicz-1960;Lorentz-1903,
16A-tld,http://wals.info/languoid/lect/wals_code_tld,16A,16,No weight,Talens-1911;Sneddon-1984,
16A-thp,http://wals.info/languoid/lect/wals_code_thp,16A,16,No weight,Rigsby-1976,
16A-tse,http://wals.info/languoid/lect/wals_code_tse,16A,16,No weight,Middelkoop-1950,
16A-tnt,http://wals.info/languoid/lect/wals_code_tnt,16A,16,Combined,Adriani-and-Adriani-1908,
16A-trd,http://wals.info/languoid/lect/wals_code_trd,16A,16,No weight,Sande-and-Stokhof-1977,
16A-tzz,http://wals.info/languoid/lect/wals_code_tzz,16A,16,No weight,Haviland-et-al-nd,
16A-yil,http://wals.info/languoid/lect/wals_code_yil,16A,16,Prominence,Martens-and-Tuominen-1977,
16A-jum,http://wals.info/languoid/lect/wals_code_jum,16A,16,No weight,Abramson-1968,
16A-akl,http://wals.info/languoid/lect/wals_code_akl,16A,16,Coda consonant,Chai-1971,
16A-abe,http://wals.info/languoid/lect/wals_code_abe,16A,16,Long vowel or coda consonant,Abdul-Karim-1979,
16A-ael,http://wals.info/languoid/lect/wals_code_ael,16A,16,Combined,Owens-1984,
16A-arv,http://wals.info/languoid/lect/wals_code_arv,16A,16,Combined,Blanc-1971[112-150],
16A-awd,http://wals.info/languoid/lect/wals_code_awd,16A,16,Long vowel or coda consonant,Saksena-1971,
16A-blk,http://wals.info/languoid/lect/wals_code_blk,16A,16,No weight,Busenitz-and-Busenitz-1991[29-47],
16A-bbm,http://wals.info/languoid/lect/wals_code_bbm,16A,16,No weight,Campbell-1991[1-52],
