ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
21A-cho,http://wals.info/languoid/lect/wals_code_cho,21A,21,No case,Turner-and-Turner-1971,
21A-jel,http://wals.info/languoid/lect/wals_code_jel,21A,21,No case,Trobs-1998,
21A-nah,http://wals.info/languoid/lect/wals_code_nah,21A,21,Monoexponential case,Kuiper-1962,
21A-wrm,http://wals.info/languoid/lect/wals_code_wrm,21A,21,No case,Donohue-1999b,
21A-iau,http://wals.info/languoid/lect/wals_code_iau,21A,21,No case,Bateman-1986,
21A-cku,http://wals.info/languoid/lect/wals_code_cku,21A,21,No case,Dyk-1933,
21A-atk,http://wals.info/languoid/lect/wals_code_atk,21A,21,No case,Swanton-1929,
21A-bnj,http://wals.info/languoid/lect/wals_code_bnj,21A,21,Monoexponential case,Crowley-1978,
21A-koi,http://wals.info/languoid/lect/wals_code_koi,21A,21,No case,Dutton-1996,
21A-dig,http://wals.info/languoid/lect/wals_code_dig,21A,21,Monoexponential case,Sastry-1984,
21A-tot,http://wals.info/languoid/lect/wals_code_tot,21A,21,No case,MacKay-1999;Levy-Podolsky-1990,
21A-wem,http://wals.info/languoid/lect/wals_code_wem,21A,21,Monoexponential case,Hercus-1986b,
21A-bel,http://wals.info/languoid/lect/wals_code_bel,21A,21,Monoexponential case,Bickel-2003,
21A-ccp,http://wals.info/languoid/lect/wals_code_ccp,21A,21,Monoexponential case,Crawford-1966[103-107],
21A-kiw,http://wals.info/languoid/lect/wals_code_kiw,21A,21,No case,Ray-1933,
21A-bbw,http://wals.info/languoid/lect/wals_code_bbw,21A,21,No case,Oates-1964a,
21A-lai,http://wals.info/languoid/lect/wals_code_lai,21A,21,Monoexponential case,Peterson-2003,
21A-tib,http://wals.info/languoid/lect/wals_code_tib,21A,21,Monoexponential case,Denwood-1999,
21A-nmb,http://wals.info/languoid/lect/wals_code_nmb,21A,21,No case,Kroeker-2001;Lowe-1999,
21A-ter,http://wals.info/languoid/lect/wals_code_ter,21A,21,No case,Newman-1970,
21A-brr,http://wals.info/languoid/lect/wals_code_brr,21A,21,No case,Crowell-1979;Rodrigues-1999b,
21A-hve,http://wals.info/languoid/lect/wals_code_hve,21A,21,No case,Stairs-Kreger-and-Scharfe-de-Stairs-1981;Matthews-1972;Suarez-1975;Stairs-and-Hollenbach-1969,
21A-hat,http://wals.info/languoid/lect/wals_code_hat,21A,21,No case,Reesink-1999,
21A-kis,http://wals.info/languoid/lect/wals_code_kis,21A,21,No case,Childs-1995,
21A-lug,http://wals.info/languoid/lect/wals_code_lug,21A,21,Case + TAM,Crazzolara-1960,
