ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
133A-abd,http://wals.info/languoid/lect/wals_code_abd,133A,133,4.5-5.5,,
133A-ape,http://wals.info/languoid/lect/wals_code_ape,133A,133,4.5-5.5,,
133A-bhn,http://wals.info/languoid/lect/wals_code_bhn,133A,133,6-6.5,,
133A-bhi,http://wals.info/languoid/lect/wals_code_bhi,133A,133,7-7.5,,
133A-bgl,http://wals.info/languoid/lect/wals_code_bgl,133A,133,6-6.5,,
133A-cum,http://wals.info/languoid/lect/wals_code_cum,133A,133,7-7.5,,
133A-dym,http://wals.info/languoid/lect/wals_code_dym,133A,133,6-6.5,,
133A-gun,http://wals.info/languoid/lect/wals_code_gun,133A,133,3-4,,
133A-hlb,http://wals.info/languoid/lect/wals_code_hlb,133A,133,4.5-5.5,,
133A-kak,http://wals.info/languoid/lect/wals_code_kak,133A,133,6-6.5,,
133A-kmt,http://wals.info/languoid/lect/wals_code_kmt,133A,133,4.5-5.5,,
133A-kkz,http://wals.info/languoid/lect/wals_code_kkz,133A,133,7-7.5,,
133A-kkb,http://wals.info/languoid/lect/wals_code_kkb,133A,133,3-4,,
133A-mmp,http://wals.info/languoid/lect/wals_code_mmp,133A,133,6-6.5,,
133A-mav,http://wals.info/languoid/lect/wals_code_mav,133A,133,4.5-5.5,,
133A-mwa,http://wals.info/languoid/lect/wals_code_mwa,133A,133,4.5-5.5,,
133A-mwc,http://wals.info/languoid/lect/wals_code_mwc,133A,133,7-7.5,,
133A-mey,http://wals.info/languoid/lect/wals_code_mey,133A,133,6-6.5,,
133A-mdu,http://wals.info/languoid/lect/wals_code_mdu,133A,133,3-4,,
133A-naf,http://wals.info/languoid/lect/wals_code_naf,133A,133,3-4,,
133A-pdp,http://wals.info/languoid/lect/wals_code_pdp,133A,133,4.5-5.5,,
133A-tif,http://wals.info/languoid/lect/wals_code_tif,133A,133,3-4,,
133A-vas,http://wals.info/languoid/lect/wals_code_vas,133A,133,6-6.5,,
133A-wob,http://wals.info/languoid/lect/wals_code_wob,133A,133,3-4,,
133A-ykn,http://wals.info/languoid/lect/wals_code_ykn,133A,133,11,,
133A-zte,http://wals.info/languoid/lect/wals_code_zte,133A,133,6-6.5,,
133A-cvc,http://wals.info/languoid/lect/wals_code_cvc,133A,133,9-10,,
