ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
1A-kgi,http://wals.info/languoid/lect/wals_code_kgi,1A,1,Large,Santos-1977,
1A-cve,http://wals.info/languoid/lect/wals_code_cve,1A,1,Small,Thurman-1970,
1A-nbk,http://wals.info/languoid/lect/wals_code_nbk,1A,1,Moderately large,Wurm-1972b,
1A-ach,http://wals.info/languoid/lect/wals_code_ach,1A,1,Small,Susnik-1974,
1A-aiz,http://wals.info/languoid/lect/wals_code_aiz,1A,1,Average,Herault-1971,
1A-brb,http://wals.info/languoid/lect/wals_code_brb,1A,1,Moderately small,Welmers-1952a,
1A-koh,http://wals.info/languoid/lect/wals_code_koh,1A,1,Moderately large,Cook-1969b,
1A-mrn,http://wals.info/languoid/lect/wals_code_mrn,1A,1,Small,McKaughan-1958;McKaughan-and-Macaraya-1967,
1A-mxm,http://wals.info/languoid/lect/wals_code_mxm,1A,1,Moderately small,Hunter-and-Pike-1969,
1A-sab,http://wals.info/languoid/lect/wals_code_sab,1A,1,Average,Clayre-1973,
1A-tks,http://wals.info/languoid/lect/wals_code_tks,1A,1,Average,Paulian-1975,
1A-wdo,http://wals.info/languoid/lect/wals_code_wdo,1A,1,Moderately small,Douglas-1955;Douglas-1964,
1A-wuc,http://wals.info/languoid/lect/wals_code_wuc,1A,1,Average,Chao-1970,
1A-ald,http://wals.info/languoid/lect/wals_code_ald,1A,1,Average,Dumestre-and-Duponchel-1971;Duponchel-1971,
1A-bki,http://wals.info/languoid/lect/wals_code_bki,1A,1,Moderately small,Wheatley-1969;Wheatley-1973,
1A-brd,http://wals.info/languoid/lect/wals_code_brd,1A,1,Moderately small,Metcalfe-1971,
1A-bee,http://wals.info/languoid/lect/wals_code_bee,1A,1,Moderately small,Jacquot-1962;Jacquot-1981,
1A-bbf,http://wals.info/languoid/lect/wals_code_bbf,1A,1,Average,Morse-1976;Bris-and-Prost-1981,
1A-brw,http://wals.info/languoid/lect/wals_code_brw,1A,1,Average,Thongkum-1979,
