ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
13A-kgi,http://wals.info/languoid/lect/wals_code_kgi,13A,13,Simple tone system,Santos-1977,
13A-brb,http://wals.info/languoid/lect/wals_code_brb,13A,13,Complex tone system,Welmers-1952a,
13A-koh,http://wals.info/languoid/lect/wals_code_koh,13A,13,Complex tone system,Cook-1969b,
13A-mrn,http://wals.info/languoid/lect/wals_code_mrn,13A,13,No tones,McKaughan-1958;McKaughan-and-Macaraya-1967,
13A-mxm,http://wals.info/languoid/lect/wals_code_mxm,13A,13,Complex tone system,Hunter-and-Pike-1969,
13A-tks,http://wals.info/languoid/lect/wals_code_tks,13A,13,Simple tone system,Paulian-1975,
13A-wdo,http://wals.info/languoid/lect/wals_code_wdo,13A,13,No tones,Douglas-1955;Douglas-1964,
13A-wuc,http://wals.info/languoid/lect/wals_code_wuc,13A,13,Complex tone system,Chao-1970,
13A-ald,http://wals.info/languoid/lect/wals_code_ald,13A,13,Simple tone system,Dumestre-and-Duponchel-1971;Duponchel-1971,
13A-bki,http://wals.info/languoid/lect/wals_code_bki,13A,13,No tones,Wheatley-1969;Wheatley-1973,
13A-brd,http://wals.info/languoid/lect/wals_code_brd,13A,13,No tones,Metcalfe-1971,
13A-bee,http://wals.info/languoid/lect/wals_code_bee,13A,13,Simple tone system,Jacquot-1962;Jacquot-1981,
13A-bbf,http://wals.info/languoid/lect/wals_code_bbf,13A,13,Complex tone system,Bris-and-Prost-1981;Morse-1976,
13A-brw,http://wals.info/languoid/lect/wals_code_brw,13A,13,No tones,Thongkum-1979,
13A-cad,http://wals.info/languoid/lect/wals_code_cad,13A,13,Simple tone system,Chafe-1976;Chafe-1979,
13A-dad,http://wals.info/languoid/lect/wals_code_dad,13A,13,Simple tone system,MacDonald-1973,
13A-ddf,http://wals.info/languoid/lect/wals_code_ddf,13A,13,No tones,Thelwall-1981;Tucker-and-Bryan-1966,
13A-dnw,http://wals.info/languoid/lect/wals_code_dnw,13A,13,Simple tone system,Fedry-1977,
13A-dar,http://wals.info/languoid/lect/wals_code_dar,13A,13,No tones,Kotapish-and-Kotapish-1973;Kotapish-and-Kotapish-1975,
13A-det,http://wals.info/languoid/lect/wals_code_det,13A,13,Simple tone system,Vossen-1997,
13A-dts,http://wals.info/languoid/lect/wals_code_dts,13A,13,Simple tone system,Bendor-Samuel-et-al-1989;Plungian-1995,
13A-fuz,http://wals.info/languoid/lect/wals_code_fuz,13A,13,Complex tone system,Chan-1985;Chen-and-Norman-1965;Hanyu-1960;Norman-1988,
13A-gla,http://wals.info/languoid/lect/wals_code_gla,13A,13,Complex tone system,He-1981;He-1983,
13A-had,http://wals.info/languoid/lect/wals_code_had,13A,13,Simple tone system,Sands-et-al-1996;Tucker-et-al-1977,
13A-hba,http://wals.info/languoid/lect/wals_code_hba,13A,13,No tones,Bolozky-1978;Bolozky-1997,
13A-ird,http://wals.info/languoid/lect/wals_code_ird,13A,13,No tones,Ni-Chasaide-1999;O-Dochartaigh-1992,
13A-iso,http://wals.info/languoid/lect/wals_code_iso,13A,13,Simple tone system,Donwa-1982,
13A-ivs,http://wals.info/languoid/lect/wals_code_ivs,13A,13,No tones,Cottle-and-Cottle-1958;Heye-and-Hidalgo-1967;Hidalgo-and-Hidalgo-1971,
13A-jpr,http://wals.info/languoid/lect/wals_code_jpr,13A,13,No tones,Durbin-and-Seijas-1972,
13A-jom,http://wals.info/languoid/lect/wals_code_jom,13A,13,Simple tone system,Schadeberg-1981a,
13A-kzh,http://wals.info/languoid/lect/wals_code_kzh,13A,13,Complex tone system,Zheng-and-Quan-1988,
13A-ked,http://wals.info/languoid/lect/wals_code_ked,13A,13,No tones,Korner-1985;Samely-1991,
13A-kss,http://wals.info/languoid/lect/wals_code_kss,13A,13,Simple tone system,Childs-1995,
13A-kpa,http://wals.info/languoid/lect/wals_code_kpa,13A,13,Complex tone system,Shimizu-1971,
13A-lkk,http://wals.info/languoid/lect/wals_code_lkk,13A,13,Complex tone system,Haudricourt-1967;Solnit-1988,
13A-lam,http://wals.info/languoid/lect/wals_code_lam,13A,13,Complex tone system,Sachnine-1982,
13A-lua,http://wals.info/languoid/lect/wals_code_lua,13A,13,Complex tone system,Boyeldieu-1985,
13A-mya,http://wals.info/languoid/lect/wals_code_mya,13A,13,Complex tone system,Remijsen-2001;van-der-Leeden-1993,
13A-nkt,http://wals.info/languoid/lect/wals_code_nkt,13A,13,Simple tone system,Thongkum-1982;Diffloth-1984;Thongkum-1984,
13A-nyg,http://wals.info/languoid/lect/wals_code_nyg,13A,13,Simple tone system,Heine-1975a,
13A-ogb,http://wals.info/languoid/lect/wals_code_ogb,13A,13,Simple tone system,Williamson-1970;Williamson-1972,
13A-puk,http://wals.info/languoid/lect/wals_code_puk,13A,13,No tones,Maddieson-and-Ladefoged-1985;Qiu-et-al-1980;Diffloth-1980,
