ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
144F-buy,http://wals.info/languoid/lect/wals_code_buy,144F,144,SNegVONeg,,
144F-rag,http://wals.info/languoid/lect/wals_code_rag,144F,144,SVO & NegVNeg,Crowley-2002c[ 635],
144F-otr,http://wals.info/languoid/lect/wals_code_otr,144F,144,SVO & NegVNeg,Stevenson-1957[ 31],
144F-eko,http://wals.info/languoid/lect/wals_code_eko,144F,144,S[Neg-V-Neg]O,Schadeberg-and-Mucanheia-2000[ 116-121],
144F-ifm,http://wals.info/languoid/lect/wals_code_ifm,144F,144,SVO & NegVNeg,"Calloch-1911[ 58, 274]",
144F-skm,http://wals.info/languoid/lect/wals_code_skm,144F,144,S[Neg-V-Neg]O,Batibo-1985[ 283-286],
144F-mkz,http://wals.info/languoid/lect/wals_code_mkz,144F,144,S[Neg-V-Neg]O,Heath-2003[ 345-346],
144F-sgl,http://wals.info/languoid/lect/wals_code_sgl,144F,144,S[Neg-V]ONeg,"Mangulu-2001[309-312, 320, passim]",
144F-zpr,http://wals.info/languoid/lect/wals_code_zpr,144F,144,NegS[V-Neg]O,"Peeke-1962[ 130, 157, 200]",
144F-ma,http://wals.info/languoid/lect/wals_code_ma,144F,144,S[Neg-V]ONeg,Tucker-and-Bryan-1966[ 130-131],
144F-bob,http://wals.info/languoid/lect/wals_code_bob,144F,144,SNegVONeg,Whitehead-1899[ 76-77],
144F-ble,http://wals.info/languoid/lect/wals_code_ble,144F,144,SVNegO&NegTone,"Carteron-1972[ 42, 69-70]",
144F-deg,http://wals.info/languoid/lect/wals_code_deg,144F,144,S[Neg-V]O&NegTone,Kari-1997[ 47],
144F-msk,http://wals.info/languoid/lect/wals_code_msk,144F,144,SVO/VSO but NegSVONeg,Tucker-and-Bryan-1966[ 286],
144F-stn,http://wals.info/languoid/lect/wals_code_stn,144F,144,SNeg[V-Neg]O,Ziervogel-et-al-1969[ 35],
144F-bid,http://wals.info/languoid/lect/wals_code_bid,144F,144,SVO & NegVNeg,"Alio-1986[ 138, 142]",
144F-lou,http://wals.info/languoid/lect/wals_code_lou,144F,144,SNegVONeg,Stutzman-1997[ 59],
144F-ndu,http://wals.info/languoid/lect/wals_code_ndu,144F,144,S[Neg-V]ONeg,Biton-1969[ 643],
144F-gnb,http://wals.info/languoid/lect/wals_code_gnb,144F,144,S(Neg)[Neg-V-Neg]O,"Harris-1969b[ 4, 12-13, 35-37]",
144F-aml,http://wals.info/languoid/lect/wals_code_aml,144F,144,SNegVNegO/SNegVONeg,"Hyslop-2001[ 231, 259, passim]",
144F-mwo,http://wals.info/languoid/lect/wals_code_mwo,144F,144,SNeg[V-Neg]O,"Crowley-2002d[ 595, 597]",
144F-ktl,http://wals.info/languoid/lect/wals_code_ktl,144F,144,SNegVNegO,Tucker-and-Bryan-1966[ 268],
144F-hal,http://wals.info/languoid/lect/wals_code_hal,144F,144,SNegVNegO,"Allen-and-Allen-1965[ 11-12, passim]",
144F-kbw,http://wals.info/languoid/lect/wals_code_kbw,144F,144,S[Neg-V]ONeg,"Henderson-1997[ xiii, passim]",
144F-ndb,http://wals.info/languoid/lect/wals_code_ndb,144F,144,S[Neg-V-Neg]O,Bowern-and-Lotridge-2002[ 32],
144F-teo,http://wals.info/languoid/lect/wals_code_teo,144F,144,SNegVNegO,Mosel-and-Spriggs-1992[ 84],
144F-izi,http://wals.info/languoid/lect/wals_code_izi,144F,144,SNeg[V-Neg]O,Meier-et-al-1975[ 216],
144F-lbu,http://wals.info/languoid/lect/wals_code_lbu,144F,144,S[Neg-V]ONeg,Kawasha-2003[ 218],
144F-moo,http://wals.info/languoid/lect/wals_code_moo,144F,144,SNegVONeg,"Lehr-et-al-1966[ xxiv-xxxv, 31, 96]",
144F-rot,http://wals.info/languoid/lect/wals_code_rot,144F,144,SNegVNegO,Schmidt-2002[ 830],
144F-lnd,http://wals.info/languoid/lect/wals_code_lnd,144F,144,S[Neg-V]ONeg,"Cloarec-Heiss-1986[ 62, 95-97, 356-362, 456-458]",
144F-gwa,http://wals.info/languoid/lect/wals_code_gwa,144F,144,SNegVONeg/SNegOVNeg,Hyman-and-Magaji-1970[ 118],
144F-sal,http://wals.info/languoid/lect/wals_code_sal,144F,144,S[Neg-V]O & NegV,Turner-1987[ 132];Mason-1918[ 41],
144F-non,http://wals.info/languoid/lect/wals_code_non,144F,144,(Neg)S(Neg)VONeg,"Hyman-1981b[ 57-62, 71-72]",
144F-per,http://wals.info/languoid/lect/wals_code_per,144F,144,SNegVONeg,Frajzyngier-1989[ 209-212],
144F-ksg,http://wals.info/languoid/lect/wals_code_ksg,144F,144,SNegVONeg,"Jones-1961[ 17, 50, 52, passim]",
144F-wrk,http://wals.info/languoid/lect/wals_code_wrk,144F,144,SNeg[V-Neg]O,Aikhenvald-1998[ 264],
144F-yuk,http://wals.info/languoid/lect/wals_code_yuk,144F,144,NegS[V-Neg]O,Keen-1983[ 237],
144F-zan,http://wals.info/languoid/lect/wals_code_zan,144F,144,SVNegONeg,Tucker-and-Bryan-1966[ 155],
144F-knk,http://wals.info/languoid/lect/wals_code_knk,144F,144,SNegVONeg,Newman-1974[ 59],
144F-abu,http://wals.info/languoid/lect/wals_code_abu,144F,144,SNegVONeg,Berry-1995b[ 82],
144F-bab,http://wals.info/languoid/lect/wals_code_bab,144F,144,SNegVONeg,Schaub-1985[ 91],
144F-doy,http://wals.info/languoid/lect/wals_code_doy,144F,144,SNeg[V-Neg]O&NegTone/SNegVNegO,"Wiering-and-Wiering-1994[ 56, 80-81]",
144F-len,http://wals.info/languoid/lect/wals_code_len,144F,144,S[Neg-V]NegO,Lynch-1978[ 64],
144F-miy,http://wals.info/languoid/lect/wals_code_miy,144F,144,SNegVONeg/SVNegONeg/NegVOSNeg/VNegOSNeg,Schuh-1998[ 280],
144F-bre,http://wals.info/languoid/lect/wals_code_bre,144F,144,SNegNegVO/SNegVNegO,Ternes-1970[ 284];Stephens-1993[ 376],
144F-kis,http://wals.info/languoid/lect/wals_code_kis,144F,144,SVONeg&NegTone/SNegOVNeg,"Childs-1995[ 125, 142, 220-222, 227, 260-261]",
144F-kon,http://wals.info/languoid/lect/wals_code_kon,144F,144,SNeg[V(-Neg)]ONeg/S[Neg-V(-Neg)]ONeg,"Bentley-1887[ 607, 648];Lumwamu-1973[ 213]",
144F-ewe,http://wals.info/languoid/lect/wals_code_ewe,144F,144,SNegVONeg,"Ameka-1991[ 64];Warburton-et-al-1968[ 32, 192]",
144F-luv,http://wals.info/languoid/lect/wals_code_luv,144F,144,SNegVONeg/S[Neg-V]ONeg,"Horton-1949[ 127, 134]",
144F-gua,http://wals.info/languoid/lect/wals_code_gua,144F,144,SNegVNegO,Gregores-and-Suarez-1967[ 151],
144F-kwy,http://wals.info/languoid/lect/wals_code_kwy,144F,144,S[Neg-V]ONeg,"Mingas-1994[ 258, 260-261]",
144F-vnm,http://wals.info/languoid/lect/wals_code_vnm,144F,144,S[Neg-V-Neg]O,Crowley-2002g[648],
144F-lmu,http://wals.info/languoid/lect/wals_code_lmu,144F,144,SNegVNegO,Early-2002b[ 679],
144F-erk,http://wals.info/languoid/lect/wals_code_erk,144F,144,SNegVONeg,,
144F-aoj,http://wals.info/languoid/lect/wals_code_aoj,144F,144,SVO & NegVNeg,Wilson-2008[ 15],
