ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
30A-bys,http://wals.info/languoid/lect/wals_code_bys,30A,30,Two,Corbett-and-Hayward-1987,
30A-def,http://wals.info/languoid/lect/wals_code_def,30A,30,Three,Jenewari-1983[103-106],
30A-fgu,http://wals.info/languoid/lect/wals_code_fgu,30A,30,Five or more,Koval-1979,
30A-ylb,http://wals.info/languoid/lect/wals_code_ylb,30A,30,None,Burridge-1996,
30A-yaz,http://wals.info/languoid/lect/wals_code_yaz,30A,30,Two,"Payne-1989b[429];Efimov-1975[44, 87-88]",
30A-nyh,http://wals.info/languoid/lect/wals_code_nyh,30A,30,Five or more,Busse-1960[31-38],
30A-pil,http://wals.info/languoid/lect/wals_code_pil,30A,30,None,Naess-2000,
30A-pmc,http://wals.info/languoid/lect/wals_code_pmc,30A,30,None,Mithun-1990,
30A-agw,http://wals.info/languoid/lect/wals_code_agw,30A,30,Two,Mous-nd,
30A-gdi,http://wals.info/languoid/lect/wals_code_gdi,30A,30,Four,Marchese-1988,
30A-ren,http://wals.info/languoid/lect/wals_code_ren,30A,30,Two,Oomen-1981;Pillinger-1989,
30A-tho,http://wals.info/languoid/lect/wals_code_tho,30A,30,None,Thompson-et-al-1996,
30A-smt,http://wals.info/languoid/lect/wals_code_smt,30A,30,None,Rigsby-and-Rude-1996,
30A-tsz,http://wals.info/languoid/lect/wals_code_tsz,30A,30,Four,Comrie-and-Polinsky-1999,
30A-tap,http://wals.info/languoid/lect/wals_code_tap,30A,30,Two,Kulick-and-Stroud-1992[206-207],
30A-abo,http://wals.info/languoid/lect/wals_code_abo,30A,30,Two,"Hayward-1984[131-132, 159-184]",
30A-ngg,http://wals.info/languoid/lect/wals_code_ngg,30A,30,Five or more,Reid-1997,
30A-khk,http://wals.info/languoid/lect/wals_code_khk,30A,30,None,Anderson-1998[5],
30A-ork,http://wals.info/languoid/lect/wals_code_ork,30A,30,None,Petrova-1967,
30A-saw,http://wals.info/languoid/lect/wals_code_saw,30A,30,None,Walker-1982,
